9,-30,-51,82
0,-93,120,83
1,90,79,83
2,-93,-121,83
3,41,-91,83
4,120,128,83
5,-99,-21,83
6,52,-48,83
7,112,-32,83
8,-2,-128,83
9,-36,-59,83
0,-94,118,84
1,98,79,84
2,-93,-119,84
3,43,-97,84
4,122,-120,84
5,-96,-25,84
6,50,-50,84
7,116,-27,84
8,-5,125,84
9,-43,-65,84
0,-97,111,85
1,107,76,85
2,-85,-116,85
3,51,-102,85
4,-126,-122,85
5,-95,-28,85
6,54,-55,85
7,121,-23,85
8,-7,120,85
9,-42,-73,85
0,-101,111,86
1,108,70,86
2,-87,-109,86
3,55,-99,86
4,-119,-120,86
5,-87,-33,86
6,60,-52,86
7,122,-21,86
8,-12,117,86
9,-35,-73,86
0,-103,114,87
1,109,70,87
2,-79,-103,87
3,53,-92,87
4,-114,-113,87
5,-88,-42,87
6,64,-58,87
7,119,-15,87
8,-21,120,87
9,-33,-69,87
0,-98,122,88
1,116,70,88
2,-70,-106,88
3,50,-88,88
4,-114,-110,88
5,-89,-46,88
6,66,-66,88
7,126,-11,88
8,-29,124,88
9,-26,-64,88
0,-95,-126,89
1,120,70,89
2,-65,-106,89
3,42,-89,89
4,-118,-103,89
5,-98,-46,89
6,66,-69,89
7,-125,-13,89
8,-29,126,89
9,-21,-59,89
0,-89,-123,90
1,123,64,90
2,-58,-109,90
3,37,-94,90
4,-126,-102,90
5,-102,-37,90
6,63,-72,90
7,-124,-21,90
8,-22,-126,90
9,-12,-58,90
0,-82,-118,91
1,128,60,91
2,-56,-107,91
3,36,-102,91
4,-128,-107,91
5,-111,-40,91
6,60,-77,91
7,-124,-22,91
8,-13,-126,91
9,-9,-56,91
0,-76,-120,92
1,-128,55,92
2,-50,-99,92
3,37,-110,92
4,125,-107,92
5,-115,-31,92
6,57,-85,92
7,-119,-30,92
8,-10,-126,92
9,-1,-54,92
0,-73,-122,93
1,-125,51,93
2,-42,-105,93
3,47,-110,93
4,116,-109,93
5,-117,-29,93
6,51,-90,93
7,-123,-35,93
8,-9,-122,93
9,1,-50,93
0,-70,-126,94
1,127,46,94
2,-39,-109,94
3,47,-117,94
4,110,-109,94
5,-123,-33,94
6,50,-89,94
7,-124,-44,94
8,-12,-117,94
9,4,-41,94
0,-67,-127,95
1,121,42,95
2,-32,-116,95
3,41,-124,95
4,109,-105,95
5,128,-25,95
6,41,-88,95
7,126,-46,95
8,-18,-109,95
9,5,-37,95
0,-63,-124,96
1,113,48,96
2,-32,-126,96
3,38,-125,96
4,106,-101,96
5,-127,-19,96
6,36,-83,96
7,118,-49,96
8,-13,-101,96
9,4,-33,96
0,-68,-116,97
1,113,55,97
2,-26,127,97
3,37,-126,97
4,106,-91,97
5,-117,-19,97
6,39,-76,97
7,115,-41,97
8,-12,-93,97
9,-4,-30,97
0,-77,-113,98
1,120,61,98
2,-20,-124,98
3,36,-128,98
4,97,-91,98
5,-117,-28,98
6,39,-75,98
7,119,-39,98
8,-10,-92,98
9,-6,-22,98
0,-81,-122,99
1,-128,60,99
2,-12,-127,99
3,30,-126,99
4,94,-93,99
5,-114,-30,99
6,45,-69,99
7,115,-31,99
8,-14,-84,99
9,-4,-20,99
0,-85,-123,100
1,-122,52,100
2,-7,-119,100
3,23,-124,100
4,99,-101,100
5,-111,-36,100
6,48,-63,100
7,118,-29,100
8,-8,-79,100
9,3,-22,100
0,-86,-127,101
1,-114,53,101
2,0,-115,101
3,17,-127,101
4,103,-104,101
5,-112,-43,101
6,48,-56,101
7,126,-33,101
8,-4,-76,101
9,11,-25,101
0,-87,-128,102
1,-114,53,102
2,4,-112,102
3,14,-128,102
4,108,-106,102
5,-111,-47,102
6,45,-53,102
7,-125,-40,102
8,4,-77,102
9,16,-17,102
0,-95,-127,103
1,-110,62,103
2,9,-115,103
3,10,-125,103
4,115,-111,103
5,-115,-53,103
6,49,-49,103
7,125,-47,103
8,8,-80,103
9,10,-9,103
0,-98,-122,104
1,-114,64,104
2,11,-114,104
3,11,-120,104
4,119,-113,104
5,-122,-56,104
6,45,-40,104
7,123,-49,104
8,5,-84,104
9,7,-11,104
0,-90,-117,105
1,-121,66,105
2,13,-115,105
3,5,-118,105
4,124,-113,105
5,125,-56,105
6,50,-34,105
7,125,-57,105
8,-3,-87,105
9,6,-12,105
