N_individuals,steps,scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,8,59,53,30,90,836,0.4
100,500,8,71,75,38,136,1118,0.517
100,500,8,84,31,30,130,1022,0.508
100,500,8,71,54,22,163,1205,0.456
100,500,8,71,89,5,113,612,0.376
100,500,8,58,52,33,133,1057,0.434
100,500,8,40,50,14,153,1108,0.42
100,500,8,42,53,36,110,996,0.449
100,500,8,11,65,15,153,795,0.438
100,500,8,50,85,40,153,1328,0.517
100,500,8,31,73,20,152,893,0.434
100,500,8,34,70,27,116,876,0.446
100,500,8,71,35,38,135,1097,0.569
100,500,8,78,75,37,103,877,0.417
100,500,8,11,64,8,113,595,0.36
100,500,8,83,53,6,93,599,0.364
100,500,8,83,10,10,95,826,0.346
100,500,8,83,37,36,110,901,0.467
100,500,8,37,17,21,159,1188,0.54
100,500,8,25,70,11,117,752,0.372
100,500,8,75,24,8,117,813,0.358
100,500,8,58,52,33,134,1229,0.456
100,500,8,25,58,27,116,894,0.434
100,500,8,47,69,35,92,907,0.415
100,500,8,62,75,41,152,1315,0.535
100,500,8,85,61,10,141,728,0.391
100,500,8,34,80,21,159,770,0.403
100,500,8,34,17,33,140,1522,0.591
100,500,8,78,75,37,99,944,0.412
100,500,8,49,75,8,117,701,0.369
100,500,8,49,24,9,176,1159,0.431
100,500,8,83,10,10,98,787,0.389
100,500,8,47,72,36,140,1123,0.472
100,500,8,74,53,30,90,899,0.389
100,500,8,20,72,22,118,795,0.419
100,500,8,81,23,34,138,1091,0.566
100,500,8,43,54,22,163,1018,0.404
100,500,8,47,69,35,96,863,0.415
100,500,8,25,89,5,113,642,0.352
100,500,8,85,61,10,155,803,0.356
100,500,8,20,28,36,140,1086,0.681
100,500,8,90,78,35,134,953,0.453
100,500,8,34,65,15,153,986,0.413
100,500,8,41,78,38,117,1129,0.471
100,500,8,90,63,35,99,743,0.406
100,500,8,55,49,10,169,1176,0.388
100,500,8,29,49,24,169,1072,0.577
100,500,8,39,35,13,134,1075,0.396
100,500,8,74,53,30,156,1123,0.466
100,500,8,37,35,10,97,909,0.353
100,500,8,54,86,21,145,874,0.405
100,500,8,79,17,8,134,860,0.367
100,500,8,71,17,15,115,1115,0.356
100,500,8,41,22,35,134,1431,0.535
100,500,8,20,60,6,135,709,0.405
100,500,8,42,37,36,110,1169,0.467
100,500,8,37,78,16,178,859,0.482
100,500,8,55,61,5,120,710,0.358
100,500,8,43,54,22,136,1053,0.367
100,500,8,17,60,17,90,593,0.378
100,500,8,25,89,5,135,605,0.385
100,500,8,18,61,11,145,770,0.418
100,500,8,81,19,14,180,978,0.444
100,500,8,50,85,20,99,664,0.384
100,500,8,34,65,15,113,843,0.37
100,500,8,55,56,24,169,1050,0.465
100,500,8,34,58,27,116,851,0.432
100,500,8,70,79,18,127,705,0.366
100,500,8,39,42,10,97,867,0.361
100,500,8,58,52,21,133,952,0.374
100,500,8,71,41,8,134,903,0.354
100,500,8,78,29,20,90,823,0.378
100,500,8,16,19,28,143,678,0.724
100,500,8,20,43,17,90,802,0.387
100,500,8,37,80,21,159,748,0.405
100,500,8,75,75,8,117,687,0.361
100,500,8,55,81,11,145,687,0.396
100,500,8,19,79,19,115,655,0.415
100,500,8,42,37,36,93,1065,0.441
100,500,8,78,75,32,103,761,0.461
100,500,8,15,29,12,137,700,0.586
100,500,8,83,10,5,95,704,0.364
100,500,8,74,45,28,139,1108,0.453
100,500,8,47,69,8,92,815,0.356
100,500,8,86,45,21,117,784,0.376
100,500,8,34,58,27,117,921,0.465
100,500,8,81,50,28,143,901,0.444
100,500,8,85,61,18,141,769,0.407
100,500,8,74,53,9,90,709,0.361
100,500,8,41,88,16,163,653,0.404
100,500,8,70,66,19,115,801,0.388
100,500,8,47,28,36,140,1313,0.495
100,500,8,41,88,30,124,941,0.406
100,500,8,37,80,21,140,738,0.4
100,500,8,78,65,12,137,799,0.339
100,500,8,75,75,8,176,712,0.369
100,500,8,88,63,24,135,734,0.42
100,500,8,87,10,8,149,694,0.414
100,500,8,74,52,21,117,967,0.385
100,500,8,82,70,14,135,676,0.382
100,500,8,41,17,16,163,1397,0.391
100,500,8,42,63,33,106,1044,0.422
100,500,8,61,46,17,92,778,0.383
100,500,8,90,22,35,134,930,0.478
100,500,8,77,10,17,104,810,0.407
100,500,8,47,28,36,118,1222,0.498
100,500,8,58,70,8,145,756,0.372
100,500,8,43,54,38,163,1205,0.535
100,500,8,42,64,24,135,985,0.414
100,500,8,39,78,21,109,670,0.399
100,500,8,77,86,8,149,718,0.344
100,500,8,29,56,24,169,1091,0.487
100,500,8,58,22,14,135,1062,0.393
100,500,8,37,42,10,97,900,0.363
100,500,8,89,46,28,120,829,0.441
100,500,8,79,41,8,134,720,0.354
100,500,8,89,51,17,92,712,0.393
100,500,8,39,78,12,153,802,0.367
100,500,8,90,22,35,117,850,0.456
100,500,8,36,59,6,152,854,0.4
100,500,8,17,43,17,90,728,0.394
100,500,8,25,89,38,113,972,0.424
100,500,8,39,56,21,109,965,0.383
100,500,8,18,81,11,145,753,0.389
100,500,8,34,65,8,153,1037,0.37
100,500,8,33,59,35,142,1176,0.47
100,500,8,42,37,6,110,816,0.335
100,500,8,29,56,24,169,1091,0.487
100,500,8,34,58,11,116,847,0.394
100,500,8,37,42,10,134,913,0.392
100,500,8,54,87,28,176,884,0.441
100,500,8,79,41,8,115,852,0.34
100,500,8,16,50,28,143,946,0.525
100,500,8,74,67,9,129,709,0.382
100,500,8,17,43,17,135,824,0.512
100,500,8,18,81,11,120,731,0.358
100,500,8,48,87,33,134,962,0.455
100,500,8,19,66,19,115,784,0.394
100,500,8,36,57,35,142,1183,0.441
100,500,8,15,65,12,137,795,0.39
100,500,8,36,67,15,122,860,0.401
100,500,8,37,80,33,159,1044,0.449
100,500,8,75,75,9,117,633,0.367
100,500,8,86,52,21,117,843,0.38
100,500,8,30,64,18,134,927,0.379
100,500,8,62,76,6,167,585,0.395
100,500,8,16,50,28,180,767,0.606
100,500,8,41,17,16,163,1397,0.391
100,500,8,62,64,38,139,1159,0.509
100,500,8,47,28,22,140,1343,0.379
100,500,8,54,71,33,134,910,0.434
100,500,8,68,35,20,142,1276,0.468
100,500,8,19,66,19,127,711,0.418
100,500,8,74,29,15,122,904,0.362
100,500,8,17,55,14,153,671,0.48
100,500,8,15,65,12,90,766,0.336
100,500,8,88,64,24,135,792,0.41
100,500,8,47,76,24,101,724,0.413
100,500,8,87,86,8,149,666,0.365
100,500,8,62,72,18,134,807,0.401
100,500,8,47,55,6,167,883,0.378
100,500,8,82,22,14,135,858,0.39
100,500,8,86,52,21,139,873,0.392
100,500,8,63,35,22,107,803,0.422
100,500,8,61,51,17,92,787,0.381
100,500,8,63,33,20,142,935,0.429
100,500,8,41,17,16,124,1305,0.39
100,500,8,90,22,38,134,893,0.517
100,500,8,16,26,14,153,718,0.73
100,500,8,29,56,10,169,1138,0.413
100,500,8,39,56,21,109,965,0.383
100,500,8,37,42,13,97,875,0.368
100,500,8,88,64,24,106,663,0.397
100,500,8,16,55,31,122,839,0.491
100,500,8,64,43,36,147,1115,0.508
100,500,8,87,86,8,104,717,0.354
100,500,8,79,41,15,134,877,0.364
100,500,8,17,43,6,90,705,0.38
100,500,8,82,22,14,145,746,0.369
100,500,8,18,81,5,145,651,0.352
100,500,8,16,50,14,143,796,0.501
100,500,8,61,51,17,120,895,0.369
100,500,8,30,43,26,144,1331,0.531
100,500,8,41,85,29,159,1021,0.498
100,500,8,33,57,35,142,1173,0.497
100,500,8,30,50,36,147,1348,0.536
100,500,8,19,66,18,115,753,0.418
100,500,8,39,56,21,153,1092,0.402
100,500,8,87,80,14,130,757,0.367
100,500,8,15,65,20,137,738,0.431
100,500,8,18,85,33,107,865,0.415
100,500,8,28,82,24,93,807,0.394
100,500,8,18,13,29,159,597,0.807
100,500,8,32,87,15,123,821,0.378
100,500,8,74,80,19,91,730,0.385
100,500,8,48,71,33,134,980,0.477
100,500,8,86,52,28,117,901,0.412
100,500,8,74,44,14,130,969,0.36
100,500,8,36,29,15,122,1083,0.41
100,500,8,88,82,16,162,724,0.407
100,500,8,33,57,35,152,1340,0.54
100,500,8,88,80,24,93,637,0.414
100,500,8,30,72,18,134,1002,0.394
100,500,8,23,77,27,139,867,0.42
100,500,8,62,55,6,167,922,0.375
100,500,8,17,64,15,123,722,0.406
100,500,8,41,17,30,163,1356,0.525
100,500,8,68,33,20,142,1201,0.401
100,500,8,17,87,34,138,887,0.479
100,500,8,17,26,14,153,737,0.7
100,500,8,56,87,27,139,890,0.398
100,500,8,48,71,33,176,1165,0.46
100,500,8,56,77,14,177,1008,0.388
100,500,8,53,73,38,100,918,0.449
100,500,8,36,29,15,129,1161,0.436
100,500,8,88,64,33,135,975,0.453
100,500,8,30,72,18,139,935,0.426
100,500,8,81,70,22,177,849,0.416
100,500,8,62,55,6,101,700,0.39
100,500,8,87,86,17,149,813,0.392
100,500,8,84,62,38,100,895,0.48
100,500,8,82,22,8,135,773,0.352
100,500,8,68,33,20,107,879,0.419
100,500,8,64,50,36,147,1063,0.482
100,500,8,17,26,14,122,719,0.587
100,500,8,24,21,27,113,1338,0.576
100,500,8,84,73,42,123,1302,0.478
100,500,8,79,56,22,177,813,0.445
100,500,8,61,51,28,92,832,0.405
100,500,8,79,70,8,161,1000,0.369
100,500,8,39,56,12,109,781,0.364
100,500,8,33,57,6,142,751,0.364
100,500,8,41,13,29,159,1511,0.514
100,500,8,61,23,27,113,1087,0.48
100,500,8,87,44,14,130,655,0.386
100,500,8,61,21,25,123,1082,0.427
100,500,8,55,77,34,143,1059,0.459
100,500,8,64,50,36,144,1144,0.54
100,500,8,12,77,21,97,739,0.372
100,500,8,50,57,14,123,964,0.353
100,500,8,48,71,28,134,1026,0.4
100,500,8,28,80,24,93,569,0.381
100,500,8,36,29,9,122,933,0.411
100,500,8,88,25,13,122,778,0.373
100,500,8,32,64,15,123,773,0.398
100,500,8,12,76,34,143,955,0.497
100,500,8,41,13,29,107,1152,0.457
100,500,8,75,76,20,134,853,0.399
100,500,8,87,44,14,91,688,0.363
100,500,8,13,34,14,123,718,0.51
100,500,8,23,87,27,139,865,0.417
100,500,8,33,77,13,122,720,0.371
100,500,8,13,57,37,148,1170,0.579
100,500,8,28,80,24,162,1106,0.438
100,500,8,33,25,8,147,1156,0.437
100,500,8,54,78,20,134,723,0.383
100,500,8,30,72,38,134,1013,0.472
100,500,8,54,76,9,142,786,0.399
100,500,8,32,64,15,138,910,0.391
100,500,8,57,87,16,179,827,0.406
100,500,8,21,87,36,166,1001,0.532
100,500,8,53,62,38,100,1052,0.433
100,500,8,62,55,24,167,868,0.45
100,500,8,23,87,27,177,942,0.437
100,500,8,69,26,28,131,1178,0.512
100,500,8,68,33,22,142,1144,0.432
100,500,8,81,56,22,177,927,0.456
100,500,8,57,34,36,166,1264,0.559
100,500,8,69,26,35,124,1255,0.529
100,500,8,24,23,27,113,1438,0.607
100,500,8,36,78,18,98,727,0.373
100,500,8,17,26,31,153,776,0.68
100,500,8,19,27,18,115,1136,0.517
100,500,8,53,62,38,123,1129,0.455
100,500,8,69,57,35,124,1026,0.47
100,500,8,83,78,39,132,1068,0.445
100,500,8,83,82,18,98,678,0.363
100,500,8,81,56,22,161,882,0.5
100,500,8,64,50,26,147,1127,0.465
100,500,8,55,76,34,143,1097,0.476
100,500,8,76,19,18,115,1013,0.371
100,500,8,77,24,35,94,883,0.42
100,500,8,50,34,14,123,978,0.399
100,500,8,52,65,8,128,816,0.381
100,500,8,88,77,13,122,740,0.384
100,500,8,24,23,27,123,1488,0.614
100,500,8,75,78,20,134,744,0.394
100,500,8,76,27,36,153,1165,0.535
100,500,8,57,51,35,94,927,0.44
100,500,8,69,55,32,101,1010,0.427
100,500,8,47,14,8,128,1220,0.388
100,500,8,41,13,33,159,1520,0.568
100,500,8,58,20,17,134,1088,0.41
100,500,8,55,76,34,97,802,0.415
100,500,8,87,44,19,130,891,0.403
100,500,8,50,34,14,148,1212,0.388
100,500,8,28,80,16,93,698,0.38
100,500,8,88,77,13,147,679,0.39
100,500,8,80,65,32,101,752,0.438
100,500,8,57,24,38,108,1179,0.453
100,500,8,42,41,17,134,1013,0.411
100,500,8,75,78,20,142,899,0.399
100,500,8,21,34,36,166,1120,0.742
100,500,8,47,65,15,170,965,0.382
100,500,8,32,64,34,123,1038,0.456
100,500,8,79,55,42,128,996,0.481
100,500,8,23,87,14,139,818,0.374
100,500,8,80,55,32,110,878,0.457
100,500,8,52,86,22,99,685,0.353
100,500,8,69,57,35,124,1026,0.47
100,500,8,65,26,8,133,1015,0.372
100,500,8,36,82,18,98,711,0.387
100,500,8,85,83,42,128,1123,0.524
100,500,8,21,34,36,179,1209,0.722
100,500,8,19,19,18,115,988,0.589
100,500,8,17,64,22,99,628,0.393
100,500,8,53,62,42,100,1037,0.44
100,500,8,60,17,8,133,1132,0.38
100,500,8,48,60,32,127,1059,0.434
100,500,8,81,56,8,177,677,0.387
100,500,8,57,34,9,110,910,0.354
100,500,8,42,20,38,141,1569,0.511
100,500,8,14,32,12,113,668,0.545
100,500,8,85,55,9,144,784,0.38
100,500,8,81,49,11,155,951,0.362
100,500,8,77,51,35,94,963,0.451
100,500,8,24,23,25,113,1246,0.556
100,500,8,79,42,6,95,682,0.336
100,500,8,69,57,35,131,1116,0.519
100,500,8,52,14,8,128,1041,0.397
100,500,8,83,76,32,127,840,0.454
100,500,8,36,82,18,132,758,0.391
100,500,8,85,76,9,110,758,0.354
100,500,8,55,76,21,143,818,0.396
100,500,8,37,83,12,113,763,0.413
100,500,8,17,86,31,137,898,0.429
100,500,8,19,19,18,153,1245,0.664
100,500,8,20,21,11,155,1298,0.58
100,500,8,69,65,32,101,937,0.398
100,500,8,38,68,6,95,643,0.376
100,500,8,60,26,13,106,935,0.369
100,500,8,83,60,11,106,728,0.361
100,500,8,58,41,17,134,1021,0.369
100,500,8,85,34,6,129,647,0.388
100,500,8,58,89,40,110,1009,0.479
100,500,8,50,34,37,123,1114,0.452
100,500,8,77,51,35,108,891,0.437
100,500,8,88,77,8,122,663,0.373
100,500,8,52,14,8,170,1230,0.448
100,500,8,75,78,9,134,649,0.348
100,500,8,84,28,28,148,857,0.482
100,500,8,62,84,40,110,962,0.454
100,500,8,21,34,16,166,1100,0.586
100,500,8,37,32,39,94,1140,0.454
100,500,8,20,49,9,135,795,0.423
100,500,8,69,65,32,110,919,0.445
100,500,8,79,83,42,128,1175,0.513
100,500,8,38,42,15,104,899,0.4
100,500,8,60,79,28,148,949,0.445
100,500,8,69,57,28,124,1090,0.423
100,500,8,58,41,17,141,1092,0.42
100,500,8,52,64,22,99,872,0.374
100,500,8,65,17,8,133,1019,0.336
100,500,8,62,89,24,157,909,0.457
100,500,8,89,55,40,168,1095,0.544
100,500,8,60,28,26,124,1057,0.472
100,500,8,36,82,39,98,868,0.459
100,500,8,59,23,13,119,1014,0.391
100,500,8,35,55,10,167,1045,0.424
100,500,8,48,76,32,127,951,0.442
100,500,8,57,76,9,110,722,0.364
100,500,8,14,83,12,113,659,0.373
100,500,8,79,83,42,144,1113,0.5
100,500,8,81,21,11,155,1055,0.417
100,500,8,35,43,40,168,1553,0.547
100,500,8,79,68,6,95,624,0.349
100,500,8,24,23,26,153,1758,0.735
100,500,8,24,26,13,119,1089,0.466
100,500,8,27,35,6,117,841,0.38
100,500,8,71,35,32,133,1078,0.503
100,500,8,52,64,22,137,929,0.402
100,500,8,19,19,36,115,1208,0.629
100,500,8,14,80,9,114,702,0.369
100,500,8,65,17,8,106,854,0.355
100,500,8,18,59,13,167,791,0.458
100,500,8,68,45,9,141,953,0.35
100,500,8,25,17,12,176,1392,0.615
100,500,8,27,50,32,133,1074,0.493
100,500,8,58,84,40,110,1008,0.508
100,500,8,11,70,9,114,631,0.369
100,500,8,48,76,32,106,848,0.44
100,500,8,41,74,15,154,943,0.384
100,500,8,11,80,39,103,998,0.435
100,500,8,77,51,38,94,948,0.444
100,500,8,57,76,9,129,756,0.384
100,500,8,38,89,8,91,569,0.362
100,500,8,70,59,5,94,668,0.377
100,500,8,70,33,13,167,969,0.396
100,500,8,14,83,12,94,725,0.366
100,500,8,52,14,15,128,1304,0.379
100,500,8,28,20,9,141,1475,0.499
100,500,8,81,21,11,135,819,0.365
100,500,8,69,34,12,176,1237,0.395
100,500,8,79,68,6,104,770,0.334
100,500,8,84,79,28,148,909,0.426
100,500,8,28,45,23,139,1383,0.516
100,500,8,84,21,15,154,845,0.438
100,500,8,41,20,8,91,954,0.358
100,500,8,69,17,17,158,1350,0.39
100,500,8,10,86,35,103,888,0.443
100,500,8,69,65,32,101,937,0.398
100,500,8,84,74,6,98,641,0.374
100,500,8,54,55,13,117,822,0.38
100,500,8,44,89,8,111,743,0.338
100,500,8,41,89,19,102,736,0.404
100,500,8,33,86,9,132,722,0.377
100,500,8,33,68,35,103,955,0.441
100,500,8,44,11,25,147,1323,0.465
100,500,8,13,51,13,117,790,0.422
100,500,8,85,63,8,111,662,0.369
100,500,8,58,84,40,157,1166,0.473
100,500,8,30,27,9,159,1482,0.454
100,500,8,89,43,40,168,1052,0.558
100,500,8,58,41,38,134,1388,0.54
100,500,8,59,10,11,165,1092,0.404
100,500,8,79,83,9,128,611,0.372
100,500,8,17,85,9,100,585,0.369
100,500,8,59,26,13,119,1014,0.388
100,500,8,51,14,25,147,1022,0.505
100,500,8,31,13,19,112,1444,0.497
100,500,8,84,79,28,124,832,0.379
100,500,8,76,67,9,159,838,0.37
100,500,8,70,65,11,165,938,0.353
100,500,8,13,55,40,152,1188,0.58
100,500,8,46,78,18,111,752,0.39
100,500,8,55,23,9,100,869,0.369
100,500,8,52,64,31,99,842,0.4
100,500,8,65,17,13,133,1064,0.368
100,500,8,21,72,19,112,773,0.429
100,500,8,71,50,32,133,1016,0.518
100,500,8,48,76,11,127,770,0.383
100,500,8,14,70,9,114,615,0.397
100,500,8,57,76,6,110,633,0.36
100,500,8,28,79,18,111,855,0.387
100,500,8,18,33,13,167,731,0.695
100,500,8,85,89,32,139,927,0.465
100,500,8,68,20,9,141,1105,0.352
100,500,8,25,34,12,176,1129,0.568
100,500,8,66,27,39,130,1215,0.636
100,500,8,89,43,40,167,1141,0.524
100,500,8,41,21,15,154,1534,0.405
100,500,8,47,31,12,151,1137,0.398
100,500,8,38,20,8,91,833,0.379
100,500,8,59,26,13,153,1143,0.388
100,500,8,14,83,39,113,991,0.454
100,500,8,51,11,32,108,1087,0.485
100,500,8,81,21,9,155,851,0.355
100,500,8,50,59,39,130,1125,0.483
100,500,8,79,68,15,95,692,0.364
100,500,8,84,89,12,151,744,0.392
100,500,8,56,15,29,150,1223,0.582
100,500,8,76,27,25,162,1155,0.494
100,500,8,71,50,32,117,1001,0.465
100,500,8,10,68,35,103,921,0.434
100,500,8,58,84,24,110,763,0.393
100,500,8,14,70,9,103,603,0.385
100,500,8,54,51,13,117,853,0.393
100,500,8,18,33,13,94,646,0.401
100,500,8,44,63,8,111,811,0.371
100,500,8,70,10,22,162,1459,0.495
100,500,8,68,20,9,139,1192,0.356
100,500,8,20,27,31,100,973,0.532
100,500,8,20,81,29,150,846,0.43
100,500,8,25,34,12,158,1347,0.54
100,500,8,84,79,26,148,923,0.408
100,500,8,41,21,15,98,1090,0.365
100,500,8,89,43,10,168,826,0.367
100,500,8,24,25,21,111,1181,0.501
100,500,8,55,85,24,144,876,0.417
100,500,8,44,14,25,147,1273,0.412
100,500,8,38,20,8,102,1127,0.385
100,500,8,30,67,9,159,906,0.389
100,500,8,28,44,31,100,1030,0.455
100,500,8,59,65,11,165,937,0.419
100,500,8,17,23,9,100,781,0.455
100,500,8,59,26,26,119,946,0.428
100,500,8,18,67,24,172,858,0.484
100,500,8,71,50,6,133,748,0.377
100,500,8,79,71,21,111,787,0.368
100,500,8,31,72,19,112,873,0.375
100,500,8,28,30,14,104,1129,0.43
100,500,8,21,13,34,136,1255,0.724
100,500,8,10,68,35,132,934,0.46
100,500,8,46,79,18,111,777,0.399
100,500,8,17,42,21,103,726,0.428
100,500,8,15,24,24,172,664,0.803
100,500,8,54,51,13,152,988,0.376
100,500,8,28,78,16,173,844,0.419
100,500,8,44,63,8,139,784,0.357
100,500,8,50,27,9,110,989,0.397
100,500,8,17,69,14,104,667,0.381
100,500,8,14,70,39,114,847,0.492
100,500,8,44,46,21,103,883,0.388
100,500,8,44,14,25,108,1168,0.395
100,500,8,18,33,5,167,708,0.537
100,500,8,30,67,9,162,1032,0.379
100,500,8,59,65,11,162,1004,0.371
100,500,8,66,59,39,130,1092,0.466
100,500,8,41,34,41,103,1173,0.456
100,500,8,17,23,9,144,669,0.629
100,500,8,68,20,23,141,1032,0.462
100,500,8,47,89,12,151,689,0.356
100,500,8,80,65,16,171,824,0.444
100,500,8,31,72,19,136,808,0.434
100,500,8,25,34,17,176,1467,0.601
100,500,8,41,21,6,154,1072,0.411
100,500,8,84,31,39,148,1146,0.516
100,500,8,81,22,41,103,906,0.469
100,500,8,46,79,18,173,885,0.406
100,500,8,38,20,19,91,969,0.432
100,500,8,20,15,16,102,1002,0.537
100,500,8,67,34,16,171,1023,0.438
100,500,8,10,68,9,103,576,0.37
100,500,8,56,81,29,150,995,0.461
100,500,8,28,27,9,152,1230,0.44
100,500,8,40,36,38,128,1484,0.466
100,500,8,34,69,5,158,692,0.38
100,500,8,20,44,31,100,826,0.501
100,500,8,66,59,39,110,1024,0.447
100,500,8,47,89,12,148,722,0.363
100,500,8,24,71,21,111,810,0.395
100,500,8,59,89,38,128,1038,0.477
100,500,8,54,51,40,117,1200,0.484
100,500,8,29,28,5,158,1046,0.405
100,500,8,79,25,37,163,1106,0.582
100,500,8,18,24,24,172,577,0.773
100,500,8,56,81,29,102,858,0.389
100,500,8,34,28,32,172,1525,0.613
100,500,8,15,67,20,176,862,0.456
100,500,8,28,69,14,104,781,0.366
100,500,8,44,63,32,111,1005,0.448
100,500,8,17,46,21,103,713,0.439
100,500,8,21,54,32,172,1103,0.624
100,500,8,20,44,31,152,974,0.622
100,500,8,20,49,33,141,1037,0.59
100,500,8,17,30,32,161,818,0.74
100,500,8,44,14,32,147,1322,0.533
100,500,8,24,71,21,163,1001,0.471
100,500,8,73,79,33,141,937,0.476
100,500,8,41,22,41,103,1232,0.475
100,500,8,44,42,32,94,1006,0.407
100,500,8,66,41,33,124,1174,0.546
100,500,8,18,24,24,176,705,0.796
100,500,8,30,67,25,159,1119,0.428
100,500,8,80,34,16,171,891,0.442
100,500,8,28,69,14,161,1014,0.421
100,500,8,59,65,22,165,985,0.408
100,500,8,86,85,33,124,764,0.429
100,500,8,56,32,25,138,1038,0.46
100,500,8,17,46,21,94,719,0.419
100,500,8,81,34,28,169,779,0.591
100,500,8,56,86,13,169,721,0.383
100,500,8,67,65,7,150,700,0.367
100,500,8,59,36,5,156,860,0.377
100,500,8,17,23,24,100,670,0.588
100,500,8,42,17,25,138,1170,0.408
100,500,8,44,81,21,143,855,0.43
100,500,8,29,69,14,129,788,0.39
100,500,8,40,89,38,128,1062,0.469
100,500,8,34,28,5,158,981,0.381
100,500,8,36,78,13,169,743,0.408
100,500,8,21,28,22,125,1030,0.567
100,500,8,70,54,21,176,1170,0.449
100,500,8,59,86,21,143,735,0.404
100,500,8,31,72,34,112,932,0.455
100,500,8,14,11,23,93,657,0.623
100,500,8,46,79,16,111,829,0.355
100,500,8,66,59,9,130,803,0.372
100,500,8,31,16,21,176,1361,0.644
100,500,8,41,22,41,169,1458,0.615
100,500,8,34,54,32,172,1245,0.471
100,500,8,77,50,23,164,1111,0.415
100,500,8,73,49,39,98,1024,0.423
100,500,8,80,34,16,150,851,0.414
100,500,8,48,57,23,93,757,0.399
100,500,8,30,18,23,164,2024,0.6
100,500,8,20,79,33,141,1012,0.469
100,500,8,47,89,39,151,1082,0.52
100,500,8,86,26,37,156,1044,0.568
100,500,8,56,81,16,150,738,0.405
100,500,8,40,89,38,156,1186,0.465
100,500,8,20,44,9,100,739,0.417
100,500,8,85,20,13,142,701,0.355
100,500,8,34,28,5,129,875,0.384
100,500,8,66,85,33,124,838,0.437
100,500,8,86,41,40,173,1168,0.574
100,500,8,42,32,12,105,1019,0.38
100,500,8,27,59,37,156,1257,0.504
100,500,8,28,34,13,142,1209,0.462
100,500,8,56,17,25,138,1291,0.518
100,500,8,36,86,22,121,822,0.41
100,500,8,34,54,32,125,1094,0.475
100,500,8,59,58,33,129,1098,0.464
100,500,8,56,78,13,169,798,0.367
100,500,8,24,71,37,111,991,0.455
100,500,8,44,86,21,143,819,0.431
100,500,8,18,24,20,172,705,0.784
100,500,8,19,74,33,129,877,0.466
100,500,8,20,79,33,98,791,0.463
100,500,8,70,16,21,176,1492,0.479
100,500,8,59,81,40,141,1237,0.526
100,500,8,11,50,41,114,1038,0.557
100,500,8,28,69,32,104,879,0.448
100,500,8,14,57,23,93,715,0.413
100,500,8,31,54,13,104,744,0.375
100,500,8,86,65,20,121,777,0.39
100,500,8,66,85,33,173,941,0.478
100,500,8,57,31,41,114,1206,0.523
100,500,8,77,18,23,164,1129,0.595
100,500,8,17,46,32,103,765,0.471
100,500,8,48,11,30,92,1054,0.415
100,500,8,12,70,20,121,801,0.402
100,500,8,56,17,25,105,984,0.423
100,500,8,88,45,29,168,731,0.462
100,500,8,30,50,19,175,1224,0.436
100,500,8,56,78,13,121,787,0.37
100,500,8,41,22,28,103,964,0.406
100,500,8,17,50,15,96,648,0.42
100,500,8,80,34,7,171,737,0.408
100,500,8,40,89,5,128,689,0.421
100,500,8,44,86,21,141,883,0.378
100,500,8,34,28,14,158,1452,0.463
100,500,8,54,74,29,168,1044,0.443
100,500,8,86,59,37,156,911,0.483
100,500,8,49,84,22,175,807,0.425
100,500,8,27,26,30,128,1442,0.615
100,500,8,70,16,21,104,966,0.392
100,500,8,54,66,15,96,720,0.375
100,500,8,85,34,13,142,646,0.401
100,500,8,34,54,22,172,1273,0.534
100,500,8,14,57,23,92,770,0.431
100,500,8,75,16,22,175,1170,0.528
100,500,8,77,18,23,175,1050,0.499
100,500,8,59,74,33,129,1040,0.421
100,500,8,21,17,36,126,1212,0.643
100,500,8,28,20,35,146,1660,0.704
100,500,8,65,21,15,172,1087,0.425
100,500,8,19,58,19,118,813,0.453
100,500,8,79,74,36,126,1158,0.464
100,500,8,20,79,39,141,1134,0.488
100,500,8,31,64,22,97,764,0.359
100,500,8,57,50,16,153,1027,0.374
100,500,8,45,88,15,172,797,0.379
100,500,8,12,65,14,130,712,0.434
100,500,8,86,59,37,128,909,0.448
100,500,8,89,49,22,97,624,0.385
100,500,8,85,34,13,146,799,0.377
100,500,8,58,42,28,123,1124,0.415
100,500,8,11,31,41,114,1119,0.511
100,500,8,86,70,20,121,790,0.406
100,500,8,30,88,26,122,805,0.417
100,500,8,70,19,28,123,1277,0.538
100,500,8,66,85,40,124,1013,0.475
100,500,8,54,45,31,151,984,0.454
100,500,8,80,85,10,110,688,0.353
100,500,8,56,17,12,138,1227,0.379
100,500,8,59,74,33,118,1021,0.443
100,500,8,54,50,6,145,737,0.365
100,500,8,13,17,16,153,924,0.734
100,500,8,75,84,19,149,648,0.4
100,500,8,78,13,13,120,917,0.349
100,500,8,62,83,26,122,814,0.421
100,500,8,88,74,29,168,903,0.489
100,500,8,56,78,22,169,819,0.42
100,500,8,29,87,10,110,637,0.364
100,500,8,17,66,15,96,654,0.384
100,500,8,79,17,19,120,919,0.429
100,500,8,25,84,16,153,821,0.398
100,500,8,18,26,13,120,883,0.557
100,500,8,49,16,22,175,1180,0.492
100,500,8,13,22,32,132,905,0.684
100,500,8,28,59,16,167,1013,0.444
100,500,8,45,21,39,92,1112,0.436
100,500,8,11,31,41,153,1368,0.723
