N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,7056,1600,5372,1,10,74,38,92,1022,0.47
100,500,7056,1600,5372,1,10,25,33,156,2344,0.892
100,500,7056,1600,5372,5,10,37,21,158,631,0.453
100,500,7056,1660,5312,6,10,81,17,157,704,0.412
100,500,7056,1600,5372,5,10,68,20,165,713,0.404
100,500,7056,1600,5372,3,10,88,34,134,924,0.491
100,500,7056,1600,5372,2,10,24,16,116,1045,0.612
100,500,7056,1680,5292,7,10,45,9,123,462,0.385
100,500,7056,1600,5372,3,10,89,16,92,595,0.397
100,500,7056,1600,5372,2,10,71,32,129,1087,0.454
100,500,7056,1600,5372,3,10,16,28,134,524,0.771
100,500,7056,1660,5312,6,10,56,32,137,789,0.444
100,500,7056,1600,5372,2,10,78,33,105,1008,0.423
100,500,7056,1600,5372,4,10,26,12,137,935,0.624
100,500,7056,1600,5372,5,10,31,9,139,310,0.442
100,500,7056,1660,5312,6,10,88,37,135,1059,0.476
100,500,7056,1600,5372,1,10,14,10,130,1019,0.581
100,500,7056,1660,5312,6,10,30,33,163,810,0.456
100,500,7056,1600,5372,2,10,74,22,107,847,0.431
100,500,7056,1600,5372,2,10,22,22,94,956,0.595
100,500,7056,1600,5372,4,10,44,23,90,892,0.379
100,500,7056,1600,5372,2,10,54,28,127,1187,0.472
100,500,7056,1600,5372,3,10,26,6,113,368,0.408
100,500,7056,1600,5372,5,10,76,42,176,1168,0.577
100,500,7056,1600,5372,2,10,55,19,137,849,0.595
100,500,7056,1600,5372,5,10,58,28,117,705,0.403
100,500,7056,1660,5312,6,10,44,35,126,911,0.451
100,500,7056,1600,5372,2,10,83,35,162,1240,0.475
100,500,7056,1600,5372,3,10,27,22,122,379,0.588
100,500,7056,1600,5372,4,10,30,16,179,1627,0.579
100,500,7056,1600,5372,4,10,33,23,152,1570,0.426
100,500,7056,1600,5372,2,10,79,24,103,757,0.404
100,500,7056,1600,5372,5,10,67,10,166,489,0.434
100,500,7056,1660,5312,6,10,83,34,116,858,0.438
100,500,7056,1600,5372,2,10,37,40,157,2158,0.62
100,500,7056,1600,5372,1,10,44,29,134,1622,0.692
100,500,7056,1600,5372,5,10,68,26,120,688,0.416
100,500,7056,1600,5372,4,10,69,6,103,534,0.397
100,500,7056,1680,5292,7,10,48,24,126,415,0.431
100,500,7056,1600,5372,3,10,14,36,145,902,0.92
100,500,7056,1600,5372,3,10,68,18,97,490,0.386
100,500,7056,1600,5372,4,10,32,10,160,863,0.641
100,500,7056,1600,5372,3,10,42,11,111,375,0.413
100,500,7056,1600,5372,3,10,37,12,170,140,0.529
100,500,7056,1680,5292,7,10,58,16,112,460,0.402
100,500,7056,1600,5372,5,10,52,30,150,832,0.501
100,500,7056,1600,5372,2,10,83,32,158,1176,0.466
100,500,7056,1600,5372,4,10,72,20,170,1041,0.402
100,500,7056,1600,5372,2,10,86,32,140,1037,0.473
100,500,7056,1660,5312,6,10,13,10,104,517,0.687
100,500,7056,1600,5372,3,10,34,35,169,783,0.825
100,500,7056,1600,5372,3,10,63,33,164,721,0.61
100,500,7056,1660,5312,6,10,57,26,150,765,0.458
100,500,7056,1600,5372,5,10,42,27,101,626,0.415
100,500,7056,1600,5372,4,10,18,39,160,2261,0.519
100,500,7056,1600,5372,4,10,50,8,142,695,0.471
100,500,7056,1600,5372,5,10,22,21,146,450,0.429
100,500,7056,1600,5372,1,10,48,41,98,1291,0.607
100,500,7056,1600,5372,4,10,70,5,91,598,0.38
100,500,7056,1660,5312,6,10,18,19,165,565,0.696
100,500,7056,1600,5372,4,10,78,34,93,882,0.399
100,500,7056,1600,5372,4,10,51,27,156,1297,0.451
100,500,7056,1680,5292,7,10,23,16,90,246,0.451
100,500,7056,1600,5372,2,10,16,32,148,2263,0.597
100,500,7056,1660,5312,6,10,86,25,139,655,0.411
100,500,7056,1600,5372,5,10,26,15,121,415,0.492
100,500,7056,1660,5312,6,10,20,13,161,552,0.725
100,500,7056,1600,5372,5,10,48,31,138,743,0.441
100,500,7056,1600,5372,2,10,65,22,114,850,0.484
100,500,7056,1600,5372,4,10,25,12,150,1114,0.644
100,500,7056,1600,5372,4,10,68,17,93,742,0.368
100,500,7056,1660,5312,6,10,69,36,158,1007,0.482
100,500,7056,1600,5372,5,10,18,11,150,175,0.549
100,500,7056,1660,5312,6,10,27,41,127,1033,0.532
100,500,7056,1600,5372,1,10,73,37,161,1442,0.64
100,500,7056,1600,5372,4,10,62,34,172,1204,0.488
100,500,7056,1600,5372,3,10,23,34,100,715,0.684
100,500,7056,1600,5372,2,10,32,8,137,780,0.523
100,500,7056,1600,5372,5,10,77,24,101,575,0.421
100,500,7056,1600,5372,5,10,52,16,116,598,0.383
100,500,7056,1680,5292,7,10,81,23,180,703,0.415
100,500,7056,1600,5372,1,10,76,13,148,718,0.465
100,500,7056,1600,5372,1,10,75,35,118,1115,0.532
100,500,7056,1600,5372,5,10,66,41,167,1100,0.564
100,500,7056,1660,5312,6,10,76,24,98,734,0.392
100,500,7056,1660,5312,6,10,61,15,119,574,0.413
100,500,7056,1600,5372,4,10,41,18,104,858,0.423
100,500,7056,1600,5372,4,10,64,40,122,1073,0.464
100,500,7056,1600,5372,2,10,46,15,126,933,0.532
100,500,7056,1600,5372,5,10,17,5,142,319,0.401
100,500,7056,1600,5372,4,10,80,7,111,619,0.349
100,500,7056,1600,5372,2,10,55,39,149,1595,0.557
100,500,7056,1660,5312,6,10,44,17,148,642,0.441
100,500,7056,1600,5372,4,10,28,35,100,1015,0.4
100,500,7056,1660,5312,6,10,39,32,119,868,0.422
100,500,7056,1660,5312,6,10,24,20,152,627,0.528
100,500,7056,1600,5372,5,10,60,20,129,641,0.396
100,500,7056,1660,5312,6,10,18,17,161,620,0.723
100,500,7056,1600,5372,2,10,32,28,111,1207,0.566
100,500,7056,1600,5372,3,10,31,10,112,341,0.399
100,500,7056,1680,5292,7,10,18,13,134,96,0.625
100,500,7056,1660,5312,6,10,77,9,175,730,0.386
100,500,7056,1600,5372,2,10,45,22,101,881,0.49
100,500,7056,1600,5372,4,10,60,21,169,1098,0.385
100,500,7056,1600,5372,4,10,20,31,145,1774,0.453
100,500,7056,1660,5312,6,10,80,5,129,528,0.371
100,500,7056,1600,5372,5,10,25,21,100,459,0.484
100,500,7056,1600,5372,3,10,90,16,97,733,0.355
100,500,7056,1680,5292,7,10,33,14,144,167,0.509
100,500,7056,1600,5372,2,10,29,40,113,1799,0.555
100,500,7056,1600,5372,3,10,66,38,177,1132,0.669
100,500,7056,1660,5312,6,10,50,22,161,739,0.472
100,500,7056,1600,5372,2,10,70,27,92,748,0.436
100,500,7056,1660,5312,6,10,73,21,177,712,0.435
100,500,7056,1660,5312,6,10,31,18,158,716,0.542
100,500,7056,1600,5372,4,10,38,18,92,834,0.436
100,500,7056,1600,5372,5,10,17,28,155,633,0.417
100,500,7056,1600,5372,3,10,87,28,98,721,0.406
100,500,7056,1600,5372,3,10,74,36,128,927,0.519
100,500,7056,1680,5292,7,10,52,33,128,564,0.482
100,500,7056,1600,5372,1,10,33,15,142,1126,0.614
100,500,7056,1680,5292,7,10,39,40,131,736,0.493
100,500,7056,1600,5372,5,10,68,11,95,491,0.389
100,500,7056,1600,5372,4,10,42,34,151,1406,0.465
100,500,7056,1600,5372,4,10,15,12,97,666,0.584
100,500,7056,1660,5312,6,10,73,32,107,746,0.424
100,500,7056,1660,5312,6,10,73,40,142,1232,0.463
100,500,7056,1600,5372,4,10,59,8,172,742,0.477
100,500,7056,1600,5372,1,10,53,30,172,2010,0.735
100,500,7056,1600,5372,1,10,38,37,131,1954,0.767
100,500,7056,1600,5372,1,10,31,40,147,2189,0.847
100,500,7056,1600,5372,2,10,49,6,162,766,0.458
100,500,7056,1600,5372,2,10,19,24,167,1758,0.763
100,500,7056,1680,5292,7,10,47,29,172,374,0.492
100,500,7056,1600,5372,5,10,82,32,161,866,0.46
100,500,7056,1660,5312,6,10,25,18,172,714,0.699
100,500,7056,1600,5372,5,10,16,32,126,709,0.408
100,500,7056,1680,5292,7,10,69,24,175,482,0.506
100,500,7056,1600,5372,3,10,59,33,173,712,0.65
100,500,7056,1660,5312,6,10,56,35,120,935,0.446
100,500,7056,1600,5372,2,10,79,30,179,1192,0.499
100,500,7056,1600,5372,5,10,19,34,121,763,0.452
100,500,7056,1600,5372,5,10,78,7,125,550,0.376
100,500,7056,1600,5372,2,10,78,13,135,912,0.372
100,500,7056,1600,5372,5,10,26,21,173,437,0.469
100,500,7056,1600,5372,5,10,78,12,113,597,0.365
100,500,7056,1600,5372,4,10,59,33,102,856,0.41
100,500,7056,1680,5292,7,10,27,12,127,199,0.482
100,500,7056,1600,5372,3,10,71,40,115,952,0.521
100,500,7056,1660,5312,6,10,70,28,174,751,0.477
100,500,7056,1600,5372,4,10,70,6,166,758,0.375
100,500,7056,1600,5372,5,10,36,19,129,497,0.467
100,500,7056,1600,5372,5,10,50,10,144,431,0.39
100,500,7056,1600,5372,4,10,55,9,139,718,0.46
100,500,7056,1600,5372,2,10,68,12,159,708,0.484
100,500,7056,1600,5372,2,10,57,28,140,1121,0.522
100,500,7056,1600,5372,3,10,54,6,140,508,0.36
100,500,7056,1660,5312,6,10,37,20,113,656,0.451
100,500,7056,1600,5372,5,10,31,42,97,810,0.416
100,500,7056,1600,5372,2,10,21,29,93,1190,0.604
100,500,7056,1600,5372,4,10,41,7,151,762,0.486
100,500,7056,1660,5312,6,10,11,33,133,821,0.423
100,500,7056,1600,5372,5,10,82,11,91,540,0.374
100,500,7056,1600,5372,4,10,36,35,96,1015,0.393
100,500,7056,1600,5372,4,10,50,41,175,1608,0.565
100,500,7056,1600,5372,2,10,65,26,161,1193,0.519
100,500,7056,1600,5372,3,10,35,41,141,1094,0.833
100,500,7056,1600,5372,1,10,34,33,132,1841,0.791
100,500,7056,1600,5372,2,10,72,21,142,987,0.446
100,500,7056,1600,5372,5,10,77,10,124,478,0.41
100,500,7056,1600,5372,3,10,14,16,91,295,0.498
100,500,7056,1600,5372,5,10,74,7,163,519,0.382
100,500,7056,1600,5372,2,10,79,22,152,804,0.437
100,500,7056,1660,5312,6,10,70,24,153,759,0.391
100,500,7056,1600,5372,4,10,52,13,172,1050,0.526
100,500,7056,1600,5372,2,10,65,33,96,1081,0.456
100,500,7056,1660,5312,6,10,80,38,179,1051,0.509
100,500,7056,1600,5372,5,10,45,15,102,505,0.4
100,500,7056,1600,5372,4,10,16,16,180,1721,0.725
100,500,7056,1600,5372,4,10,83,16,92,606,0.365
100,500,7056,1600,5372,1,10,87,19,167,801,0.467
100,500,7056,1600,5372,2,10,26,30,137,1724,0.608
100,500,7056,1600,5372,4,10,81,19,94,771,0.364
100,500,7056,1600,5372,4,10,14,27,161,2319,0.392
100,500,7056,1600,5372,4,10,23,38,174,2064,0.491
100,500,7056,1660,5312,6,10,26,17,143,573,0.59
100,500,7056,1660,5312,6,10,27,7,107,550,0.504
100,500,7056,1660,5312,6,10,52,21,177,763,0.443
100,500,7056,1660,5312,6,10,89,20,117,706,0.401
100,500,7056,1680,5292,7,10,16,5,113,289,0.429
100,500,7056,1600,5372,4,10,83,36,126,998,0.449
100,500,7056,1600,5372,3,10,82,36,154,905,0.552
100,500,7056,1600,5372,2,10,79,36,174,1348,0.508
100,500,7056,1600,5372,5,10,76,20,123,697,0.379
100,500,7056,1680,5292,7,10,59,28,174,484,0.523
100,500,7056,1680,5292,7,10,15,31,126,274,0.464
100,500,7056,1600,5372,1,10,80,22,156,890,0.478
100,500,7056,1600,5372,2,10,19,34,104,1651,0.538
100,500,7056,1600,5372,5,10,35,21,124,554,0.44
100,500,7056,1680,5292,7,10,64,11,147,458,0.41
100,500,7056,1660,5312,6,10,25,12,139,596,0.633
100,500,7056,1600,5372,4,10,79,21,169,929,0.404
100,500,7056,1680,5292,7,10,84,7,104,519,0.355
100,500,7056,1600,5372,2,10,87,20,175,811,0.457
100,500,7056,1600,5372,3,10,26,12,150,127,0.496
100,500,7056,1600,5372,2,10,63,22,157,1108,0.504
100,500,7056,1680,5292,7,10,60,37,160,841,0.515
100,500,7056,1600,5372,3,10,86,38,150,1008,0.535
100,500,7056,1680,5292,7,10,72,14,116,538,0.372
100,500,7056,1660,5312,6,10,34,17,153,591,0.541
100,500,7056,1600,5372,5,10,59,19,116,614,0.384
100,500,7056,1600,5372,5,10,31,34,120,739,0.442
100,500,7056,1660,5312,6,10,50,35,122,871,0.412
100,500,7056,1680,5292,7,10,28,34,170,270,0.57
100,500,7056,1600,5372,2,10,14,39,162,2799,0.62
100,500,7056,1600,5372,3,10,77,38,127,1001,0.52
100,500,7056,1660,5312,6,10,76,8,111,521,0.403
100,500,7056,1600,5372,4,10,55,6,155,752,0.438
100,500,7056,1600,5372,4,10,14,30,169,2240,0.419
100,500,7056,1660,5312,6,10,84,38,101,899,0.418
100,500,7056,1600,5372,3,10,45,32,115,756,0.593
100,500,7056,1660,5312,6,10,33,24,93,656,0.439
100,500,7056,1600,5372,3,10,14,39,146,979,0.93
100,500,7056,1600,5372,1,10,36,34,101,1402,0.636
100,500,7056,1600,5372,3,10,40,26,156,450,0.676
100,500,7056,1600,5372,1,10,32,10,136,863,0.533
100,500,7056,1600,5372,1,10,58,29,167,1676,0.706
100,500,7056,1600,5372,5,10,67,21,121,684,0.402
100,500,7056,1660,5312,6,10,48,21,147,649,0.414
100,500,7056,1600,5372,4,10,30,21,136,1531,0.414
100,500,7056,1660,5312,6,10,29,23,172,816,0.469
100,500,7056,1660,5312,6,10,39,25,178,799,0.443
100,500,7056,1600,5372,2,10,46,42,116,1568,0.555
100,500,7056,1660,5312,6,10,22,17,130,616,0.599
100,500,7056,1600,5372,3,10,15,21,91,423,0.556
100,500,7056,1600,5372,4,10,13,32,133,1638,0.444
100,500,7056,1600,5372,4,10,12,24,154,2252,0.414
100,500,7056,1600,5372,3,10,20,31,166,531,0.849
100,500,7056,1680,5292,7,10,60,27,174,463,0.477
100,500,7056,1660,5312,6,10,13,14,159,558,0.849
100,500,7056,1660,5312,6,10,13,14,100,542,0.696
100,500,7056,1660,5312,6,10,90,12,121,704,0.371
100,500,7056,1600,5372,2,10,33,27,104,1179,0.544
100,500,7056,1600,5372,1,10,48,19,130,1119,0.553
100,500,7056,1660,5312,6,10,87,23,138,745,0.407
100,500,7056,1600,5372,5,10,16,9,139,185,0.541
100,500,7056,1600,5372,2,10,17,19,119,1200,0.747
100,500,7056,1600,5372,1,10,21,23,140,1571,0.743
100,500,7056,1600,5372,5,10,85,34,98,746,0.418
100,500,7056,1600,5372,3,10,78,24,93,635,0.381
100,500,7056,1600,5372,5,10,14,24,136,526,0.447
100,500,7056,1600,5372,4,10,10,39,96,1299,0.396
100,500,7056,1600,5372,1,10,36,40,104,1487,0.681
100,500,7056,1660,5312,6,10,85,24,153,653,0.45
100,500,7056,1600,5372,2,10,79,29,135,1066,0.434
100,500,7056,1680,5292,7,10,16,37,147,409,0.513
100,500,7056,1600,5372,1,10,44,42,151,2040,0.781
100,500,7056,1600,5372,3,10,19,36,94,833,0.738
100,500,7056,1600,5372,3,10,18,39,163,1101,0.942
100,500,7056,1660,5312,6,10,40,15,153,626,0.532
100,500,7056,1600,5372,3,10,89,42,94,921,0.46
100,500,7056,1600,5372,3,10,31,16,174,106,0.519
100,500,7056,1600,5372,1,10,68,15,153,875,0.491
100,500,7056,1600,5372,3,10,83,36,145,968,0.493
100,500,7056,1600,5372,2,10,63,9,143,683,0.438
100,500,7056,1600,5372,4,10,71,25,164,1058,0.386
100,500,7056,1600,5372,2,10,49,30,167,1566,0.54
100,500,7056,1600,5372,3,10,71,37,123,926,0.51
100,500,7056,1600,5372,4,10,81,29,134,922,0.414
100,500,7056,1660,5312,6,10,16,16,110,561,0.656
100,500,7056,1660,5312,6,10,72,12,153,750,0.401
100,500,7056,1600,5372,2,10,59,32,118,1285,0.505
100,500,7056,1600,5372,4,10,29,8,178,896,0.604
100,500,7056,1600,5372,4,10,27,20,178,2025,0.499
100,500,7056,1600,5372,4,10,38,33,132,1302,0.427
100,500,7056,1600,5372,4,10,48,28,161,1330,0.445
100,500,7056,1600,5372,1,10,73,8,129,770,0.351
100,500,7056,1660,5312,6,10,87,17,125,644,0.438
100,500,7056,1660,5312,6,10,74,34,169,944,0.486
100,500,7056,1680,5292,7,10,75,18,159,483,0.443
100,500,7056,1600,5372,2,10,11,16,137,1203,0.797
100,500,7056,1680,5292,7,10,39,27,153,439,0.462
100,500,7056,1600,5372,1,10,22,12,155,1010,0.607
100,500,7056,1600,5372,2,10,21,29,116,1453,0.579
100,500,7056,1600,5372,2,10,35,21,93,902,0.521
100,500,7056,1660,5312,6,10,81,28,130,780,0.421
100,500,7056,1600,5372,3,10,61,42,166,1245,0.736
100,500,7056,1680,5292,7,10,59,6,115,524,0.374
100,500,7056,1600,5372,5,10,64,15,98,564,0.378
100,500,7056,1600,5372,4,10,55,20,97,825,0.388
100,500,7056,1600,5372,3,10,43,27,98,685,0.485
100,500,7056,1600,5372,5,10,88,19,175,735,0.423
100,500,7056,1600,5372,5,10,68,27,92,667,0.426
100,500,7056,1600,5372,2,10,29,16,178,1152,0.767
100,500,7056,1600,5372,4,10,54,41,126,1283,0.467
100,500,7056,1600,5372,4,10,60,25,124,1083,0.389
100,500,7056,1600,5372,5,10,49,18,114,517,0.445
100,500,7056,1660,5312,6,10,17,5,97,503,0.447
100,500,7056,1600,5372,4,10,21,24,100,1204,0.383
100,500,7056,1600,5372,5,10,29,10,176,120,0.533
100,500,7056,1600,5372,3,10,28,14,97,371,0.396
100,500,7056,1660,5312,6,10,70,28,91,783,0.4
100,500,7056,1600,5372,1,10,19,6,148,725,0.514
100,500,7056,1600,5372,4,10,14,35,101,1274,0.405
100,500,7056,1600,5372,3,10,11,40,163,1172,0.951
100,500,7056,1660,5312,6,10,58,18,117,621,0.438
100,500,7056,1600,5372,4,10,39,36,124,1229,0.443
100,500,7056,1600,5372,3,10,15,11,120,184,0.473
100,500,7056,1600,5372,5,10,85,31,139,863,0.439
100,500,7056,1600,5372,5,10,77,14,155,497,0.441
100,500,7056,1600,5372,1,10,77,32,154,1258,0.568
100,500,7056,1600,5372,2,10,78,28,127,1001,0.444
100,500,7056,1600,5372,2,10,30,33,105,1333,0.53
100,500,7056,1680,5292,7,10,19,34,179,236,0.538
100,500,7056,1660,5312,6,10,34,19,178,638,0.506
100,500,7056,1660,5312,6,10,54,36,159,955,0.466
100,500,7056,1660,5312,6,10,82,27,93,693,0.421
100,500,7056,1600,5372,2,10,35,14,178,995,0.715
100,500,7056,1680,5292,7,10,57,25,136,476,0.41
100,500,7056,1600,5372,2,10,26,12,140,946,0.658
100,500,7056,1600,5372,2,10,14,39,91,1457,0.538
100,500,7056,1600,5372,5,10,21,10,137,262,0.443
100,500,7056,1660,5312,6,10,21,36,107,859,0.477
100,500,7056,1600,5372,2,10,86,13,164,681,0.433
100,500,7056,1600,5372,2,10,54,26,130,1127,0.505
100,500,7056,1600,5372,4,10,16,25,124,1555,0.397
100,500,7056,1660,5312,6,10,50,36,164,1083,0.468
100,500,7056,1600,5372,4,10,68,33,139,1032,0.422
100,500,7056,1600,5372,2,10,49,41,126,1658,0.576
100,500,7056,1600,5372,1,10,24,32,136,2129,0.82
100,500,7056,1600,5372,5,10,40,22,154,549,0.421
100,500,7056,1600,5372,2,10,15,7,158,772,0.619
100,500,7056,1600,5372,1,10,70,21,133,999,0.551
100,500,7056,1680,5292,7,10,49,16,163,297,0.448
100,500,7056,1600,5372,3,10,21,23,96,416,0.572
100,500,7056,1600,5372,1,10,29,35,144,2323,0.854
100,500,7056,1600,5372,1,10,75,16,148,837,0.505
100,500,7056,1600,5372,2,10,58,17,122,910,0.452
100,500,7056,1600,5372,5,10,28,22,173,424,0.481
100,500,7056,1600,5372,2,10,11,37,145,2840,0.608
100,500,7056,1600,5372,5,10,38,12,94,421,0.409
100,500,7056,1680,5292,7,10,65,16,125,459,0.39
100,500,7056,1600,5372,3,10,67,9,153,487,0.409
100,500,7056,1600,5372,3,10,42,31,118,740,0.542
100,500,7056,1600,5372,4,10,46,22,112,950,0.407
100,500,7056,1600,5372,3,10,71,7,175,520,0.425
100,500,7056,1600,5372,4,10,23,19,102,1070,0.451
100,500,7056,1600,5372,2,10,23,27,112,1334,0.626
100,500,7056,1600,5372,3,10,86,40,148,1012,0.573
100,500,7056,1600,5372,5,10,72,29,112,590,0.442
100,500,7056,1660,5312,6,10,25,41,149,1169,0.513
100,500,7056,1680,5292,7,10,17,8,166,63,0.714
100,500,7056,1600,5372,1,10,26,9,106,709,0.496
100,500,7056,1600,5372,5,10,12,33,136,663,0.433
100,500,7056,1680,5292,7,10,37,21,136,275,0.444
100,500,7056,1600,5372,2,10,49,15,98,766,0.424
100,500,7056,1680,5292,7,10,43,41,157,673,0.566
100,500,7056,1660,5312,6,10,88,42,111,882,0.485
100,500,7056,1600,5372,5,10,58,6,174,353,0.402
100,500,7056,1600,5372,4,10,63,31,156,1134,0.459
100,500,7056,1600,5372,4,10,49,20,161,1246,0.39
100,500,7056,1600,5372,3,10,77,20,126,647,0.374
100,500,7056,1680,5292,7,10,53,16,129,369,0.409
100,500,7056,1600,5372,2,10,27,11,170,885,0.702
100,500,7056,1600,5372,2,10,14,18,140,1266,0.795
100,500,7056,1600,5372,3,10,76,28,105,642,0.4
100,500,7056,1600,5372,5,10,58,33,111,798,0.449
100,500,7056,1600,5372,5,10,43,37,100,822,0.414
100,500,7056,1600,5372,4,10,12,29,132,1734,0.418
100,500,7056,1600,5372,3,10,48,31,97,697,0.525
100,500,7056,1600,5372,5,10,63,9,160,361,0.471
100,500,7056,1680,5292,7,10,21,7,102,364,0.404
100,500,7056,1600,5372,1,10,24,22,99,1201,0.634
100,500,7056,1660,5312,6,10,61,36,176,957,0.503
100,500,7056,1660,5312,6,10,12,28,115,655,0.473
100,500,7056,1600,5372,2,10,75,13,93,622,0.368
100,500,7056,1600,5372,3,10,61,38,129,988,0.588
100,500,7056,1600,5372,5,10,27,40,126,805,0.47
100,500,7056,1600,5372,5,10,28,8,118,342,0.43
100,500,7056,1660,5312,6,10,84,13,93,610,0.364
100,500,7056,1600,5372,1,10,67,9,122,772,0.386
100,500,7056,1600,5372,4,10,27,28,99,1078,0.384
100,500,7056,1660,5312,6,10,41,29,117,763,0.415
100,500,7056,1660,5312,6,10,60,11,113,604,0.402
100,500,7056,1600,5372,3,10,19,20,144,150,0.68
100,500,7056,1660,5312,6,10,36,12,134,634,0.528
100,500,7056,1600,5372,4,10,55,35,107,934,0.416
100,500,7056,1660,5312,6,10,56,39,112,896,0.448
100,500,7056,1600,5372,1,10,79,29,165,1110,0.508
100,500,7056,1600,5372,4,10,26,38,118,1335,0.458
100,500,7056,1660,5312,6,10,18,37,141,1007,0.46
100,500,7056,1600,5372,5,10,19,18,95,469,0.516
100,500,7056,1600,5372,4,10,11,17,119,1192,0.564
100,500,7056,1600,5372,5,10,74,17,175,708,0.398
100,500,7056,1600,5372,2,10,77,21,124,880,0.445
100,500,7056,1680,5292,7,10,56,21,107,420,0.436
100,500,7056,1600,5372,1,10,74,35,135,1193,0.565
100,500,7056,1680,5292,7,10,23,42,98,616,0.438
100,500,7056,1600,5372,3,10,68,27,151,614,0.497
100,500,7056,1600,5372,4,10,68,38,172,1295,0.531
100,500,7056,1680,5292,7,10,31,27,169,243,0.519
100,500,7056,1600,5372,2,10,89,21,158,729,0.449
100,500,7056,1600,5372,5,10,59,19,129,577,0.406
100,500,7056,1600,5372,4,10,59,26,97,865,0.383
100,500,7056,1600,5372,4,10,59,19,115,786,0.388
100,500,7056,1600,5372,1,10,83,18,176,811,0.508
100,500,7056,1600,5372,5,10,89,41,162,1192,0.508
100,500,7056,1600,5372,3,10,83,24,96,644,0.408
100,500,7056,1600,5372,4,10,86,27,152,882,0.427
100,500,7056,1600,5372,5,10,10,31,106,595,0.422
100,500,7056,1600,5372,5,10,16,27,110,643,0.446
100,500,7056,1660,5312,6,10,71,23,128,755,0.375
100,500,7056,1680,5292,7,10,32,28,145,315,0.435
100,500,7056,1600,5372,3,10,60,26,177,441,0.596
100,500,7056,1600,5372,2,10,56,39,153,1671,0.591
100,500,7056,1660,5312,6,10,83,42,132,1032,0.521
100,500,7056,1600,5372,3,10,37,10,160,194,0.541
100,500,7056,1600,5372,1,10,23,5,153,740,0.488
100,500,7056,1600,5372,2,10,74,5,114,607,0.357
100,500,7056,1660,5312,6,10,13,16,125,626,0.72
100,500,7056,1600,5372,5,10,57,18,95,482,0.413
100,500,7056,1600,5372,4,10,50,13,109,840,0.432
100,500,7056,1600,5372,2,10,53,28,102,1050,0.488
100,500,7056,1680,5292,7,10,36,17,166,170,0.553
100,500,7056,1600,5372,2,10,48,25,115,1087,0.532
100,500,7056,1660,5312,6,10,34,23,158,725,0.466
100,500,7056,1600,5372,3,10,56,42,114,1024,0.609
100,500,7056,1600,5372,4,10,81,32,131,824,0.443
100,500,7056,1660,5312,6,10,24,18,112,646,0.526
100,500,7056,1600,5372,3,10,86,11,135,682,0.377
100,500,7056,1600,5372,2,10,29,28,115,1340,0.572
100,500,7056,1600,5372,1,10,43,15,163,1159,0.588
100,500,7056,1600,5372,5,10,54,13,173,430,0.416
100,500,7056,1600,5372,1,10,25,26,178,2132,0.856
100,500,7056,1680,5292,7,10,45,23,177,231,0.511
100,500,7056,1600,5372,1,10,68,6,115,575,0.384
100,500,7056,1600,5372,3,10,77,22,142,601,0.416
100,500,7056,1600,5372,4,10,82,9,124,545,0.398
100,500,7056,1600,5372,5,10,19,32,96,658,0.427
100,500,7056,1600,5372,4,10,39,9,139,809,0.504
100,500,7056,1600,5372,2,10,36,29,135,1520,0.582
100,500,7056,1600,5372,3,10,61,38,131,937,0.61
100,500,7056,1600,5372,3,10,40,38,103,1001,0.644
100,500,7056,1600,5372,4,10,41,12,151,870,0.563
100,500,7056,1680,5292,7,10,50,10,91,480,0.373
100,500,7056,1680,5292,7,10,53,29,166,443,0.51
100,500,7056,1600,5372,5,10,20,16,171,284,0.588
100,500,7056,1600,5372,2,10,59,5,114,623,0.372
100,500,7056,1600,5372,2,10,32,21,92,889,0.512
100,500,7056,1600,5372,4,10,40,31,128,1006,0.43
100,500,7056,1600,5372,3,10,11,27,162,273,0.832
100,500,7056,1600,5372,2,10,61,23,91,892,0.416
100,500,7056,1600,5372,3,10,45,22,117,531,0.461
100,500,7056,1600,5372,3,10,52,22,109,552,0.438
100,500,7056,1680,5292,7,10,28,10,150,145,0.51
100,500,7056,1600,5372,3,10,37,9,167,163,0.448
100,500,7056,1600,5372,5,10,70,40,154,1007,0.529
100,500,7056,1680,5292,7,10,38,13,95,337,0.445
100,500,7056,1600,5372,2,10,20,24,126,1366,0.654
100,500,7056,1660,5312,6,10,28,40,172,1007,0.511
100,500,7056,1600,5372,2,10,71,33,119,1089,0.471
100,500,7056,1600,5372,3,10,41,41,169,1317,0.829
100,500,7056,1600,5372,3,10,47,40,165,1124,0.789
100,500,7056,1600,5372,3,10,41,28,168,616,0.7
100,500,7056,1600,5372,4,10,23,35,99,1240,0.415
