run_id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,mean_hab_neighbors,total_crossings,assess_top_sections
360680432757201A,100,500,7056,3683,3289,8,50.74,0.58,29.698,137.243,4.273809523809524,1072,0.479
360680432757201A,100,500,7056,2894,4078,8,38.438,0.143,33.177,117.494,3.0238095238095237,820,0.495
360680432757201A,100,500,7056,1271,5701,8,14.453,0.644,26.785,167.266,1.880952380952381,981,0.484
360680432757201A,100,500,7056,3287,3685,8,44.992,0.625,32.429,164.955,3.511904761904762,1052,0.459
360680432757201A,100,500,7056,2457,4515,8,32.553,0.807,12.317,159.46,2.4166666666666665,530,0.421
360680432757201A,100,500,7056,3411,3561,8,46.876,0.552,21.836,155.818,3.619047619047619,803,0.474
360680432757201A,100,500,7056,4025,2947,8,54.584,0.358,41.939,156.222,4.273809523809524,1438,0.488
360680432757201A,100,500,7056,4053,2919,8,56.409,0.541,30.845,165.655,4.488095238095238,1143,0.451
360680432757201A,100,500,7056,4469,2503,8,63.865,0.305,33.231,164.923,5.095238095238095,1615,0.555
360680432757201A,100,500,7056,5137,1835,8,74.259,0.578,19.669,137.816,5.9523809523809526,893,0.389
360680432757201A,100,500,7056,3498,3474,8,47.593,0.467,34.754,115.717,3.761904761904762,1157,0.43
360680432757201A,100,500,7056,5808,1164,8,83.053,0.59,34.99,96.187,5.9523809523809526,923,0.419
360680432757201A,100,500,7056,4469,2503,8,63.921,0.767,5.367,127.523,5.095238095238095,709,0.377
360680432757201A,100,500,7056,6217,755,8,89.815,0.312,13.198,126.103,5.9523809523809526,797,0.364
360680432757201A,100,500,7056,5173,1799,8,76.028,0.47,17.181,151.85,5.9523809523809526,951,0.379
360680432757201A,100,500,7056,5588,1384,8,81.62,0.462,9.968,90.372,5.9523809523809526,782,0.35
360680432757201A,100,500,7056,4926,2046,8,71.024,0.676,15.147,121.216,5.9523809523809526,788,0.395
360680432757201A,100,500,7056,2169,4803,8,27.628,0.315,32.195,139.614,2.4166666666666665,950,0.473
360680432757201A,100,500,7056,2039,4933,8,25.063,0.441,15.821,96.943,1.880952380952381,585,0.429
360680432757201A,100,500,7056,4025,2947,8,54.768,0.126,30.987,116.691,4.273809523809524,1092,0.422
360680432757201A,100,500,7056,3824,3148,8,52.536,0.566,18.273,129.886,4.273809523809524,959,0.424
360680432757201A,100,500,7056,4025,2947,8,54.662,0.155,28.032,124.88,4.273809523809524,1099,0.44
360680432757201A,100,500,7056,4887,2085,8,70.068,0.131,25.469,101.973,5.9523809523809526,1174,0.407
360680432757201A,100,500,7056,4751,2221,8,67.725,0.298,30.571,94.818,5.916666666666667,1060,0.413
360680432757201A,100,500,7056,5050,1922,8,73.059,0.415,24.719,129.178,5.9523809523809526,1093,0.388
360680432757201A,100,500,7056,3113,3859,8,40.113,0.114,7.587,153.096,3.0238095238095237,607,0.666
360680432757201A,100,500,7056,5326,1646,8,78.712,0.167,6.519,125.066,5.9523809523809526,878,0.382
360680432757201A,100,500,7056,1960,5012,8,24.034,0.849,19.209,101.172,1.880952380952381,752,0.404
360680432757201A,100,500,7056,1121,5851,8,12.7,0.831,15,172.894,1.7380952380952381,559,0.395
360680432757201A,100,500,7056,6118,854,8,87.085,0.306,15.26,108.594,5.9523809523809526,716,0.37
360680432757201A,100,500,7056,3287,3685,8,44.202,0.619,22.717,133.041,3.511904761904762,871,0.434
360680432757201A,100,500,7056,4751,2221,8,67.165,0.727,5.192,91.993,5.916666666666667,612,0.371
360680432757201A,100,500,7056,4805,2167,8,69.632,0.278,40.401,138.912,5.9523809523809526,1601,0.511
360680432757201A,100,500,7056,4188,2784,8,59.077,0.584,26.777,178.603,5.095238095238095,1265,0.453
360680432757201A,100,500,7056,6118,854,8,87.599,0.52,12.363,138.859,5.9523809523809526,717,0.399
360680432757201A,100,500,7056,5449,1523,8,79.707,0.821,18.578,165.688,5.9523809523809526,793,0.433
360680432757201A,100,500,7056,5808,1164,8,83.13,0.819,15.534,132.559,5.9523809523809526,660,0.389
360680432757201A,100,500,7056,4047,2925,8,55.169,0.443,13.685,172.665,4.488095238095238,1005,0.489
360680432757201A,100,500,7056,4188,2784,8,59.962,0.497,38.633,122.636,5.095238095238095,1273,0.457
360680432757201A,100,500,7056,3584,3388,8,49.462,0.381,35.912,159.075,3.761904761904762,1330,0.49
360680432757201A,100,500,7056,6086,886,8,86.157,0.284,25.333,114.822,5.9523809523809526,916,0.371
360680432757201A,100,500,7056,4805,2167,8,69.721,0.706,40.762,124.855,5.9523809523809526,1165,0.482
360680432757201A,100,500,7056,1468,5504,8,16.51,0.855,38.528,99.109,1.880952380952381,929,0.442
360680432757201A,100,500,7056,4926,2046,8,71.5,0.851,37.97,149.689,5.9523809523809526,1130,0.473
360680432757201A,100,500,7056,4075,2897,8,57.955,0.723,19.108,95.846,4.488095238095238,747,0.378
360680432757201A,100,500,7056,3329,3643,8,45.193,0.431,31.231,178.179,3.511904761904762,1091,0.514
360680432757201A,100,500,7056,3563,3409,8,48.462,0.738,10.683,139.982,3.761904761904762,710,0.393
360680432757201A,100,500,7056,1468,5504,8,16.412,0.567,25.676,156.926,1.880952380952381,695,0.495
360680432757201A,100,500,7056,1105,5867,8,11.424,0.547,25.071,103.525,1.4166666666666667,714,0.395
360680432757201A,100,500,7056,1439,5533,8,15.514,0.21,27.818,146.736,1.880952380952381,741,0.723
360680432757201A,100,500,7056,1121,5851,8,12.409,0.444,13.472,166.225,1.7380952380952381,666,0.578
360680432757201A,100,500,7056,2806,4166,8,36.335,0.208,13.876,130.801,3.0238095238095237,624,0.55
360680432757201A,100,500,7056,3411,3561,8,46.033,0.801,40.92,115.217,3.619047619047619,981,0.469
360680432757201A,100,500,7056,4477,2495,8,64.721,0.52,14.296,166.634,5.095238095238095,866,0.452
360680432757201A,100,500,7056,5745,1227,8,82.847,0.576,22.486,175.603,5.9523809523809526,1162,0.399
360680432757201A,100,500,7056,2894,4078,8,38.227,0.107,14.578,91.28,3.0238095238095237,600,0.497
360680432757201A,100,500,7056,2299,4673,8,29.433,0.443,23.125,104.245,2.4166666666666665,731,0.416
360680432757201A,100,500,7056,3584,3388,8,49.493,0.265,25.23,122.509,3.761904761904762,1064,0.52
360680432757201A,100,500,7056,4053,2919,8,56.746,0.607,10.015,145.765,4.488095238095238,690,0.406
360680432757201A,100,500,7056,1616,5356,8,18.367,0.402,24.433,164.551,1.880952380952381,770,0.578
360680432757201A,100,500,7056,1105,5867,8,11.684,0.412,27.351,119.41,1.4166666666666667,788,0.448
360680432757201A,100,500,7056,3563,3409,8,48.951,0.107,25.887,105.537,3.761904761904762,898,0.54
360680432757201A,100,500,7056,5506,1466,8,80.484,0.486,20.562,110.177,5.9523809523809526,947,0.374
360680432757201A,100,500,7056,4469,2503,8,63.057,0.637,37.349,95.094,5.095238095238095,871,0.411
360680432757201A,100,500,7056,1903,5069,8,23.727,0.882,14.72,120.047,1.880952380952381,579,0.396
360680432757201A,100,500,7056,2826,4146,8,37.807,0.27,37.208,133.795,3.0238095238095237,987,0.45
360680432757201A,100,500,7056,2039,4933,8,25.435,0.258,38.842,176.059,1.880952380952381,888,0.568
360680432757201A,100,500,7056,4289,2683,8,61.154,0.694,25.118,127.267,5.095238095238095,929,0.429
360680432757201A,100,500,7056,2124,4848,8,26.458,0.269,33.267,173.499,2.4166666666666665,1049,0.5
360680432757201A,100,500,7056,4207,2765,8,60.735,0.814,25.807,154.882,5.095238095238095,865,0.495
360680432757201A,100,500,7056,4047,2925,8,55.829,0.141,22.701,131.391,4.488095238095238,1193,0.465
360680432757201A,100,500,7056,3738,3234,8,51.588,0.806,31.115,141.954,4.273809523809524,879,0.476
360680432757201A,100,500,7056,4751,2221,8,67.024,0.806,35.514,167.595,5.916666666666667,1064,0.526
360680432757201A,100,500,7056,1234,5738,8,13.164,0.146,36.341,99.232,1.7380952380952381,896,0.564
360680432757201A,100,500,7056,5326,1646,8,78.366,0.615,14.381,172.496,5.9523809523809526,739,0.361
360680432757201A,100,500,7056,5050,1922,8,73.087,0.778,24.075,92.777,5.9523809523809526,736,0.401
360680432757201A,100,500,7056,4500,2472,8,65.064,0.706,25.851,139.9,5.095238095238095,890,0.438
360680432757201A,100,500,7056,2124,4848,8,26.552,0.748,32.32,133.253,2.4166666666666665,880,0.464
360680432757201A,100,500,7056,3683,3289,8,50.595,0.325,22.038,148.948,4.273809523809524,995,0.489
360680432757201A,100,500,7056,4075,2897,8,57.332,0.67,11.619,105.453,4.488095238095238,577,0.416
360680432757201A,100,500,7056,1271,5701,8,14.309,0.855,29.077,132.344,1.880952380952381,834,0.439
360680432757201A,100,500,7056,5155,1817,8,75.804,0.492,32.92,108.268,5.9523809523809526,1063,0.402
360680432757201A,100,500,7056,3824,3148,8,52.641,0.518,22.782,121.631,4.273809523809524,840,0.407
360680432757201A,100,500,7056,5248,1724,8,77.286,0.454,16.68,131.476,5.9523809523809526,927,0.382
360680432757201A,100,500,7056,1468,5504,8,16.363,0.255,40.055,178.632,1.880952380952381,1032,0.648
360680432757201A,100,500,7056,1800,5172,8,22.386,0.615,7.963,136.608,1.880952380952381,633,0.351
360680432757201A,100,500,7056,5745,1227,8,82.701,0.611,30.349,91.749,5.9523809523809526,824,0.382
360680432757201A,100,500,7056,5155,1817,8,75.362,0.418,40.598,175.366,5.9523809523809526,1660,0.539
360680432757201A,100,500,7056,2826,4146,8,37.511,0.149,19.472,162.454,3.0238095238095237,605,0.684
360680432757201A,100,500,7056,6118,854,8,87.956,0.669,17.376,145.166,5.9523809523809526,849,0.375
360680432757201A,100,500,7056,3411,3561,8,46.228,0.267,29.216,128.007,3.619047619047619,832,0.454
360680432757201A,100,500,7056,5173,1799,8,76.37,0.327,17.189,149.976,5.9523809523809526,1164,0.364
360680432757201A,100,500,7056,4805,2167,8,69.609,0.658,32.874,116.41,5.9523809523809526,981,0.437
360680432757201A,100,500,7056,2374,4598,8,31.359,0.802,38.292,120.123,2.4166666666666665,993,0.462
360680432757201A,100,500,7056,3917,3055,8,53.21,0.739,29.865,167.734,4.273809523809524,1076,0.445
360680432757201A,100,500,7056,4207,2765,8,60.67,0.111,33.341,169.237,5.095238095238095,2146,0.595
360680432757201A,100,500,7056,6086,886,8,86.847,0.729,6.202,159.355,5.9523809523809526,596,0.371
360680432757201A,100,500,7056,4421,2551,8,62.553,0.326,15.956,126.399,5.095238095238095,823,0.434
360680432757201A,100,500,7056,3329,3643,8,45.589,0.33,41.429,104.113,3.511904761904762,1021,0.448
360680432757201A,100,500,7056,2457,4515,8,32.308,0.696,20.783,142.329,2.4166666666666665,730,0.403
360680432757201A,100,500,7056,1960,5012,8,24.335,0.336,21.429,174.935,1.880952380952381,628,0.683
360680432757201A,100,500,7056,6118,854,8,87.812,0.722,9.912,109.185,5.9523809523809526,717,0.358
360680432757201A,100,500,7056,2299,4673,8,29.332,0.194,16.012,143.713,2.4166666666666665,515,0.588
360680432757201A,100,500,7056,3563,3409,8,48.807,0.592,15.105,142.128,3.761904761904762,714,0.454
360680432757201A,100,500,7056,2457,4515,8,32.802,0.627,32.668,151.872,2.4166666666666665,1056,0.483
360680432757201A,100,500,7056,1234,5738,8,13.429,0.579,25.69,107.15,1.7380952380952381,836,0.434
360680432757201A,100,500,7056,4207,2765,8,60.867,0.399,25.746,130.648,5.095238095238095,1321,0.43
360680432757201A,100,500,7056,2039,4933,8,25.507,0.678,18.39,166.144,1.880952380952381,616,0.453
360680432757201A,100,500,7056,3683,3289,8,50.684,0.129,39.742,163.677,4.273809523809524,1522,0.484
360680432757201A,100,500,7056,5449,1523,8,79.003,0.804,37.762,157.2,5.9523809523809526,1076,0.496
360680432757201A,100,500,7056,4469,2503,8,63.418,0.552,13.52,131.519,5.095238095238095,832,0.38
360680432757201A,100,500,7056,4685,2287,8,66.113,0.255,41.855,112.175,5.916666666666667,1342,0.471
360680432757201A,100,500,7056,2697,4275,8,35.155,0.351,28.176,131.227,2.4166666666666665,775,0.441
360680432757201A,100,500,7056,5248,1724,8,77.645,0.435,10.785,135.62,5.9523809523809526,921,0.346
360680432757201A,100,500,7056,5326,1646,8,78.828,0.44,13.593,122.771,5.9523809523809526,912,0.362
360680432757201A,100,500,7056,953,6019,8,10.564,0.159,38.99,156.128,1.4166666666666667,1386,0.533
360680432757201A,100,500,7056,4047,2925,8,55.522,0.393,34.812,166.011,4.488095238095238,1378,0.442
360680432757201A,100,500,7056,2806,4166,8,36.426,0.389,27.812,141.974,3.0238095238095237,928,0.449
360680432757201A,100,500,7056,3683,3289,8,50.287,0.251,34.674,94.08,4.273809523809524,921,0.44
360680432757201A,100,500,7056,2169,4803,8,27.492,0.398,35.277,147.105,2.4166666666666665,1029,0.462
360680432757201A,100,500,7056,5506,1466,8,80.052,0.157,30.313,112.945,5.9523809523809526,1143,0.423
360680432757201A,100,500,7056,4188,2784,8,59.379,0.753,31.311,108.043,5.095238095238095,806,0.426
360680432757201A,100,500,7056,5050,1922,8,73.013,0.537,20.7,154.536,5.9523809523809526,1051,0.424
360680432757201A,100,500,7056,2244,4728,8,28.896,0.554,16.038,159.838,2.4166666666666665,638,0.461
360680432757201A,100,500,7056,2308,4664,8,30.539,0.61,38.928,173.54,2.4166666666666665,1093,0.528
360680432757201A,100,500,7056,1706,5266,8,19.386,0.429,26.117,179.146,1.880952380952381,708,0.561
360680432757201A,100,500,7056,2806,4166,8,36.094,0.394,26.098,153.607,3.0238095238095237,925,0.48
360680432757201A,100,500,7056,4047,2925,8,55.182,0.873,5.303,126.893,4.488095238095238,645,0.378
360680432757201A,100,500,7056,5248,1724,8,77.147,0.28,25.946,118.67,5.9523809523809526,1069,0.382
360680432757201A,100,500,7056,4477,2495,8,64.109,0.443,39.469,142.636,5.095238095238095,1214,0.489
360680432757201A,100,500,7056,6190,782,8,88.686,0.307,40.414,129.343,5.9523809523809526,1206,0.501
360680432757201A,100,500,7056,5248,1724,8,77.762,0.682,11.193,126.767,5.9523809523809526,786,0.361
360680432757201A,100,500,7056,1616,5356,8,18.568,0.427,15.63,175.031,1.880952380952381,555,0.627
360680432757201A,100,500,7056,3329,3643,8,45.335,0.68,32.711,167.917,3.511904761904762,969,0.467
360680432757201A,100,500,7056,3411,3561,8,46.703,0.649,11.61,107.58,3.619047619047619,690,0.37
360680432757201A,100,500,7056,1756,5216,8,21.166,0.688,24.037,138.12,1.880952380952381,843,0.458
360680432757201A,100,500,7056,2169,4803,8,27.169,0.726,37.468,150.253,2.4166666666666665,1039,0.483
360680432757201A,100,500,7056,1271,5701,8,14.877,0.282,27.257,153.417,1.880952380952381,993,0.648
360680432757201A,100,500,7056,5173,1799,8,76.749,0.338,17.321,128.846,5.9523809523809526,1099,0.365
360680432757201A,100,500,7056,4421,2551,8,62.835,0.894,40.636,100.74,5.095238095238095,919,0.467
360680432757201A,100,500,7056,1756,5216,8,21.438,0.665,16.414,130.986,1.880952380952381,677,0.4
360680432757201A,100,500,7056,4053,2919,8,56.006,0.168,41.598,98.291,4.488095238095238,1162,0.417
360680432757201A,100,500,7056,5588,1384,8,81.961,0.67,19.361,136.204,5.9523809523809526,796,0.358
360680432757201A,100,500,7056,5326,1646,8,78.446,0.335,20.473,114.668,5.9523809523809526,1003,0.367
360680432757201A,100,500,7056,5588,1384,8,81.861,0.139,14.983,161.098,5.9523809523809526,1108,0.371
360680432757201A,100,500,7056,1439,5533,8,15.918,0.73,10.195,154.561,1.880952380952381,626,0.399
360680432757201A,100,500,7056,1121,5851,8,12.994,0.171,33.727,176.5,1.7380952380952381,857,0.705
360680432757201A,100,500,7056,3563,3409,8,48.019,0.737,33.242,153.228,3.761904761904762,922,0.473
360680432757201A,100,500,7056,3683,3289,8,50.039,0.665,30.867,174.895,4.273809523809524,993,0.45
360680432757201A,100,500,7056,2697,4275,8,35.299,0.281,39.855,94.053,2.4166666666666665,937,0.447
360680432757201A,100,500,7056,4993,1979,8,72.957,0.759,37.42,149.049,5.9523809523809526,1144,0.504
360680432757201A,100,500,7056,1706,5266,8,19.5,0.6,20.992,126.537,1.880952380952381,723,0.441
360680432757201A,100,500,7056,2457,4515,8,32.92,0.487,24.866,150.533,2.4166666666666665,713,0.457
360680432757201A,100,500,7056,2374,4598,8,31.209,0.672,21.024,177.581,2.4166666666666665,689,0.415
360680432757201A,100,500,7056,4751,2221,8,67.354,0.337,20.678,95.581,5.916666666666667,958,0.396
360680432757201A,100,500,7056,4805,2167,8,69.866,0.228,27.408,91.016,5.9523809523809526,1066,0.375
360680432757201A,100,500,7056,4500,2472,8,65.078,0.184,27.684,136.802,5.095238095238095,1343,0.564
360680432757201A,100,500,7056,3113,3859,8,40.096,0.152,26.294,158.967,3.0238095238095237,699,0.509
360680432757201A,100,500,7056,3738,3234,8,51.465,0.597,16.742,126.57,4.273809523809524,802,0.431
360680432757201A,100,500,7056,5050,1922,8,73.974,0.799,22.37,160.641,5.9523809523809526,783,0.424
360680432757201A,100,500,7056,4469,2503,8,63.763,0.329,12.453,114.986,5.095238095238095,914,0.414
360680432757201A,100,500,7056,5506,1466,8,80.421,0.581,18.84,108.859,5.9523809523809526,771,0.354
360680432757201A,100,500,7056,4207,2765,8,60.233,0.603,19.991,114.902,5.095238095238095,821,0.421
360680432757201A,100,500,7056,5248,1724,8,77.662,0.425,13.006,107.275,5.9523809523809526,792,0.374
360680432757201A,100,500,7056,2806,4166,8,36.253,0.224,10.276,148.338,3.0238095238095237,631,0.58
360680432757201A,100,500,7056,5506,1466,8,80.025,0.169,25.047,147.225,5.9523809523809526,1396,0.415
360680432757201A,100,500,7056,3411,3561,8,46.664,0.697,24.54,113.571,3.619047619047619,766,0.393
360680432757201A,100,500,7056,3411,3561,8,46.311,0.508,22.975,120.922,3.619047619047619,740,0.427
360680432757201A,100,500,7056,6118,854,8,87.687,0.599,17.637,90.235,5.9523809523809526,677,0.368
360680432757201A,100,500,7056,2124,4848,8,26.641,0.721,33.9,144.049,2.4166666666666665,890,0.458
360680432757201A,100,500,7056,1468,5504,8,16.715,0.881,17.211,124.171,1.880952380952381,642,0.399
360680432757201A,100,500,7056,2374,4598,8,31.318,0.433,34.527,104.893,2.4166666666666665,897,0.45
360680432757201A,100,500,7056,3185,3787,8,42.943,0.692,26.556,176.162,3.4523809523809526,794,0.519
360680432757201A,100,500,7056,6190,782,8,88.069,0.303,7.99,174.836,5.9523809523809526,710,0.375
360680432757201A,100,500,7056,6118,854,8,87.265,0.677,41.059,127.469,5.9523809523809526,1206,0.509
360680432757201A,100,500,7056,3584,3388,8,49.507,0.787,23.448,156.29,3.761904761904762,925,0.406
360680432757201A,100,500,7056,3738,3234,8,51.719,0.491,41.455,156.701,4.273809523809524,1490,0.474
