run_id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,mean_hab_neighbors,total_crossings,assess_top_sections
360680432757201A,100,500,7056,3287,3685,8,44.607,0.281,32.265,111.806,3.511904761904762,945,0.432
360680432757201A,100,500,7056,2308,4664,8,30.456,0.28,15.317,119.132,2.4166666666666665,603,0.521
360680432757201A,100,500,7056,1474,5498,8,17.248,0.206,18.419,143.276,1.880952380952381,723,0.7
360680432757201A,100,500,7056,1234,5738,8,13.277,0.148,36.821,95.729,1.7380952380952381,930,0.526
360680432757201A,100,500,7056,5248,1724,8,77.196,0.48,21.551,113.398,5.9523809523809526,936,0.363
360680432757201A,100,500,7056,2039,4933,8,25.263,0.238,30.229,152.261,1.880952380952381,724,0.63
360680432757201A,100,500,7056,4207,2765,8,60.826,0.746,18.185,101.707,5.095238095238095,726,0.399
360680432757201A,100,500,7056,6217,755,8,89.981,0.673,10.357,123.428,5.9523809523809526,639,0.369
360680432757201A,100,500,7056,2308,4664,8,30.518,0.849,38.668,120.85,2.4166666666666665,957,0.468
360680432757201A,100,500,7056,3738,3234,8,51.775,0.332,41.33,138.497,4.273809523809524,1325,0.431
360680432757201A,100,500,7056,5808,1164,8,83.383,0.79,19.932,170.893,5.9523809523809526,864,0.425
360680432757201A,100,500,7056,4207,2765,8,60.838,0.224,5.5,160.364,5.095238095238095,869,0.464
360680432757201A,100,500,7056,4047,2925,8,55.743,0.635,33.957,141.273,4.488095238095238,1113,0.436
360680432757201A,100,500,7056,4469,2503,8,63.298,0.452,31.95,176.415,5.095238095238095,1315,0.567
360680432757201A,100,500,7056,3824,3148,8,52.243,0.24,18.808,164.512,4.273809523809524,1034,0.665
360680432757201A,100,500,7056,5248,1724,8,77.925,0.154,14.182,173.347,5.9523809523809526,1227,0.377
360680432757201A,100,500,7056,1474,5498,8,17.591,0.725,39.211,91.177,1.880952380952381,915,0.389
360680432757201A,100,500,7056,3166,3806,8,41.354,0.446,32.678,130.944,3.4523809523809526,918,0.42
360680432757201A,100,500,7056,2571,4401,8,33.918,0.279,18.684,164.164,2.4166666666666665,616,0.581
360680432757201A,100,500,7056,2299,4673,8,29.9,0.377,22.833,146.393,2.4166666666666665,636,0.503
360680432757201A,100,500,7056,3166,3806,8,41.887,0.878,16.152,105.629,3.4523809523809526,579,0.392
360680432757201A,100,500,7056,4025,2947,8,54.527,0.242,21.053,98.822,4.273809523809524,760,0.475
360680432757201A,100,500,7056,1271,5701,8,14.967,0.793,13.548,163.752,1.880952380952381,590,0.381
360680432757201A,100,500,7056,3287,3685,8,44.485,0.792,23.608,163.006,3.511904761904762,883,0.4
360680432757201A,100,500,7056,4421,2551,8,62.394,0.825,36.849,115.517,5.095238095238095,951,0.452
360680432757201A,100,500,7056,3287,3685,8,44.387,0.877,21.869,165.197,3.511904761904762,888,0.471
360680432757201A,100,500,7056,2169,4803,8,27.811,0.373,13.431,145.042,2.4166666666666665,672,0.525
360680432757201A,100,500,7056,4207,2765,8,60.038,0.192,18.88,121.3,5.095238095238095,1067,0.438
360680432757201A,100,500,7056,3498,3474,8,47.966,0.176,33.652,116.326,3.761904761904762,1275,0.449
360680432757201A,100,500,7056,3031,3941,8,39.29,0.753,37.99,149.291,3.0238095238095237,1046,0.486
360680432757201A,100,500,7056,3242,3730,8,43.55,0.501,9.497,97.43,3.4523809523809526,636,0.395
360680432757201A,100,500,7056,3917,3055,8,53.186,0.862,39.255,112.365,4.273809523809524,920,0.439
360680432757201A,100,500,7056,5137,1835,8,74.03,0.42,41.781,95.182,5.9523809523809526,1022,0.465
360680432757201A,100,500,7056,1234,5738,8,13.776,0.719,25.545,126.942,1.7380952380952381,826,0.412
360680432757201A,100,500,7056,3031,3941,8,39.257,0.172,12.024,139.443,3.0238095238095237,574,0.643
360680432757201A,100,500,7056,3329,3643,8,45.224,0.862,8.2,149.705,3.511904761904762,548,0.372
360680432757201A,100,500,7056,5745,1227,8,82.774,0.156,23.431,137.765,5.9523809523809526,1195,0.387
360680432757201A,100,500,7056,1616,5356,8,18.885,0.769,22.48,92.075,1.880952380952381,636,0.431
360680432757201A,100,500,7056,3287,3685,8,44.148,0.662,25.051,155.073,3.511904761904762,900,0.453
360680432757201A,100,500,7056,3584,3388,8,49.585,0.572,11.68,121.153,3.761904761904762,665,0.415
360680432757201A,100,500,7056,4289,2683,8,61.584,0.64,36.353,103.416,5.095238095238095,995,0.437
360680432757201A,100,500,7056,2124,4848,8,26.189,0.656,20.432,139.657,2.4166666666666665,724,0.436
360680432757201A,100,500,7056,1468,5504,8,16.286,0.4,5.488,106.556,1.880952380952381,588,0.425
360680432757201A,100,500,7056,2894,4078,8,38.283,0.499,6.135,98.761,3.0238095238095237,584,0.411
360680432757201A,100,500,7056,1121,5851,8,12.363,0.108,36.112,101.757,1.7380952380952381,901,0.533
360680432757201A,100,500,7056,3185,3787,8,42.228,0.194,11.522,153.475,3.4523809523809526,644,0.593
360680432757201A,100,500,7056,1960,5012,8,24.787,0.179,29.7,116.395,1.880952380952381,761,0.652
360680432757201A,100,500,7056,2571,4401,8,33.802,0.367,40.571,145.223,2.4166666666666665,1173,0.527
360680432757201A,100,500,7056,4289,2683,8,61.655,0.556,25.564,112.802,5.095238095238095,993,0.38
360680432757201A,100,500,7056,4805,2167,8,69.996,0.789,38.619,145.979,5.9523809523809526,1158,0.488
360680432757201A,100,500,7056,1616,5356,8,18.205,0.838,20.327,109.055,1.880952380952381,600,0.395
360680432757201A,100,500,7056,4053,2919,8,56.957,0.635,11.149,125.253,4.488095238095238,715,0.422
360680432757201A,100,500,7056,6086,886,8,86.638,0.32,19.524,115.909,5.9523809523809526,806,0.38
360680432757201A,100,500,7056,953,6019,8,10.649,0.285,22.267,122.177,1.4166666666666667,793,0.506
360680432757201A,100,500,7056,4805,2167,8,69.823,0.659,41.956,124.08,5.9523809523809526,1178,0.493
360680432757201A,100,500,7056,2697,4275,8,35.832,0.311,26.385,179.225,2.4166666666666665,539,0.564
360680432757201A,100,500,7056,4289,2683,8,61.055,0.809,38.719,93.84,5.095238095238095,915,0.428
360680432757201A,100,500,7056,1706,5266,8,19.286,0.831,19.205,159.277,1.880952380952381,618,0.413
360680432757201A,100,500,7056,2826,4146,8,37.428,0.24,19.215,116.729,3.0238095238095237,732,0.478
360680432757201A,100,500,7056,3329,3643,8,45.941,0.502,7.509,150.769,3.511904761904762,742,0.456
360680432757201A,100,500,7056,4421,2551,8,62.15,0.118,5.084,110.9,5.095238095238095,765,0.369
360680432757201A,100,500,7056,4289,2683,8,61.359,0.661,36.911,118.348,5.095238095238095,1054,0.432
360680432757201A,100,500,7056,3242,3730,8,43.831,0.596,7.046,174.793,3.4523809523809526,600,0.472
360680432757201A,100,500,7056,6007,965,8,85.018,0.695,30.094,152.639,5.9523809523809526,933,0.43
360680432757201A,100,500,7056,4500,2472,8,65.58,0.863,6.961,137.578,5.095238095238095,659,0.373
360680432757201A,100,500,7056,5449,1523,8,79.274,0.845,26.895,140.928,5.9523809523809526,919,0.416
360680432757201A,100,500,7056,3113,3859,8,40.345,0.388,15.058,112.08,3.0238095238095237,588,0.418
360680432757201A,100,500,7056,1739,5233,8,20.905,0.153,5.18,168.877,1.880952380952381,538,0.693
360680432757201A,100,500,7056,1105,5867,8,11.084,0.327,18.356,133.541,1.4166666666666667,623,0.539
360680432757201A,100,500,7056,953,6019,8,10.879,0.631,26.747,144.836,1.4166666666666667,979,0.426
360680432757201A,100,500,7056,3917,3055,8,53.75,0.88,22.368,105.943,4.273809523809524,752,0.378
360680432757201A,100,500,7056,6190,782,8,88.832,0.414,16.467,111.242,5.9523809523809526,721,0.372
360680432757201A,100,500,7056,4053,2919,8,56.466,0.693,38.827,157.064,4.488095238095238,1434,0.479
360680432757201A,100,500,7056,2169,4803,8,27.611,0.421,13.485,90.391,2.4166666666666665,633,0.422
360680432757201A,100,500,7056,1739,5233,8,20.562,0.636,31.727,175.157,1.880952380952381,853,0.485
360680432757201A,100,500,7056,3411,3561,8,46.804,0.324,20.457,112.772,3.619047619047619,728,0.445
360680432757201A,100,500,7056,4805,2167,8,69.133,0.579,32.974,135.887,5.9523809523809526,1271,0.419
360680432757201A,100,500,7056,3031,3941,8,39.112,0.338,28.92,173.391,3.0238095238095237,732,0.552
360680432757201A,100,500,7056,1960,5012,8,24.685,0.598,30.34,152.767,1.880952380952381,881,0.471
360680432757201A,100,500,7056,3287,3685,8,44.65,0.763,39.002,143.229,3.511904761904762,1087,0.494
360680432757201A,100,500,7056,3411,3561,8,46.328,0.629,38.372,169.105,3.619047619047619,1269,0.471
360680432757201A,100,500,7056,5449,1523,8,79.663,0.234,35.491,174.31,5.9523809523809526,1726,0.512
360680432757201A,100,500,7056,1474,5498,8,17.933,0.421,15.582,100.764,1.880952380952381,712,0.447
360680432757201A,100,500,7056,4751,2221,8,67.852,0.532,25.204,160.339,5.916666666666667,1338,0.445
360680432757201A,100,500,7056,3031,3941,8,39.532,0.8,22.566,168.2,3.0238095238095237,673,0.412
360680432757201A,100,500,7056,4166,2806,8,58.037,0.626,30.453,95.307,5.095238095238095,923,0.438
360680432757201A,100,500,7056,3584,3388,8,49.065,0.416,41.117,152.875,3.761904761904762,1318,0.49
360680432757201A,100,500,7056,1960,5012,8,24.728,0.162,10.79,161.044,1.880952380952381,474,0.783
360680432757201A,100,500,7056,2124,4848,8,26.564,0.891,11.944,91.655,2.4166666666666665,650,0.351
360680432757201A,100,500,7056,2894,4078,8,38.511,0.374,40.048,102.303,3.0238095238095237,1044,0.457
360680432757201A,100,500,7056,3824,3148,8,52.876,0.892,39.299,162.384,4.273809523809524,1101,0.49
360680432757201A,100,500,7056,3738,3234,8,51.848,0.758,37.572,153.261,4.273809523809524,1047,0.494
360680432757201A,100,500,7056,2894,4078,8,38.601,0.136,39.737,174.442,3.0238095238095237,758,0.493
360680432757201A,100,500,7056,2299,4673,8,29.543,0.166,22.649,98.894,2.4166666666666665,769,0.471
360680432757201A,100,500,7056,2571,4401,8,33.137,0.621,32.8,122.442,2.4166666666666665,915,0.45
360680432757201A,100,500,7056,4207,2765,8,60.646,0.571,21.982,103.918,5.095238095238095,916,0.37
360680432757201A,100,500,7056,4289,2683,8,61.52,0.204,27.024,135.086,5.095238095238095,1298,0.486
360680432757201A,100,500,7056,3329,3643,8,45.295,0.364,14.724,108.271,3.511904761904762,685,0.469
360680432757201A,100,500,7056,4469,2503,8,63.816,0.453,5.092,125.683,5.095238095238095,513,0.38
360680432757201A,100,500,7056,4500,2472,8,65.844,0.448,23.007,156.568,5.095238095238095,986,0.477
360680432757201A,100,500,7056,2622,4350,8,34.416,0.699,22.734,105.162,2.4166666666666665,735,0.42
360680432757201A,100,500,7056,953,6019,8,10.803,0.104,41.842,171.964,1.4166666666666667,1764,0.579
360680432757201A,100,500,7056,4993,1979,8,72.453,0.648,17.834,132.594,5.9523809523809526,934,0.399
360680432757201A,100,500,7056,3329,3643,8,45.86,0.642,12.05,158.739,3.511904761904762,640,0.452
360680432757201A,100,500,7056,5173,1799,8,76.841,0.814,34.223,107.428,5.9523809523809526,839,0.439
360680432757201A,100,500,7056,1756,5216,8,21.806,0.826,18.554,132.21,1.880952380952381,757,0.387
360680432757201A,100,500,7056,4075,2897,8,57.503,0.539,23.64,95.908,4.488095238095238,726,0.395
360680432757201A,100,500,7056,2806,4166,8,36.532,0.18,13.818,102.514,3.0238095238095237,616,0.511
360680432757201A,100,500,7056,5173,1799,8,76.647,0.286,7.646,136.349,5.9523809523809526,818,0.378
360680432757201A,100,500,7056,3031,3941,8,39.641,0.883,39.229,131.843,3.0238095238095237,1055,0.474
360680432757201A,100,500,7056,5924,1048,8,84.013,0.589,30.955,161.599,5.9523809523809526,1025,0.445
360680432757201A,100,500,7056,3185,3787,8,42.641,0.543,39.019,136.363,3.4523809523809526,1024,0.479
360680432757201A,100,500,7056,4477,2495,8,64.706,0.216,34.416,168.861,5.095238095238095,1440,0.565
360680432757201A,100,500,7056,4025,2947,8,54.125,0.696,40.554,130.542,4.273809523809524,1165,0.473
360680432757201A,100,500,7056,1756,5216,8,21.945,0.768,37.201,124.275,1.880952380952381,820,0.459
360680432757201A,100,500,7056,1468,5504,8,16.196,0.151,24.241,147.887,1.880952380952381,738,0.78
360680432757201A,100,500,7056,6007,965,8,85.417,0.799,27.959,121.922,5.9523809523809526,796,0.399
360680432757201A,100,500,7056,3683,3289,8,50.134,0.289,32.913,167.328,4.273809523809524,1460,0.53
360680432757201A,100,500,7056,4188,2784,8,59.238,0.83,23.23,154.959,5.095238095238095,917,0.444
360680432757201A,100,500,7056,5506,1466,8,80.509,0.329,7.562,112.889,5.9523809523809526,762,0.336
360680432757201A,100,500,7056,3738,3234,8,51.748,0.663,35.878,109.476,4.273809523809524,987,0.439
360680432757201A,100,500,7056,4785,2187,8,68.371,0.204,35.637,94.126,5.9523809523809526,1128,0.431
360680432757201A,100,500,7056,3242,3730,8,43.667,0.261,36.526,120.677,3.4523809523809526,1037,0.432
360680432757201A,100,500,7056,4751,2221,8,67.749,0.586,12.679,138.702,5.916666666666667,926,0.367
360680432757201A,100,500,7056,1616,5356,8,18.022,0.349,38.263,110.067,1.880952380952381,937,0.504
360680432757201A,100,500,7056,3917,3055,8,53.379,0.858,6.764,161.117,4.273809523809524,564,0.371
360680432757201A,100,500,7056,5137,1835,8,74.934,0.4,10.308,143.55,5.9523809523809526,976,0.369
360680432757201A,100,500,7056,3683,3289,8,50.663,0.773,40.681,115.135,4.273809523809524,1029,0.447
360680432757201A,100,500,7056,2244,4728,8,28.512,0.294,35.734,146.031,2.4166666666666665,920,0.487
360680432757201A,100,500,7056,6086,886,8,86.606,0.823,27.636,117.767,5.9523809523809526,849,0.395
360680432757201A,100,500,7056,3242,3730,8,43.881,0.512,35.46,163.95,3.4523809523809526,1037,0.455
360680432757201A,100,500,7056,5449,1523,8,79.159,0.261,26.429,178.84,5.9523809523809526,1418,0.403
360680432757201A,100,500,7056,3411,3561,8,46.07,0.17,31.77,122.605,3.619047619047619,989,0.454
360680432757201A,100,500,7056,5506,1466,8,80.706,0.69,13.64,132.409,5.9523809523809526,755,0.35
360680432757201A,100,500,7056,953,6019,8,10.304,0.666,38.81,115.805,1.4166666666666667,984,0.473
360680432757201A,100,500,7056,5155,1817,8,75.24,0.747,14.428,114.121,5.9523809523809526,729,0.41
360680432757201A,100,500,7056,4751,2221,8,67.667,0.512,23.695,147.449,5.916666666666667,1175,0.405
360680432757201A,100,500,7056,5137,1835,8,74.621,0.482,32.845,127.423,5.9523809523809526,1199,0.424
360680432757201A,100,500,7056,4421,2551,8,62.802,0.627,19.865,151.307,5.095238095238095,956,0.401
360680432757201A,100,500,7056,3287,3685,8,44.041,0.457,29.039,170.807,3.511904761904762,1108,0.509
360680432757201A,100,500,7056,1271,5701,8,14.758,0.831,30.242,96.814,1.880952380952381,732,0.413
360680432757201A,100,500,7056,6118,854,8,87.059,0.49,9.885,107.46,5.9523809523809526,719,0.378
360680432757201A,100,500,7056,1121,5851,8,12.832,0.102,6.202,93.949,1.7380952380952381,790,0.571
360680432757201A,100,500,7056,4926,2046,8,71.974,0.404,13.381,101.116,5.9523809523809526,894,0.355
360680432757201A,100,500,7056,2806,4166,8,36.051,0.645,24.344,144.029,3.0238095238095237,897,0.433
360680432757201A,100,500,7056,4421,2551,8,62.245,0.793,19.058,142.407,5.095238095238095,710,0.435
360680432757201A,100,500,7056,5924,1048,8,84.377,0.149,18.832,109.9,5.9523809523809526,879,0.392
360680432757201A,100,500,7056,1739,5233,8,20.155,0.852,34.179,139.002,1.880952380952381,1040,0.474
360680432757201A,100,500,7056,3498,3474,8,47.443,0.719,6.993,120.609,3.761904761904762,518,0.403
360680432757201A,100,500,7056,2169,4803,8,27.368,0.874,15.769,93.494,2.4166666666666665,597,0.407
360680432757201A,100,500,7056,3498,3474,8,47.551,0.113,12.423,106.981,3.761904761904762,748,0.505
360680432757201A,100,500,7056,3242,3730,8,43.791,0.374,31.36,165.213,3.4523809523809526,1141,0.468
360680432757201A,100,500,7056,2299,4673,8,29.933,0.657,22.256,152.303,2.4166666666666665,767,0.402
360680432757201A,100,500,7056,2169,4803,8,27.843,0.607,11.333,111.49,2.4166666666666665,537,0.419
360680432757201A,100,500,7056,4477,2495,8,64.011,0.326,27.098,92.324,5.095238095238095,861,0.445
360680432757201A,100,500,7056,1903,5069,8,23.368,0.503,36.002,105.263,1.880952380952381,921,0.44
360680432757201A,100,500,7056,3242,3730,8,43.491,0.258,9.309,129.805,3.4523809523809526,683,0.455
360680432757201A,100,500,7056,6086,886,8,86.366,0.201,38.115,91.547,5.9523809523809526,881,0.422
360680432757201A,100,500,7056,4047,2925,8,55.573,0.247,25.196,135.843,4.488095238095238,1069,0.431
360680432757201A,100,500,7056,1234,5738,8,13.189,0.879,28.014,99.575,1.7380952380952381,704,0.391
360680432757201A,100,500,7056,4207,2765,8,60.998,0.377,36.959,155.748,5.095238095238095,1704,0.525
360680432757201A,100,500,7056,4477,2495,8,64.777,0.465,10.815,128.556,5.095238095238095,772,0.383
360680432757201A,100,500,7056,3563,3409,8,48.175,0.826,6.227,130.564,3.761904761904762,573,0.398
360680432757201A,100,500,7056,2697,4275,8,35.749,0.436,20.999,179.918,2.4166666666666665,645,0.529
360680432757201A,100,500,7056,1756,5216,8,21.402,0.694,21.524,178.466,1.880952380952381,648,0.46
360680432757201A,100,500,7056,3166,3806,8,41.684,0.866,33.77,95.487,3.4523809523809526,853,0.411
360680432757201A,100,500,7056,3242,3730,8,43.271,0.104,36.431,97.904,3.4523809523809526,894,0.447
360680432757201A,100,500,7056,4805,2167,8,69.401,0.401,7.375,164.001,5.9523809523809526,747,0.398
360680432757201A,100,500,7056,1439,5533,8,15.86,0.613,41.244,162.673,1.880952380952381,1243,0.514
360680432757201A,100,500,7056,2308,4664,8,30.901,0.125,20.194,107.761,2.4166666666666665,668,0.53
360680432757201A,100,500,7056,6086,886,8,86.513,0.535,38.456,151.215,5.9523809523809526,1288,0.523
360680432757201A,100,500,7056,4047,2925,8,55.002,0.538,27.706,148.303,4.488095238095238,1193,0.448
360680432757201A,100,500,7056,2622,4350,8,34.924,0.208,35.819,106.237,2.4166666666666665,907,0.469
360680432757201A,100,500,7056,4887,2085,8,70.858,0.652,21.033,142.38,5.9523809523809526,975,0.401
360680432757201A,100,500,7056,3683,3289,8,50.718,0.237,10.396,100.431,4.273809523809524,746,0.414
360680432757201A,100,500,7056,1756,5216,8,21.687,0.828,32.481,177.092,1.880952380952381,981,0.474
360680432757201A,100,500,7056,3824,3148,8,52.949,0.825,15.188,150.379,4.273809523809524,637,0.381
360680432757201A,100,500,7056,4993,1979,8,72.808,0.774,28.057,138.295,5.9523809523809526,1050,0.459
360680432757201A,100,500,7056,2308,4664,8,30.589,0.852,6.105,143.117,2.4166666666666665,688,0.363
360680432757201A,100,500,7056,5155,1817,8,75.674,0.167,32.285,143.39,5.9523809523809526,1616,0.442
360680432757201A,100,500,7056,5050,1922,8,73.796,0.237,28.483,128.78,5.9523809523809526,1288,0.395
360680432757201A,100,500,7056,4047,2925,8,55.695,0.352,7.468,92.271,4.488095238095238,712,0.41
360680432757201A,100,500,7056,2571,4401,8,33.731,0.248,25.498,100.621,2.4166666666666665,724,0.45
360680432757201A,100,500,7056,3166,3806,8,41.513,0.525,29.642,148.858,3.4523809523809526,869,0.437
360680432757201A,100,500,7056,4993,1979,8,72.512,0.542,36.092,166.027,5.9523809523809526,1664,0.508
360680432757201A,100,500,7056,4993,1979,8,72.9,0.146,27.799,154.931,5.9523809523809526,1767,0.435
360680432757201A,100,500,7056,4685,2287,8,66.442,0.268,6.706,157.869,5.916666666666667,895,0.355
360680432757201A,100,500,7056,4053,2919,8,56.988,0.668,21.04,110.781,4.488095238095238,795,0.385
360680432757201A,100,500,7056,5050,1922,8,73.382,0.188,35.632,172.965,5.9523809523809526,1697,0.479
360680432757201A,100,500,7056,3113,3859,8,40.03,0.466,11.976,139.167,3.0238095238095237,674,0.433
360680432757201A,100,500,7056,1105,5867,8,11.148,0.877,23.495,90.423,1.4166666666666667,633,0.409
360680432757201A,100,500,7056,4207,2765,8,60.714,0.372,38.494,99.323,5.095238095238095,1093,0.421
360680432757201A,100,500,7056,4053,2919,8,56.495,0.169,7.803,99.445,4.488095238095238,762,0.413
360680432757201A,100,500,7056,1468,5504,8,16.731,0.383,24.592,150.842,1.880952380952381,689,0.594
360680432757201A,100,500,7056,5155,1817,8,75.003,0.633,31.421,135.683,5.9523809523809526,969,0.431
360680432757201A,100,500,7056,1271,5701,8,14.163,0.342,14.513,100.691,1.880952380952381,640,0.522
360680432757201A,100,500,7056,3917,3055,8,53.678,0.334,15.968,98.598,4.273809523809524,764,0.428
360680432757201A,100,500,7056,4500,2472,8,65.007,0.581,24.029,168.625,5.095238095238095,982,0.512
360680432757201A,100,500,7056,1468,5504,8,16.62,0.544,33.738,123.236,1.880952380952381,830,0.47
360680432757201A,100,500,7056,6118,854,8,87.243,0.524,27.659,136.121,5.9523809523809526,1006,0.415
360680432757201A,100,500,7056,5137,1835,8,74.515,0.809,37.242,132.667,5.9523809523809526,1001,0.483
360680432757201A,100,500,7056,3411,3561,8,46.852,0.482,15.027,138.574,3.619047619047619,644,0.425
360680432757201A,100,500,7056,1960,5012,8,24.154,0.891,6.887,92.193,1.880952380952381,606,0.404
360680432757201A,100,500,7056,3329,3643,8,45.573,0.573,33.551,173.192,3.511904761904762,985,0.448
360680432757201A,100,500,7056,4075,2897,8,57.067,0.799,37.466,171.995,4.488095238095238,1109,0.48
360680432757201A,100,500,7056,2571,4401,8,33.02,0.475,38.802,101.357,2.4166666666666665,899,0.472
360680432757201A,100,500,7056,5808,1164,8,83.658,0.397,35.527,168.802,5.9523809523809526,1392,0.481
360680432757201A,100,500,7056,4207,2765,8,60.782,0.397,41.906,146.954,5.095238095238095,1551,0.54
360680432757201A,100,500,7056,3031,3941,8,39.003,0.187,40.751,133.183,3.0238095238095237,1012,0.512
360680432757201A,100,500,7056,6190,782,8,88.512,0.897,36.634,161.662,5.9523809523809526,1060,0.475
360680432757201A,100,500,7056,4751,2221,8,67.181,0.438,36.667,132.302,5.916666666666667,1382,0.459
360680432757201A,100,500,7056,5745,1227,8,82.772,0.499,36.866,106.845,5.9523809523809526,1142,0.453
360680432757201A,100,500,7056,3498,3474,8,47.516,0.653,14.747,134.371,3.761904761904762,652,0.431
360680432757201A,100,500,7056,3185,3787,8,42.207,0.156,33.526,158.653,3.4523809523809526,1051,0.487
360680432757201A,100,500,7056,1271,5701,8,14.735,0.45,22.879,114.409,1.880952380952381,818,0.468
360680432757201A,100,500,7056,1234,5738,8,13.881,0.219,26.455,178.218,1.7380952380952381,716,0.73
360680432757201A,100,500,7056,4469,2503,8,63.445,0.412,24.525,90.254,5.095238095238095,804,0.41
360680432757201A,100,500,7056,3329,3643,8,45.065,0.562,35.276,145.008,3.511904761904762,971,0.462
360680432757201A,100,500,7056,4166,2806,8,58.132,0.44,18.923,145.194,5.095238095238095,1018,0.404
360680432757201A,100,500,7056,3584,3388,8,49.423,0.197,41.654,131.818,3.761904761904762,1316,0.447
360680432757201A,100,500,7056,5808,1164,8,83.533,0.111,7.573,110.627,5.9523809523809526,767,0.355
360680432757201A,100,500,7056,3185,3787,8,42.876,0.797,19.455,129.362,3.4523809523809526,654,0.411
360680432757201A,100,500,7056,2622,4350,8,34.159,0.483,41.64,104.625,2.4166666666666665,1019,0.455
360680432757201A,100,500,7056,4751,2221,8,67.423,0.859,34.318,105.378,5.916666666666667,814,0.421
360680432757201A,100,500,7056,4785,2187,8,68.203,0.88,24.16,111.397,5.9523809523809526,756,0.423
360680432757201A,100,500,7056,3917,3055,8,53.496,0.787,7.532,127.625,4.273809523809524,709,0.388
360680432757201A,100,500,7056,5588,1384,8,81.161,0.874,20.203,133.276,5.9523809523809526,862,0.405
360680432757201A,100,500,7056,6217,755,8,89.087,0.388,9.393,158.979,5.9523809523809526,789,0.36
360680432757201A,100,500,7056,2697,4275,8,35.885,0.202,33.354,105.921,2.4166666666666665,834,0.457
360680432757201A,100,500,7056,3917,3055,8,53.767,0.193,16.32,170.431,4.273809523809524,1227,0.582
360680432757201A,100,500,7056,5506,1466,8,80.165,0.589,29.56,157.849,5.9523809523809526,1126,0.414
360680432757201A,100,500,7056,2039,4933,8,25.48,0.199,14.737,90.166,1.880952380952381,577,0.504
360680432757201A,100,500,7056,2299,4673,8,29.078,0.786,20.895,102.811,2.4166666666666665,689,0.366
360680432757201A,100,500,7056,3166,3806,8,41.253,0.382,32.437,176.88,3.4523809523809526,1133,0.492
360680432757201A,100,500,7056,2374,4598,8,31.151,0.369,14.496,178.939,2.4166666666666665,483,0.592
360680432757201A,100,500,7056,4477,2495,8,64.247,0.164,24.508,177.643,5.095238095238095,1618,0.507
360680432757201A,100,500,7056,1474,5498,8,17.012,0.529,20.631,118.779,1.880952380952381,715,0.445
360680432757201A,100,500,7056,4469,2503,8,63.103,0.163,22.755,141.441,5.095238095238095,1186,0.495
360680432757201A,100,500,7056,2124,4848,8,26.823,0.62,32.183,135.268,2.4166666666666665,1004,0.433
360680432757201A,100,500,7056,3329,3643,8,45.314,0.707,19.648,96.638,3.511904761904762,716,0.366
360680432757201A,100,500,7056,3113,3859,8,40.645,0.459,35.35,126.432,3.0238095238095237,898,0.488
360680432757201A,100,500,7056,3242,3730,8,43.068,0.525,11.257,125.604,3.4523809523809526,638,0.408
360680432757201A,100,500,7056,3683,3289,8,50.878,0.713,23.264,117.439,4.273809523809524,777,0.42
360680432757201A,100,500,7056,5248,1724,8,77.461,0.507,10.429,153.881,5.9523809523809526,830,0.373
360680432757201A,100,500,7056,5173,1799,8,76.275,0.299,5.886,92.054,5.9523809523809526,679,0.353
360680432757201A,100,500,7056,4685,2287,8,66.17,0.241,31.443,128.037,5.916666666666667,1613,0.419
360680432757201A,100,500,7056,5924,1048,8,84.076,0.509,26.545,110.231,5.9523809523809526,938,0.418
360680432757201A,100,500,7056,3563,3409,8,48.729,0.728,11.378,122.88,3.761904761904762,537,0.371
360680432757201A,100,500,7056,1271,5701,8,14.116,0.459,39.514,137.73,1.880952380952381,1287,0.492
360680432757201A,100,500,7056,2244,4728,8,28.065,0.417,9.562,130.323,2.4166666666666665,561,0.485
360680432757201A,100,500,7056,4685,2287,8,66.018,0.155,11.128,104.095,5.916666666666667,900,0.36
360680432757201A,100,500,7056,2039,4933,8,25.666,0.263,9.733,170.614,1.880952380952381,563,0.76
360680432757201A,100,500,7056,5588,1384,8,81.343,0.797,8.824,157.674,5.9523809523809526,684,0.371
360680432757201A,100,500,7056,4188,2784,8,59.021,0.5,13.659,155.034,5.095238095238095,944,0.438
360680432757201A,100,500,7056,4421,2551,8,62.221,0.112,31.175,153.65,5.095238095238095,1412,0.55
360680432757201A,100,500,7056,4685,2287,8,66.742,0.772,41.376,149.922,5.916666666666667,1291,0.534
360680432757201A,100,500,7056,1234,5738,8,13.339,0.101,5.64,169.676,1.7380952380952381,793,0.839
360680432757201A,100,500,7056,1121,5851,8,12.112,0.85,39.168,97.19,1.7380952380952381,974,0.449
360680432757201A,100,500,7056,1271,5701,8,14.886,0.121,35.106,95.77,1.880952380952381,942,0.625
360680432757201A,100,500,7056,3683,3289,8,50.396,0.358,33.794,97.564,4.273809523809524,1001,0.406
360680432757201A,100,500,7056,4207,2765,8,60.524,0.227,16.505,135.642,5.095238095238095,1010,0.446
360680432757201A,100,500,7056,3917,3055,8,53.923,0.226,31.086,155.348,4.273809523809524,1521,0.515
360680432757201A,100,500,7056,2826,4146,8,37.032,0.79,30.573,144.672,3.0238095238095237,952,0.458
