"","[run number]","proportion_of_habitat","matrix_permeability","perceptual_range","vision_angle","random-seed","[step]","total_crossings","assess_top_sections","siminputrow"
"41920",1,86,81,29,133,1560180808,499,685,0.428,41920
"41921",1,22,38,26,170,1560180808,499,446,0.675,41921
"41922",1,26,30,30,161,1560180808,499,831,0.764,41922
"41923",1,79,71,18,156,1560180808,499,697,0.405,41923
"41924",1,22,34,23,171,1560180808,499,327,0.697,41924
"41925",1,28,71,26,114,1560180808,499,737,0.421,41925
"41926",1,47,58,41,117,1560180808,499,883,0.465,41926
"41927",1,46,50,35,103,1560180808,499,678,0.457,41927
"41928",1,30,33,41,159,1560180808,499,972,0.601,41928
"41929",1,68,79,41,146,1560180808,499,1190,0.513,41929
"41930",1,37,54,17,151,1560180808,499,631,0.626,41930
"41931",1,56,10,10,155,1560180808,499,513,0.739,41931
"41932",1,66,13,13,93,1560180808,499,599,0.513,41932
"41933",1,71,17,10,140,1560180808,499,540,0.554,41933
"41934",1,65,19,39,109,1560180808,499,899,0.427,41934
"41935",1,82,27,11,174,1560180808,499,449,0.486,41935
"41936",1,20,52,39,155,1560180808,499,856,0.595,41936
"41937",1,75,48,29,93,1560180808,499,722,0.393,41937
"41938",1,58,53,13,157,1560180808,499,575,0.45,41938
"41939",1,73,58,40,177,1560180808,499,1150,0.525,41939
"41940",1,55,13,13,142,1560180808,499,647,0.685,41940
"41941",1,40,61,10,142,1560180808,499,547,0.455,41941
"41942",1,40,42,24,125,1560180808,499,539,0.555,41942
"41943",1,80,34,12,102,1560180808,499,590,0.395,41943
"41944",1,73,88,14,122,1560180808,499,750,0.385,41944
"41945",1,73,45,19,104,1560180808,499,630,0.414,41945
"41946",1,71,68,16,172,1560180808,499,552,0.518,41946
"41947",1,42,20,11,144,1560180808,499,352,0.744,41947
"41948",1,65,18,33,136,1560180808,499,899,0.43,41948
"41949",1,39,23,25,131,1560180808,499,469,0.74,41949
"41950",1,47,89,18,129,1560180808,499,727,0.41,41950
"41951",1,62,43,17,129,1560180808,499,677,0.508,41951
"41952",1,72,84,24,150,1560180808,499,902,0.428,41952
"41953",1,25,11,21,133,1560180808,499,269,0.721,41953
"41954",1,68,29,24,178,1560180808,499,996,0.533,41954
"41955",1,79,12,36,167,1560180808,499,827,0.551,41955
"41956",1,78,38,10,137,1560180808,499,583,0.424,41956
"41957",1,21,22,5,178,1560180808,499,293,0.519,41957
"41958",1,15,31,5,154,1560180808,499,315,0.403,41958
"41959",1,31,31,32,135,1560180808,499,744,0.685,41959
"41960",1,10,77,7,109,1560180808,499,570,0.377,41960
"41961",1,25,56,41,152,1560180808,499,866,0.63,41961
"41962",1,16,15,38,91,1560180808,499,568,0.528,41962
"41963",1,51,47,21,123,1560180808,499,462,0.548,41963
"41964",1,69,73,34,155,1560180808,499,922,0.441,41964
"41965",1,61,24,29,140,1560180808,499,881,0.44,41965
"41966",1,85,15,34,121,1560180808,499,826,0.472,41966
"41967",1,88,80,7,114,1560180808,499,669,0.357,41967
"41968",1,38,35,6,94,1560180808,499,577,0.385,41968
"41969",1,12,51,14,140,1560180808,499,530,0.391,41969
"41970",1,58,78,12,103,1560180808,499,640,0.38,41970
"41971",1,38,69,18,100,1560180808,499,607,0.43,41971
"41972",1,51,63,11,166,1560180808,499,446,0.556,41972
"41973",1,44,53,29,166,1560180808,499,603,0.643,41973
"41974",1,47,46,14,141,1560180808,499,419,0.556,41974
"41975",1,60,55,25,102,1560180808,499,732,0.399,41975
"41976",1,87,80,22,161,1560180808,499,675,0.419,41976
"41977",1,38,37,41,125,1560180808,499,854,0.561,41977
"41978",1,51,85,6,116,1560180808,499,460,0.374,41978
"41979",1,76,54,20,152,1560180808,499,625,0.44,41979
"41980",1,44,45,19,101,1560180808,499,579,0.482,41980
"41981",1,68,40,38,173,1560180808,499,1179,0.507,41981
"41982",1,60,20,17,164,1560180808,499,578,0.6,41982
"41983",1,37,73,7,146,1560180808,499,561,0.364,41983
"41984",1,83,30,29,143,1560180808,499,672,0.481,41984
"41985",1,88,66,33,106,1560180808,499,681,0.454,41985
"41986",1,72,83,20,100,1560180808,499,691,0.386,41986
"41987",1,58,45,39,100,1560180808,499,784,0.458,41987
"41988",1,22,48,10,175,1560180808,499,387,0.442,41988
"41989",1,18,65,23,158,1560180808,499,530,0.494,41989
"41990",1,88,78,27,162,1560180808,499,832,0.457,41990
"41991",1,32,67,30,110,1560180808,499,789,0.446,41991
"41992",1,59,89,41,123,1560180808,499,977,0.487,41992
"41993",1,50,55,25,156,1560180808,499,495,0.638,41993
"41994",1,33,29,21,123,1560180808,499,532,0.603,41994
"41995",1,67,57,14,143,1560180808,499,639,0.421,41995
"41996",1,39,55,28,146,1560180808,499,640,0.572,41996
"41997",1,29,58,28,156,1560180808,499,808,0.546,41997
"41998",1,88,43,6,171,1560180808,499,532,0.44,41998
"41999",1,20,34,30,135,1560180808,499,683,0.583,41999
"42000",1,54,39,20,147,1560180808,499,631,0.532,42000
"42001",1,57,29,17,180,1560180808,499,513,0.626,42001
"42002",1,18,14,25,101,1560180808,499,454,0.637,42002
"42003",1,11,74,32,154,1560180808,499,759,0.495,42003
"42004",1,84,23,10,177,1560180808,499,544,0.52,42004
"42005",1,30,48,17,132,1560180808,499,574,0.512,42005
"42006",1,79,44,5,127,1560180808,499,611,0.378,42006
"42007",1,72,25,40,149,1560180808,499,1203,0.479,42007
"42008",1,69,14,30,165,1560180808,499,1008,0.528,42008
"42009",1,18,65,21,139,1560180808,499,690,0.433,42009
"42010",1,29,83,19,93,1560180808,499,631,0.376,42010
"42011",1,82,27,17,155,1560180808,499,637,0.463,42011
"42012",1,35,24,33,106,1560180808,499,594,0.566,42012
"42013",1,21,69,37,172,1560180808,499,913,0.559,42013
"42014",1,54,20,41,95,1560180808,499,867,0.495,42014
"42015",1,15,70,37,156,1560180808,499,838,0.516,42015
"42016",1,29,51,15,137,1560180808,499,513,0.567,42016
"42017",1,22,10,28,179,1560180808,499,313,0.827,42017
"42018",1,62,81,42,104,1560180808,499,948,0.425,42018
"42019",1,86,35,37,99,1560180808,499,875,0.43,42019
"42020",1,50,56,40,91,1560180808,499,672,0.442,42020
"42021",1,69,56,15,174,1560180808,499,542,0.465,42021
"42022",1,80,35,18,139,1560180808,499,728,0.51,42022
"42023",1,60,73,19,94,1560180808,499,719,0.396,42023
"42024",1,20,60,32,178,1560180808,499,800,0.538,42024
"42025",1,45,59,20,163,1560180808,499,419,0.592,42025
"42026",1,24,89,23,111,1560180808,499,629,0.407,42026
"42027",1,20,13,28,172,1560180808,499,465,0.796,42027
"42028",1,46,16,27,144,1560180808,499,423,0.861,42028
"42029",1,33,34,13,119,1560180808,499,467,0.57,42029
"42030",1,48,52,34,117,1560180808,499,648,0.512,42030
"42031",1,16,63,22,124,1560180808,499,634,0.459,42031
"42032",1,59,27,32,116,1560180808,499,882,0.442,42032
"42033",1,34,51,18,109,1560180808,499,559,0.494,42033
"42034",1,62,55,34,120,1560180808,499,888,0.446,42034
"42035",1,17,30,10,164,1560180808,499,250,0.5,42035
"42036",1,90,39,30,148,1560180808,499,804,0.51,42036
"42037",1,32,39,16,103,1560180808,499,508,0.526,42037
"42038",1,43,38,23,168,1560180808,499,449,0.719,42038
"42039",1,31,11,28,158,1560180808,499,748,0.884,42039
"42040",1,73,71,42,130,1560180808,499,965,0.533,42040
"42041",1,60,32,6,173,1560180808,499,478,0.567,42041
"42042",1,89,67,6,150,1560180808,499,538,0.385,42042
"42043",1,21,77,14,145,1560180808,499,648,0.424,42043
"42044",1,61,50,10,121,1560180808,499,763,0.376,42044
"42045",1,64,18,7,130,1560180808,499,594,0.508,42045
"42046",1,68,61,21,178,1560180808,499,624,0.522,42046
"42047",1,88,18,31,99,1560180808,499,694,0.452,42047
"42048",1,38,78,26,117,1560180808,499,748,0.448,42048
"42049",1,13,76,16,128,1560180808,499,500,0.428,42049
"42050",1,82,32,8,161,1560180808,499,510,0.439,42050
"42051",1,89,37,21,119,1560180808,499,631,0.45,42051
"42052",1,25,11,37,118,1560180808,499,546,0.709,42052
"42053",1,32,89,29,105,1560180808,499,755,0.409,42053
"42054",1,31,13,11,110,1560180808,499,482,0.651,42054
"42055",1,80,65,23,121,1560180808,499,695,0.414,42055
"42056",1,58,64,20,124,1560180808,499,763,0.43,42056
"42057",1,30,52,38,145,1560180808,499,890,0.518,42057
"42058",1,50,25,23,120,1560180808,499,418,0.708,42058
"42059",1,27,31,23,154,1560180808,499,762,0.759,42059
"42060",1,63,45,24,109,1560180808,499,736,0.393,42060
"42061",1,54,51,24,93,1560180808,499,711,0.419,42061
"42062",1,54,88,24,110,1560180808,499,707,0.392,42062
"42063",1,61,32,29,147,1560180808,499,937,0.456,42063
"42064",1,35,23,40,132,1560180808,499,771,0.602,42064
"42065",1,26,72,14,163,1560180808,499,647,0.465,42065
"42066",1,90,27,9,117,1560180808,499,519,0.412,42066
"42067",1,23,63,33,175,1560180808,499,758,0.54,42067
"42068",1,54,83,38,168,1560180808,499,1013,0.487,42068
"42069",1,15,60,38,114,1560180808,499,851,0.482,42069
"42070",1,30,73,7,120,1560180808,499,615,0.367,42070
"42071",1,66,77,22,130,1560180808,499,733,0.416,42071
"42072",1,67,74,27,93,1560180808,499,643,0.393,42072
"42073",1,31,41,35,118,1560180808,499,713,0.487,42073
"42074",1,79,82,30,146,1560180808,499,795,0.46,42074
"42075",1,34,15,41,154,1560180808,499,735,0.782,42075
"42076",1,13,74,23,118,1560180808,499,647,0.377,42076
"42077",1,62,11,28,155,1560180808,499,933,0.487,42077
"42078",1,33,56,17,166,1560180808,499,533,0.645,42078
"42079",1,31,39,31,145,1560180808,499,672,0.615,42079
"42080",1,37,79,35,96,1560180808,499,746,0.403,42080
"42081",1,25,27,28,144,1560180808,499,528,0.636,42081
"42082",1,49,38,9,170,1560180808,499,392,0.64,42082
"42083",1,48,24,7,130,1560180808,499,439,0.649,42083
"42084",1,73,50,7,168,1560180808,499,687,0.441,42084
"42085",1,17,50,36,122,1560180808,499,727,0.477,42085
"42086",1,62,58,30,168,1560180808,499,992,0.466,42086
"42087",1,50,13,10,176,1560180808,499,195,0.872,42087
"42088",1,62,34,42,133,1560180808,499,1127,0.481,42088
"42089",1,18,63,34,113,1560180808,499,802,0.454,42089
"42090",1,48,77,41,125,1560180808,499,906,0.493,42090
"42091",1,54,88,13,147,1560180808,499,587,0.39,42091
"42092",1,11,82,33,92,1560180808,499,720,0.408,42092
"42093",1,64,59,31,94,1560180808,499,884,0.397,42093
"42094",1,36,56,21,127,1560180808,499,606,0.5,42094
"42095",1,42,42,41,173,1560180808,499,829,0.603,42095
"42096",1,85,72,7,174,1560180808,499,601,0.421,42096
"42097",1,20,19,8,177,1560180808,499,172,0.721,42097
"42098",1,26,78,6,100,1560180808,499,550,0.38,42098
"42099",1,70,61,8,148,1560180808,499,575,0.457,42099
"42100",1,24,82,32,129,1560180808,499,882,0.467,42100
"42101",1,59,16,17,166,1560180808,499,569,0.659,42101
"42102",1,19,73,29,147,1560180808,499,784,0.505,42102
"42103",1,66,43,42,102,1560180808,499,978,0.454,42103
"42104",1,78,22,33,134,1560180808,499,764,0.48,42104
"42105",1,61,58,7,168,1560180808,499,643,0.404,42105
"42106",1,68,82,24,168,1560180808,499,743,0.419,42106
"42107",1,67,30,26,137,1560180808,499,700,0.437,42107
"42108",1,31,87,10,93,1560180808,499,557,0.375,42108
"42109",1,70,59,5,155,1560180808,499,594,0.433,42109
"42110",1,32,81,7,126,1560180808,499,476,0.437,42110
"42111",1,16,18,12,118,1560180808,499,265,0.453,42111
"42112",1,45,83,35,170,1560180808,499,853,0.468,42112
"42113",1,46,78,5,152,1560180808,499,559,0.444,42113
"42114",1,15,63,17,101,1560180808,499,524,0.401,42114
"42115",1,39,23,39,110,1560180808,499,633,0.6,42115
"42116",1,33,68,27,169,1560180808,499,653,0.568,42116
"42117",1,64,12,35,158,1560180808,499,1109,0.424,42117
"42118",1,31,19,40,111,1560180808,499,849,0.637,42118
"42119",1,12,30,26,177,1560180808,499,425,0.626,42119
"42120",1,33,15,12,125,1560180808,499,354,0.734,42120
"42121",1,12,11,32,110,1560180808,499,462,0.63,42121
"42122",1,19,26,40,124,1560180808,499,899,0.641,42122
"42123",1,83,68,14,110,1560180808,499,569,0.366,42123
"42124",1,17,21,20,162,1560180808,499,197,0.624,42124
"42125",1,21,59,24,105,1560180808,499,645,0.409,42125
"42126",1,25,54,28,161,1560180808,499,602,0.478,42126
"42127",1,24,87,35,125,1560180808,499,905,0.455,42127
"42128",1,39,57,30,169,1560180808,499,700,0.644,42128
"42129",1,22,88,23,154,1560180808,499,612,0.461,42129
"42130",1,19,60,23,176,1560180808,499,632,0.479,42130
"42131",1,60,18,28,94,1560180808,499,750,0.423,42131
"42132",1,33,73,26,113,1560180808,499,706,0.407,42132
"42133",1,60,54,15,179,1560180808,499,655,0.502,42133
"42134",1,38,55,26,118,1560180808,499,623,0.509,42134
"42135",1,74,57,28,126,1560180808,499,643,0.431,42135
"42136",1,23,66,29,158,1560180808,499,776,0.504,42136
"42137",1,24,35,17,167,1560180808,499,340,0.659,42137
"42138",1,63,64,20,166,1560180808,499,724,0.399,42138
"42139",1,19,88,16,115,1560180808,499,598,0.4,42139
"42140",1,23,19,18,143,1560180808,499,268,0.713,42140
"42141",1,90,72,34,103,1560180808,499,802,0.429,42141
"42142",1,72,52,9,148,1560180808,499,547,0.437,42142
"42143",1,35,84,25,96,1560180808,499,683,0.369,42143
"42144",1,18,15,26,179,1560180808,499,545,0.809,42144
"42145",1,36,18,16,156,1560180808,499,540,0.876,42145
"42146",1,16,80,24,153,1560180808,499,653,0.452,42146
"42147",1,54,40,6,105,1560180808,499,511,0.434,42147
"42148",1,47,27,12,176,1560180808,499,414,0.8,42148
"42149",1,49,27,19,166,1560180808,499,379,0.844,42149
"42150",1,69,26,39,101,1560180808,499,841,0.442,42150
"42151",1,21,42,5,121,1560180808,499,493,0.408,42151
"42152",1,53,86,37,136,1560180808,499,848,0.483,42152
"42153",1,31,30,32,162,1560180808,499,808,0.776,42153
"42154",1,85,38,8,154,1560180808,499,661,0.424,42154
"42155",1,25,36,36,138,1560180808,499,583,0.635,42155
"42156",1,55,38,14,174,1560180808,499,517,0.629,42156
"42157",1,87,67,26,130,1560180808,499,749,0.442,42157
"42158",1,61,86,33,147,1560180808,499,1008,0.439,42158
"42159",1,89,55,23,167,1560180808,499,686,0.431,42159
"42160",1,13,75,11,120,1560180808,499,608,0.385,42160
"42161",1,33,84,42,123,1560180808,499,943,0.457,42161
"42162",1,87,54,11,115,1560180808,499,660,0.474,42162
"42163",1,69,49,5,146,1560180808,499,559,0.392,42163
"42164",1,49,27,34,163,1560180808,499,398,0.739,42164
"42165",1,19,17,26,156,1560180808,499,544,0.768,42165
"42166",1,33,19,38,107,1560180808,499,671,0.633,42166
"42167",1,65,81,9,151,1560180808,499,694,0.427,42167
"42168",1,34,20,27,143,1560180808,499,531,0.75,42168
"42169",1,52,56,17,143,1560180808,499,593,0.491,42169
"42170",1,41,85,10,176,1560180808,499,636,0.409,42170
"42171",1,75,72,34,152,1560180808,499,915,0.446,42171
"42172",1,32,69,32,153,1560180808,499,840,0.46,42172
"42173",1,80,46,6,128,1560180808,499,613,0.396,42173
"42174",1,82,60,7,116,1560180808,499,629,0.428,42174
"42175",1,43,40,16,160,1560180808,499,505,0.737,42175
"42176",1,85,82,20,166,1560180808,499,739,0.453,42176
"42177",1,11,51,41,164,1560180808,499,921,0.549,42177
"42178",1,42,46,25,175,1560180808,499,583,0.71,42178
"42179",1,80,61,12,121,1560180808,499,581,0.404,42179
"42180",1,26,58,29,146,1560180808,499,744,0.559,42180
"42181",1,79,41,30,102,1560180808,499,803,0.431,42181
"42182",1,72,81,41,176,1560180808,499,1084,0.498,42182
"42183",1,55,83,33,126,1560180808,499,903,0.421,42183
"42184",1,73,19,14,139,1560180808,499,445,0.551,42184
"42185",1,48,31,30,136,1560180808,499,497,0.684,42185
"42186",1,66,24,20,143,1560180808,499,671,0.599,42186
"42187",1,19,32,6,97,1560180808,499,485,0.363,42187
"42188",1,54,46,9,149,1560180808,499,587,0.521,42188
"42189",1,82,62,5,172,1560180808,499,490,0.42,42189
"42190",1,47,12,5,149,1560180808,499,384,0.711,42190
"42191",1,19,40,17,151,1560180808,499,531,0.554,42191
"42192",1,59,24,6,111,1560180808,499,629,0.472,42192
"42193",1,33,47,31,176,1560180808,499,636,0.616,42193
"42194",1,42,83,32,158,1560180808,499,867,0.46,42194
"42195",1,78,35,26,92,1560180808,499,680,0.434,42195
"42196",1,19,82,5,106,1560180808,499,695,0.354,42196
"42197",1,75,30,22,107,1560180808,499,627,0.392,42197
"42198",1,59,41,38,179,1560180808,499,1129,0.519,42198
"42199",1,38,58,24,109,1560180808,499,712,0.438,42199
"42200",1,28,28,22,95,1560180808,499,650,0.523,42200
"42201",1,41,65,13,126,1560180808,499,567,0.425,42201
"42202",1,89,41,26,141,1560180808,499,783,0.485,42202
"42203",1,21,87,33,104,1560180808,499,831,0.43,42203
"42204",1,68,65,10,142,1560180808,499,526,0.433,42204
"42205",1,82,44,7,99,1560180808,499,564,0.395,42205
"42206",1,44,25,38,132,1560180808,499,730,0.663,42206
"42207",1,38,64,30,145,1560180808,499,786,0.455,42207
"42208",1,76,68,37,126,1560180808,499,870,0.459,42208
"42209",1,13,75,7,122,1560180808,499,574,0.399,42209
"42210",1,83,89,38,159,1560180808,499,991,0.504,42210
"42211",1,62,22,17,177,1560180808,499,779,0.625,42211
"42212",1,15,38,8,175,1560180808,499,247,0.494,42212
"42213",1,27,71,25,164,1560180808,499,746,0.465,42213
"42214",1,70,20,6,129,1560180808,499,552,0.476,42214
"42215",1,64,32,20,131,1560180808,499,727,0.42,42215
"42216",1,84,88,32,165,1560180808,499,756,0.462,42216
"42217",1,34,61,25,140,1560180808,499,707,0.54,42217
"42218",1,23,72,12,122,1560180808,499,507,0.42,42218
"42219",1,72,11,17,111,1560180808,499,568,0.511,42219
"42220",1,79,70,33,136,1560180808,499,1061,0.449,42220
"42221",1,87,80,18,149,1560180808,499,716,0.38,42221
"42222",1,64,22,35,161,1560180808,499,1140,0.432,42222
"42223",1,69,10,7,119,1560180808,499,576,0.509,42223
"42224",1,12,43,12,110,1560180808,499,471,0.397,42224
"42225",1,50,47,14,135,1560180808,499,468,0.549,42225
"42226",1,41,14,27,103,1560180808,499,500,0.652,42226
"42227",1,81,33,41,179,1560180808,499,1085,0.5,42227
"42228",1,26,24,8,173,1560180808,499,664,0.825,42228
"42229",1,68,20,11,164,1560180808,499,618,0.589,42229
"42230",1,59,63,8,153,1560180808,499,627,0.429,42230
"42231",1,32,58,6,155,1560180808,499,454,0.372,42231
"42232",1,71,18,23,148,1560180808,499,526,0.527,42232
"42233",1,32,77,42,135,1560180808,499,1083,0.508,42233
"42234",1,34,60,19,105,1560180808,499,512,0.424,42234
"42235",1,77,43,21,123,1560180808,499,643,0.401,42235
"42236",1,40,76,26,111,1560180808,499,672,0.432,42236
"42237",1,76,21,29,136,1560180808,499,653,0.507,42237
"42238",1,55,63,26,97,1560180808,499,779,0.409,42238
"42239",1,80,63,26,164,1560180808,499,787,0.49,42239
"42240",1,52,26,38,93,1560180808,499,757,0.501,42240
"42241",1,53,32,28,131,1560180808,499,755,0.576,42241
"42242",1,29,41,20,144,1560180808,499,556,0.637,42242
"42243",1,67,58,41,94,1560180808,499,906,0.429,42243
"42244",1,27,12,13,146,1560180808,499,526,0.844,42244
"42245",1,14,27,33,133,1560180808,499,576,0.542,42245
"42246",1,53,69,29,138,1560180808,499,779,0.444,42246
"42247",1,41,75,39,171,1560180808,499,976,0.525,42247
"42248",1,33,20,32,108,1560180808,499,620,0.635,42248
"42249",1,23,21,21,125,1560180808,499,366,0.656,42249
"42250",1,81,74,20,119,1560180808,499,664,0.404,42250
"42251",1,71,38,15,102,1560180808,499,649,0.453,42251
"42252",1,14,17,25,153,1560180808,499,277,0.783,42252
"42253",1,16,54,20,147,1560180808,499,546,0.429,42253
"42254",1,30,28,14,143,1560180808,499,583,0.775,42254
"42255",1,58,77,12,166,1560180808,499,525,0.457,42255
"42256",1,87,16,13,139,1560180808,499,611,0.447,42256
"42257",1,38,51,17,170,1560180808,499,602,0.679,42257
"42258",1,54,27,20,109,1560180808,499,637,0.487,42258
"42259",1,51,53,9,161,1560180808,499,424,0.533,42259
"42260",1,63,18,34,105,1560180808,499,852,0.428,42260
"42261",1,72,48,28,135,1560180808,499,808,0.47,42261
"42262",1,13,46,31,157,1560180808,499,630,0.495,42262
"42263",1,45,20,33,166,1560180808,499,540,0.806,42263
"42264",1,32,38,40,146,1560180808,499,839,0.621,42264
"42265",1,28,78,11,107,1560180808,499,555,0.411,42265
"42266",1,58,12,8,165,1560180808,499,558,0.715,42266
"42267",1,39,25,37,145,1560180808,499,673,0.657,42267
"42268",1,40,13,11,110,1560180808,499,391,0.688,42268
"42269",1,89,55,12,102,1560180808,499,608,0.426,42269
"42270",1,68,85,41,177,1560180808,499,1180,0.546,42270
"42271",1,89,67,39,146,1560180808,499,917,0.555,42271
"42272",1,11,67,28,170,1560180808,499,729,0.457,42272
"42273",1,78,82,37,178,1560180808,499,1081,0.481,42273
"42274",1,88,63,25,93,1560180808,499,704,0.403,42274
"42275",1,34,80,36,141,1560180808,499,853,0.461,42275
"42276",1,35,22,27,119,1560180808,499,594,0.606,42276
"42277",1,33,67,39,99,1560180808,499,752,0.443,42277
"42278",1,71,80,21,128,1560180808,499,689,0.424,42278
"42279",1,28,10,33,151,1560180808,499,790,0.82,42279
"42280",1,39,23,20,134,1560180808,499,531,0.684,42280
"42281",1,43,45,9,169,1560180808,499,427,0.534,42281
"42282",1,60,38,15,154,1560180808,499,511,0.524,42282
"42283",1,40,14,40,141,1560180808,499,758,0.694,42283
"42284",1,71,38,22,93,1560180808,499,594,0.441,42284
"42285",1,14,87,39,118,1560180808,499,913,0.483,42285
"42286",1,36,89,42,156,1560180808,499,1165,0.545,42286
"42287",1,17,18,29,115,1560180808,499,387,0.589,42287
"42288",1,51,81,24,140,1560180808,499,690,0.41,42288
"42289",1,22,11,35,141,1560180808,499,445,0.753,42289
"42290",1,66,29,37,135,1560180808,499,1052,0.45,42290
"42291",1,80,19,25,148,1560180808,499,718,0.501,42291
"42292",1,17,27,12,174,1560180808,499,176,0.545,42292
"42293",1,83,74,41,149,1560180808,499,1106,0.514,42293
"42294",1,24,38,13,149,1560180808,499,336,0.491,42294
"42295",1,81,38,38,115,1560180808,499,909,0.453,42295
"42296",1,43,59,33,164,1560180808,499,721,0.562,42296
"42297",1,37,79,12,119,1560180808,499,597,0.375,42297
"42298",1,14,20,20,92,1560180808,499,437,0.437,42298
"42299",1,89,84,31,124,1560180808,499,836,0.441,42299
"42300",1,13,50,41,159,1560180808,499,762,0.556,42300
"42301",1,73,50,5,103,1560180808,499,505,0.408,42301
"42302",1,34,84,33,156,1560180808,499,917,0.497,42302
"42303",1,18,70,41,102,1560180808,499,851,0.459,42303
"42304",1,54,17,36,161,1560180808,499,966,0.678,42304
"42305",1,62,75,37,156,1560180808,499,1125,0.507,42305
"42306",1,33,49,8,135,1560180808,499,523,0.457,42306
"42307",1,74,10,40,175,1560180808,499,769,0.503,42307
"42308",1,66,83,38,158,1560180808,499,1095,0.537,42308
"42309",1,68,53,19,171,1560180808,499,553,0.505,42309
"42310",1,86,13,12,163,1560180808,499,651,0.472,42310
"42311",1,27,79,28,109,1560180808,499,727,0.422,42311
"42312",1,60,33,38,160,1560180808,499,1018,0.491,42312
"42313",1,43,21,38,114,1560180808,499,685,0.618,42313
"42314",1,18,84,17,180,1560180808,499,597,0.43,42314
"42315",1,23,80,11,98,1560180808,499,571,0.389,42315
"42316",1,88,45,19,163,1560180808,499,598,0.45,42316
"42317",1,77,72,9,130,1560180808,499,544,0.428,42317
"42318",1,24,43,33,146,1560180808,499,699,0.592,42318
"42319",1,15,76,21,163,1560180808,499,586,0.456,42319
"42320",1,57,33,13,169,1560180808,499,494,0.628,42320
"42321",1,46,67,36,114,1560180808,499,740,0.484,42321
"42322",1,78,13,13,96,1560180808,499,594,0.46,42322
"42323",1,31,30,36,169,1560180808,499,763,0.695,42323
"42324",1,88,69,27,144,1560180808,499,692,0.445,42324
"42325",1,52,59,24,111,1560180808,499,767,0.426,42325
"42326",1,42,89,8,90,1560180808,499,598,0.373,42326
"42327",1,78,47,36,161,1560180808,499,869,0.486,42327
"42328",1,64,76,27,137,1560180808,499,944,0.414,42328
"42329",1,46,64,21,116,1560180808,499,581,0.446,42329
"42330",1,60,82,34,102,1560180808,499,799,0.438,42330
"42331",1,39,75,38,122,1560180808,499,875,0.487,42331
"42332",1,34,69,16,156,1560180808,499,684,0.482,42332
"42333",1,27,69,23,134,1560180808,499,702,0.467,42333
"42334",1,69,54,18,132,1560180808,499,652,0.431,42334
"42335",1,38,33,29,112,1560180808,499,609,0.596,42335
"42336",1,68,48,40,95,1560180808,499,922,0.428,42336
"42337",1,67,52,8,122,1560180808,499,555,0.425,42337
"42338",1,19,47,27,136,1560180808,499,645,0.533,42338
"42339",1,27,50,41,96,1560180808,499,827,0.459,42339
"42340",1,28,39,9,103,1560180808,499,564,0.45,42340
"42341",1,56,23,29,124,1560180808,499,683,0.488,42341
"42342",1,57,46,40,141,1560180808,499,1082,0.53,42342
"42343",1,49,83,5,154,1560180808,499,562,0.375,42343
"42344",1,35,64,34,114,1560180808,499,774,0.478,42344
"42345",1,86,86,25,158,1560180808,499,719,0.433,42345
"42346",1,12,76,15,178,1560180808,499,680,0.401,42346
"42347",1,68,70,39,159,1560180808,499,1057,0.479,42347
"42348",1,88,49,30,117,1560180808,499,755,0.436,42348
"42349",1,27,57,38,106,1560180808,499,826,0.485,42349
"42350",1,19,44,15,137,1560180808,499,503,0.465,42350
"42351",1,54,29,7,141,1560180808,499,628,0.578,42351
"42352",1,77,75,26,127,1560180808,499,687,0.418,42352
"42353",1,63,49,22,109,1560180808,499,712,0.371,42353
"42354",1,48,85,23,135,1560180808,499,753,0.433,42354
"42355",1,75,75,34,161,1560180808,499,937,0.455,42355
"42356",1,63,14,27,178,1560180808,499,976,0.503,42356
"42357",1,39,87,18,130,1560180808,499,647,0.47,42357
"42358",1,34,66,39,93,1560180808,499,748,0.434,42358
"42359",1,30,71,31,126,1560180808,499,805,0.452,42359
"42360",1,60,37,7,167,1560180808,499,571,0.525,42360
"42361",1,48,60,9,108,1560180808,499,584,0.375,42361
"42362",1,68,83,38,163,1560180808,499,1005,0.498,42362
"42363",1,56,25,30,130,1560180808,499,795,0.493,42363
"42364",1,66,11,20,154,1560180808,499,707,0.621,42364
"42365",1,31,36,36,110,1560180808,499,703,0.484,42365
"42366",1,21,21,29,133,1560180808,499,558,0.681,42366
"42367",1,51,70,12,124,1560180808,499,579,0.401,42367
"42368",1,74,77,7,112,1560180808,499,557,0.409,42368
"42369",1,24,34,27,103,1560180808,499,448,0.48,42369
"42370",1,38,56,14,92,1560180808,499,526,0.426,42370
"42371",1,81,86,6,118,1560180808,499,608,0.391,42371
"42372",1,38,84,24,172,1560180808,499,680,0.409,42372
"42373",1,40,23,34,141,1560180808,499,536,0.675,42373
"42374",1,49,41,5,156,1560180808,499,439,0.451,42374
"42375",1,39,67,26,156,1560180808,499,701,0.456,42375
"42376",1,41,87,40,137,1560180808,499,951,0.487,42376
"42377",1,35,88,36,169,1560180808,499,1047,0.49,42377
"42378",1,75,81,29,107,1560180808,499,810,0.404,42378
"42379",1,47,12,11,164,1560180808,499,357,0.947,42379
"42380",1,74,51,33,111,1560180808,499,720,0.428,42380
"42381",1,88,54,37,102,1560180808,499,840,0.435,42381
"42382",1,32,68,19,176,1560180808,499,727,0.564,42382
