N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,7056,2372,4600,8,33,18,38,152,497,0.596
100,500,7056,5687,1285,8,81,58,19,108,663,0.422
100,500,7056,5849,1123,8,84,71,29,121,851,0.417
100,500,7056,1982,4990,8,27,29,36,162,811,0.587
100,500,7056,953,6019,8,11,32,31,165,402,0.525
100,500,7056,3064,3908,8,45,17,41,154,407,0.705
100,500,7056,2863,4109,8,42,88,29,90,677,0.411
100,500,7056,2170,4802,8,31,56,22,165,602,0.542
100,500,7056,4953,2019,8,70,39,38,118,779,0.528
100,500,7056,5849,1123,8,84,26,42,159,1402,0.583
100,500,7056,2832,4140,8,41,44,26,158,552,0.54
100,500,7056,1361,5611,8,17,48,12,122,360,0.444
100,500,7056,3427,3545,8,52,84,15,91,616,0.373
100,500,7056,1778,5194,8,23,62,6,115,563,0.401
100,500,7056,4448,2524,8,65,52,14,114,516,0.432
100,500,7056,3828,3144,8,58,86,25,107,700,0.377
100,500,7056,4075,2897,8,60,18,28,120,459,0.573
100,500,7056,3828,3144,8,58,59,6,146,471,0.461
100,500,7056,1927,5045,8,26,69,21,169,569,0.471
100,500,7056,2411,4561,8,34,16,38,149,518,0.606
100,500,7056,5687,1285,8,81,30,20,104,776,0.41
100,500,7056,4792,2180,8,68,24,10,131,435,0.52
100,500,7056,4075,2897,8,60,38,22,173,542,0.622
100,500,7056,6234,738,8,89,41,15,178,676,0.444
100,500,7056,4953,2019,8,70,19,36,127,774,0.593
100,500,7056,3012,3960,8,43,82,21,102,610,0.405
100,500,7056,2736,4236,8,39,21,31,142,467,0.645
100,500,7056,6188,784,8,88,73,19,158,714,0.392
100,500,7056,1662,5310,8,21,57,36,129,776,0.481
100,500,7056,5248,1724,8,75,28,39,160,1022,0.619
100,500,7056,5138,1834,8,73,68,15,106,576,0.396
100,500,7056,4624,2348,8,66,74,7,172,549,0.419
100,500,7056,984,5988,8,12,11,6,153,285,0.505
100,500,7056,3326,3646,8,50,77,30,136,784,0.435
100,500,7056,3326,3646,8,50,23,22,145,264,0.625
100,500,7056,4227,2745,8,62,33,30,180,397,0.62
100,500,7056,4792,2180,8,68,29,24,133,668,0.466
100,500,7056,2011,4961,8,28,45,23,161,614,0.474
100,500,7056,1331,5641,8,16,74,9,162,484,0.376
100,500,7056,4792,2180,8,68,17,28,128,610,0.557
100,500,7056,5321,1651,8,76,17,41,168,1318,0.649
100,500,7056,1546,5426,8,19,65,42,165,978,0.548
100,500,7056,5588,1384,8,80,50,22,91,693,0.41
100,500,7056,3427,3545,8,52,13,18,97,394,0.581
100,500,7056,1662,5310,8,21,51,26,163,501,0.463
100,500,7056,6234,738,8,89,55,27,99,771,0.393
100,500,7056,5248,1724,8,75,46,7,153,494,0.455
100,500,7056,4914,2058,8,69,36,14,105,581,0.465
100,500,7056,2863,4109,8,42,70,20,113,670,0.404
100,500,7056,4743,2229,8,67,77,30,100,711,0.408
100,500,7056,1136,5836,8,14,76,41,113,878,0.47
100,500,7056,2011,4961,8,28,60,42,117,1047,0.503
100,500,7056,1539,5433,8,18,27,14,108,366,0.445
100,500,7056,5321,1651,8,76,51,26,128,833,0.443
100,500,7056,1829,5143,8,24,88,20,134,622,0.395
100,500,7056,4301,2671,8,63,44,15,173,363,0.573
100,500,7056,2832,4140,8,41,35,38,124,634,0.587
100,500,7056,5588,1384,8,80,18,33,160,760,0.574
100,500,7056,2114,4858,8,29,35,38,142,852,0.592
100,500,7056,4953,2019,8,70,30,7,141,537,0.501
100,500,7056,1546,5426,8,19,11,13,144,96,0.771
100,500,7056,2296,4676,8,32,27,15,92,489,0.489
100,500,7056,984,5988,8,12,72,38,125,942,0.465
100,500,7056,3078,3894,8,47,35,16,171,279,0.581
100,500,7056,1721,5251,8,22,51,40,125,779,0.504
100,500,7056,1136,5836,8,14,39,21,166,364,0.481
100,500,7056,1546,5426,8,19,39,8,118,468,0.385
100,500,7056,3064,3908,8,45,43,38,121,695,0.501
100,500,7056,5707,1265,8,82,13,26,142,809,0.55
100,500,7056,5707,1265,8,82,38,5,170,530,0.419
100,500,7056,984,5988,8,12,32,7,140,419,0.442
100,500,7056,4366,2606,8,64,30,41,126,771,0.56
100,500,7056,3064,3908,8,45,71,22,115,543,0.433
100,500,7056,5964,1008,8,85,73,31,156,1051,0.435
100,500,7056,2114,4858,8,29,56,15,149,516,0.452
100,500,7056,3012,3960,8,43,58,27,145,563,0.455
100,500,7056,2170,4802,8,31,23,16,154,372,0.567
100,500,7056,4990,1982,8,71,61,10,109,617,0.399
100,500,7056,2114,4858,8,29,64,24,109,629,0.424
100,500,7056,3828,3144,8,58,56,16,163,380,0.487
100,500,7056,3326,3646,8,50,71,33,147,585,0.489
100,500,7056,2863,4109,8,42,15,36,162,404,0.807
100,500,7056,3612,3360,8,55,86,8,93,572,0.362
100,500,7056,5707,1265,8,82,76,17,142,678,0.412
100,500,7056,1256,5716,8,15,83,12,156,528,0.402
100,500,7056,5964,1008,8,85,58,30,118,868,0.48
100,500,7056,2170,4802,8,31,50,32,114,681,0.498
100,500,7056,1539,5433,8,18,64,38,174,756,0.532
100,500,7056,3763,3209,8,57,26,5,156,317,0.574
100,500,7056,2296,4676,8,32,20,5,153,409,0.611
100,500,7056,886,6086,8,10,48,18,127,459,0.416
100,500,7056,6314,658,8,90,32,40,180,1259,0.566
100,500,7056,5063,1909,8,72,83,9,112,535,0.404
100,500,7056,5397,1575,8,78,39,23,146,772,0.399
100,500,7056,4448,2524,8,65,63,21,168,464,0.502
100,500,7056,3973,2999,8,59,74,9,107,573,0.372
100,500,7056,984,5988,8,12,34,25,153,375,0.451
100,500,7056,5707,1265,8,82,41,23,116,764,0.42
100,500,7056,4301,2671,8,63,74,22,109,539,0.406
100,500,7056,3076,3896,8,46,29,37,142,477,0.591
100,500,7056,1136,5836,8,14,10,13,115,298,0.54
100,500,7056,2736,4236,8,39,58,12,105,567,0.39
100,500,7056,2411,4561,8,34,77,32,121,812,0.435
100,500,7056,2372,4600,8,33,49,38,144,778,0.514
100,500,7056,3535,3437,8,54,46,11,121,465,0.439
100,500,7056,5138,1834,8,73,31,16,145,489,0.491
100,500,7056,5687,1285,8,81,10,12,125,581,0.46
100,500,7056,5964,1008,8,85,47,38,115,978,0.46
100,500,7056,5364,1608,8,77,84,12,157,655,0.391
100,500,7056,3973,2999,8,59,50,33,112,666,0.486
100,500,7056,4914,2058,8,69,14,35,135,692,0.656
100,500,7056,1546,5426,8,19,60,28,105,528,0.417
100,500,7056,5138,1834,8,73,40,24,165,649,0.525
100,500,7056,3064,3908,8,45,20,8,136,309,0.638
100,500,7056,2605,4367,8,36,66,6,102,467,0.415
100,500,7056,2736,4236,8,39,12,25,138,405,0.644
100,500,7056,1361,5611,8,17,60,12,172,422,0.374
100,500,7056,3326,3646,8,50,59,11,160,384,0.458
100,500,7056,5321,1651,8,76,32,7,169,722,0.442
100,500,7056,3612,3360,8,55,74,16,168,580,0.438
100,500,7056,2138,4834,8,30,76,15,133,566,0.401
100,500,7056,4743,2229,8,67,64,17,151,567,0.45
100,500,7056,3274,3698,8,49,55,22,147,450,0.509
100,500,7056,3714,3258,8,56,81,41,151,903,0.506
100,500,7056,3076,3896,8,46,17,26,157,302,0.636
100,500,7056,1256,5716,8,15,56,6,104,626,0.34
100,500,7056,6188,784,8,88,31,38,123,1048,0.482
100,500,7056,4448,2524,8,65,14,38,144,554,0.57
100,500,7056,2863,4109,8,42,83,18,134,733,0.389
100,500,7056,6024,948,8,86,49,34,148,1053,0.473
100,500,7056,3117,3855,8,48,76,11,147,609,0.394
100,500,7056,3503,3469,8,53,15,6,116,392,0.556
100,500,7056,1546,5426,8,19,14,37,174,112,0.679
100,500,7056,4135,2837,8,61,54,24,107,550,0.451
100,500,7056,5964,1008,8,85,53,30,104,756,0.447
100,500,7056,1060,5912,8,13,85,38,127,968,0.412
100,500,7056,1331,5641,8,16,78,39,95,837,0.465
100,500,7056,1136,5836,8,14,17,17,154,170,0.653
100,500,7056,1662,5310,8,21,62,15,115,586,0.399
100,500,7056,2170,4802,8,31,80,31,177,868,0.459
100,500,7056,4301,2671,8,63,72,6,148,557,0.415
100,500,7056,6024,948,8,86,72,42,174,1281,0.569
100,500,7056,1614,5358,8,20,31,42,169,636,0.703
100,500,7056,3078,3894,8,47,33,9,128,461,0.551
100,500,7056,3409,3563,8,51,89,40,152,916,0.499
100,500,7056,4227,2745,8,62,80,23,156,750,0.441
100,500,7056,5063,1909,8,72,36,24,148,678,0.5
100,500,7056,3409,3563,8,51,24,24,116,385,0.478
100,500,7056,6188,784,8,88,43,21,150,747,0.436
100,500,7056,3409,3563,8,51,89,20,93,664,0.39
100,500,7056,3714,3258,8,56,63,23,153,508,0.5
100,500,7056,1721,5251,8,22,44,5,130,549,0.459
100,500,7056,3274,3698,8,49,86,25,95,663,0.409
100,500,7056,1927,5045,8,26,36,22,111,600,0.435
100,500,7056,1256,5716,8,15,23,5,178,299,0.525
100,500,7056,1614,5358,8,20,76,27,122,672,0.411
100,500,7056,2170,4802,8,31,60,32,130,686,0.474
100,500,7056,1982,4990,8,27,40,42,97,729,0.45
100,500,7056,1927,5045,8,26,57,27,107,685,0.41
100,500,7056,2782,4190,8,40,18,12,120,367,0.599
100,500,7056,5849,1123,8,84,25,9,164,686,0.439
100,500,7056,4990,1982,8,71,34,29,129,689,0.553
100,500,7056,3326,3646,8,50,71,40,168,901,0.536
100,500,7056,4075,2897,8,60,83,39,91,819,0.432
100,500,7056,2411,4561,8,34,40,29,159,580,0.516
100,500,7056,1889,5083,8,25,47,13,91,582,0.412
100,500,7056,4366,2606,8,64,18,18,99,365,0.586
100,500,7056,1539,5433,8,18,44,37,179,495,0.513
100,500,7056,4448,2524,8,65,17,20,139,309,0.66
100,500,7056,3076,3896,8,46,89,10,175,480,0.406
100,500,7056,3973,2999,8,59,20,30,174,272,0.754
100,500,7056,2671,4301,8,37,67,26,166,608,0.488
100,500,7056,2702,4270,8,38,47,8,134,497,0.483
100,500,7056,1614,5358,8,20,63,31,154,653,0.438
100,500,7056,2832,4140,8,41,85,26,159,754,0.427
100,500,7056,1889,5083,8,25,52,16,111,521,0.432
100,500,7056,5364,1608,8,77,83,17,146,703,0.376
100,500,7056,3427,3545,8,52,22,39,170,397,0.678
100,500,7056,5321,1651,8,76,70,17,114,708,0.418
100,500,7056,6234,738,8,89,13,6,119,624,0.394
100,500,7056,3012,3960,8,43,31,29,101,493,0.475
100,500,7056,2832,4140,8,41,21,36,157,422,0.687
100,500,7056,4624,2348,8,66,61,12,157,522,0.46
100,500,7056,1331,5641,8,16,74,20,174,549,0.441
100,500,7056,1136,5836,8,14,52,26,96,589,0.404
100,500,7056,5588,1384,8,80,60,6,142,567,0.37
100,500,7056,2372,4600,8,33,58,6,110,498,0.41
100,500,7056,2372,4600,8,33,32,8,102,471,0.431
100,500,7056,1889,5083,8,25,80,37,165,951,0.498
100,500,7056,4448,2524,8,65,43,35,116,640,0.52
100,500,7056,4448,2524,8,65,42,39,164,742,0.593
100,500,7056,2736,4236,8,39,88,29,163,731,0.468
100,500,7056,1927,5045,8,26,28,5,113,660,0.433
100,500,7056,3078,3894,8,47,48,6,99,458,0.391
100,500,7056,1614,5358,8,20,79,39,123,854,0.471
100,500,7056,2114,4858,8,29,29,36,133,657,0.624
100,500,7056,2863,4109,8,42,59,29,163,599,0.446
100,500,7056,4301,2671,8,63,42,36,94,630,0.452
100,500,7056,5364,1608,8,77,66,34,165,860,0.49
100,500,7056,3503,3469,8,53,19,36,111,494,0.575
100,500,7056,953,6019,8,11,85,10,153,625,0.384
100,500,7056,3409,3563,8,51,49,18,179,385,0.494
100,500,7056,2170,4802,8,31,55,38,141,998,0.568
100,500,7056,1829,5143,8,24,25,35,94,681,0.471
100,500,7056,5248,1724,8,75,49,16,164,519,0.503
100,500,7056,5588,1384,8,80,17,9,169,587,0.542
100,500,7056,2605,4367,8,36,80,31,106,777,0.402
100,500,7056,5063,1909,8,72,57,39,131,893,0.495
100,500,7056,5687,1285,8,81,37,31,91,819,0.399
100,500,7056,3763,3209,8,57,53,7,173,389,0.55
100,500,7056,2296,4676,8,32,35,28,103,541,0.49
100,500,7056,2671,4301,8,37,69,40,176,979,0.571
100,500,7056,2296,4676,8,32,39,8,98,572,0.428
100,500,7056,3612,3360,8,55,10,29,96,385,0.512
100,500,7056,1889,5083,8,25,12,9,157,319,0.755
100,500,7056,1361,5611,8,17,81,27,124,779,0.417
100,500,7056,1546,5426,8,19,13,19,117,249,0.691
100,500,7056,5063,1909,8,72,76,37,95,843,0.45
100,500,7056,5138,1834,8,73,47,23,114,649,0.459
100,500,7056,2411,4561,8,34,64,9,102,563,0.391
100,500,7056,6151,821,8,87,62,23,126,858,0.404
100,500,7056,1721,5251,8,22,76,39,117,819,0.492
100,500,7056,1136,5836,8,14,36,37,111,588,0.435
100,500,7056,1539,5433,8,18,47,38,168,513,0.513
100,500,7056,5588,1384,8,80,29,27,103,728,0.478
100,500,7056,5687,1285,8,81,51,32,125,950,0.453
100,500,7056,2114,4858,8,29,80,17,167,654,0.379
100,500,7056,4792,2180,8,68,13,37,123,846,0.6
100,500,7056,4953,2019,8,70,16,6,122,682,0.554
100,500,7056,2782,4190,8,40,49,9,112,485,0.377
100,500,7056,4135,2837,8,61,62,9,116,488,0.4
100,500,7056,6024,948,8,86,33,6,124,577,0.416
100,500,7056,5964,1008,8,85,53,32,131,946,0.438
100,500,7056,3326,3646,8,50,73,41,165,1049,0.552
100,500,7056,2605,4367,8,36,47,18,164,345,0.423
100,500,7056,4990,1982,8,71,22,28,176,609,0.65
100,500,7056,4624,2348,8,66,52,37,95,725,0.434
100,500,7056,5447,1525,8,79,55,32,176,948,0.513
100,500,7056,2605,4367,8,36,21,35,114,538,0.539
100,500,7056,3012,3960,8,43,20,9,180,311,0.794
100,500,7056,4953,2019,8,70,28,36,98,679,0.459
100,500,7056,3828,3144,8,58,67,22,158,441,0.456
100,500,7056,4075,2897,8,60,54,8,162,481,0.518
100,500,7056,1060,5912,8,13,12,20,109,336,0.571
100,500,7056,4792,2180,8,68,12,34,134,657,0.612
100,500,7056,3117,3855,8,48,41,25,118,417,0.511
100,500,7056,4953,2019,8,70,13,34,179,747,0.664
100,500,7056,4990,1982,8,71,72,8,113,525,0.375
100,500,7056,3064,3908,8,45,86,29,180,750,0.445
100,500,7056,1136,5836,8,14,51,22,137,498,0.41
100,500,7056,953,6019,8,11,44,24,133,447,0.436
100,500,7056,2011,4961,8,28,81,24,102,645,0.391
100,500,7056,3763,3209,8,57,79,16,160,470,0.409
100,500,7056,1614,5358,8,20,70,10,126,601,0.371
100,500,7056,6234,738,8,89,73,39,116,998,0.459
100,500,7056,5248,1724,8,75,14,19,128,522,0.536
100,500,7056,4624,2348,8,66,35,34,116,635,0.471
100,500,7056,3326,3646,8,50,17,19,144,256,0.703
100,500,7056,1614,5358,8,20,90,14,119,760,0.35
100,500,7056,4366,2606,8,64,53,12,95,526,0.452
100,500,7056,5707,1265,8,82,53,24,119,826,0.415
100,500,7056,3064,3908,8,45,50,11,160,420,0.481
100,500,7056,3612,3360,8,55,35,14,153,322,0.553
100,500,7056,3828,3144,8,58,20,8,134,297,0.667
100,500,7056,1662,5310,8,21,56,31,98,757,0.408
100,500,7056,3274,3698,8,49,39,10,175,276,0.522
100,500,7056,3409,3563,8,51,88,17,178,632,0.408
100,500,7056,4953,2019,8,70,16,42,101,761,0.511
100,500,7056,3612,3360,8,55,59,22,91,518,0.407
100,500,7056,5849,1123,8,84,16,39,150,1280,0.561
100,500,7056,1331,5641,8,16,23,32,134,406,0.547
100,500,7056,1539,5433,8,18,22,41,126,505,0.533
100,500,7056,2782,4190,8,40,17,15,165,347,0.781
100,500,7056,4990,1982,8,71,54,32,160,787,0.534
100,500,7056,984,5988,8,12,47,13,110,482,0.394
100,500,7056,5753,1219,8,83,46,29,138,884,0.473
100,500,7056,4366,2606,8,64,76,18,119,588,0.423
100,500,7056,1829,5143,8,24,34,10,140,458,0.528
100,500,7056,3973,2999,8,59,19,37,104,582,0.543
100,500,7056,2832,4140,8,41,67,28,107,626,0.406
100,500,7056,1662,5310,8,21,60,10,98,546,0.383
100,500,7056,2782,4190,8,40,86,34,164,895,0.455
100,500,7056,3503,3469,8,53,70,35,144,718,0.467
100,500,7056,4792,2180,8,68,63,8,147,537,0.451
100,500,7056,6188,784,8,88,15,6,172,795,0.399
100,500,7056,3078,3894,8,47,70,36,150,849,0.479
100,500,7056,5447,1525,8,79,51,32,172,1073,0.519
100,500,7056,2170,4802,8,31,27,28,111,583,0.513
100,500,7056,5063,1909,8,72,45,36,130,880,0.528
100,500,7056,3427,3545,8,52,50,32,163,612,0.482
100,500,7056,5447,1525,8,79,46,23,140,922,0.423
100,500,7056,4792,2180,8,68,80,12,124,577,0.407
100,500,7056,5138,1834,8,73,87,6,114,636,0.354
100,500,7056,2832,4140,8,41,49,32,95,612,0.431
100,500,7056,3078,3894,8,47,42,11,116,476,0.439
100,500,7056,2702,4270,8,38,72,36,147,992,0.458
100,500,7056,6314,658,8,90,12,41,121,1068,0.475
100,500,7056,2736,4236,8,39,47,7,102,544,0.428
100,500,7056,1060,5912,8,13,79,32,137,789,0.45
100,500,7056,5163,1809,8,74,83,19,175,721,0.415
100,500,7056,2412,4560,8,35,39,33,143,583,0.549
100,500,7056,3714,3258,8,56,39,34,168,399,0.604
100,500,7056,2736,4236,8,39,45,7,165,491,0.58
100,500,7056,5248,1724,8,75,22,9,143,470,0.566
100,500,7056,1778,5194,8,23,76,25,157,712,0.404
100,500,7056,4624,2348,8,66,71,32,135,766,0.432
100,500,7056,5063,1909,8,72,34,39,109,929,0.508
100,500,7056,2372,4600,8,33,36,27,92,690,0.42
100,500,7056,3763,3209,8,57,77,14,143,454,0.419
100,500,7056,5163,1809,8,74,55,41,109,1034,0.513
100,500,7056,5588,1384,8,80,12,20,140,711,0.508
100,500,7056,1982,4990,8,27,54,14,115,602,0.407
100,500,7056,4448,2524,8,65,87,33,175,855,0.451
100,500,7056,6151,821,8,87,38,38,141,1008,0.493
100,500,7056,2782,4190,8,40,56,30,106,687,0.399
100,500,7056,2411,4561,8,34,59,8,118,470,0.423
100,500,7056,3973,2999,8,59,40,13,130,428,0.512
100,500,7056,5063,1909,8,72,64,35,138,881,0.467
100,500,7056,2114,4858,8,29,19,11,164,364,0.69
100,500,7056,4075,2897,8,60,69,16,116,580,0.4
100,500,7056,3064,3908,8,45,39,12,141,422,0.505
100,500,7056,1778,5194,8,23,68,27,124,715,0.424
100,500,7056,3064,3908,8,45,80,18,128,686,0.386
100,500,7056,5447,1525,8,79,30,17,138,714,0.471
100,500,7056,6188,784,8,88,46,6,146,641,0.381
100,500,7056,1982,4990,8,27,53,6,112,592,0.395
100,500,7056,1546,5426,8,19,15,11,162,87,0.759
100,500,7056,2702,4270,8,38,49,32,135,722,0.543
100,500,7056,1361,5611,8,17,57,8,163,477,0.39
100,500,7056,4448,2524,8,65,24,25,137,370,0.619
100,500,7056,5447,1525,8,79,27,5,96,616,0.427
100,500,7056,3612,3360,8,55,26,17,145,288,0.601
100,500,7056,4448,2524,8,65,62,22,175,434,0.532
100,500,7056,4990,1982,8,71,49,20,111,542,0.445
100,500,7056,3117,3855,8,48,50,26,134,605,0.506
100,500,7056,886,6086,8,10,50,20,138,442,0.414
100,500,7056,1614,5358,8,20,90,41,107,1014,0.453
100,500,7056,5753,1219,8,83,23,24,113,716,0.425
100,500,7056,2411,4561,8,34,87,10,127,699,0.373
100,500,7056,2011,4961,8,28,10,42,167,978,0.802
100,500,7056,1662,5310,8,21,69,25,173,699,0.452
100,500,7056,3012,3960,8,43,68,36,167,794,0.576
100,500,7056,2138,4834,8,30,23,41,128,894,0.594
100,500,7056,5707,1265,8,82,25,40,151,1124,0.609
100,500,7056,5588,1384,8,80,85,26,111,751,0.394
100,500,7056,3078,3894,8,47,81,37,154,751,0.489
100,500,7056,4743,2229,8,67,55,33,101,687,0.453
100,500,7056,5138,1834,8,73,64,41,110,863,0.494
100,500,7056,1614,5358,8,20,17,23,137,304,0.681
100,500,7056,3427,3545,8,52,77,41,122,965,0.499
100,500,7056,1136,5836,8,14,29,9,173,273,0.432
100,500,7056,5163,1809,8,74,88,7,101,627,0.373
100,500,7056,3828,3144,8,58,33,19,112,380,0.497
100,500,7056,2671,4301,8,37,60,12,147,431,0.408
100,500,7056,5447,1525,8,79,48,30,175,1011,0.554
100,500,7056,6151,821,8,87,39,17,118,740,0.412
100,500,7056,3612,3360,8,55,37,27,108,513,0.481
100,500,7056,2605,4367,8,36,20,37,175,402,0.647
100,500,7056,1982,4990,8,27,11,10,126,368,0.647
100,500,7056,4624,2348,8,66,19,24,124,438,0.502
100,500,7056,3117,3855,8,48,44,11,134,446,0.43
100,500,7056,3973,2999,8,59,49,34,119,665,0.526
100,500,7056,2736,4236,8,39,40,28,127,591,0.508
100,500,7056,2702,4270,8,38,69,18,128,625,0.414
100,500,7056,3535,3437,8,54,85,10,130,590,0.381
100,500,7056,5163,1809,8,74,67,27,116,773,0.401
100,500,7056,5063,1909,8,72,88,30,155,779,0.489
100,500,7056,4366,2606,8,64,81,11,175,503,0.419
100,500,7056,4135,2837,8,61,27,25,177,354,0.712
100,500,7056,4624,2348,8,66,41,17,126,460,0.457
100,500,7056,5964,1008,8,85,15,39,112,1040,0.489
100,500,7056,2702,4270,8,38,58,26,172,647,0.461
100,500,7056,1927,5045,8,26,83,6,180,464,0.405
100,500,7056,4990,1982,8,71,51,29,173,668,0.521
100,500,7056,1256,5716,8,15,71,41,161,1130,0.538
100,500,7056,4914,2058,8,69,78,21,107,703,0.374
100,500,7056,1614,5358,8,20,11,27,124,356,0.733
100,500,7056,3055,3917,8,44,79,5,90,551,0.383
100,500,7056,4914,2058,8,69,44,39,91,781,0.451
100,500,7056,2832,4140,8,41,89,21,133,735,0.397
100,500,7056,5447,1525,8,79,74,38,99,998,0.426
100,500,7056,5248,1724,8,75,84,10,119,666,0.389
100,500,7056,3274,3698,8,49,31,40,143,477,0.627
100,500,7056,5163,1809,8,74,82,28,133,768,0.444
100,500,7056,4448,2524,8,65,60,18,150,520,0.498
100,500,7056,1539,5433,8,18,61,13,100,490,0.384
100,500,7056,2832,4140,8,41,18,12,110,338,0.592
100,500,7056,1889,5083,8,25,54,34,131,816,0.466
100,500,7056,2412,4560,8,35,16,41,117,678,0.603
100,500,7056,4227,2745,8,62,85,21,128,608,0.426
100,500,7056,1982,4990,8,27,56,13,180,516,0.44
100,500,7056,5588,1384,8,80,76,21,127,711,0.404
100,500,7056,1060,5912,8,13,86,28,135,751,0.425
100,500,7056,2170,4802,8,31,32,24,120,628,0.463
100,500,7056,2138,4834,8,30,30,15,123,486,0.508
100,500,7056,5321,1651,8,76,64,25,117,793,0.396
100,500,7056,2296,4676,8,32,56,8,91,597,0.367
100,500,7056,6024,948,8,86,16,10,124,671,0.423
100,500,7056,3427,3545,8,52,29,7,156,387,0.589
100,500,7056,5248,1724,8,75,41,22,130,643,0.457
100,500,7056,3274,3698,8,49,44,10,138,436,0.484
100,500,7056,1060,5912,8,13,74,38,162,828,0.487
100,500,7056,3055,3917,8,44,88,27,171,669,0.462
100,500,7056,1060,5912,8,13,84,16,156,615,0.397
100,500,7056,2782,4190,8,40,31,30,143,528,0.585
100,500,7056,6314,658,8,90,52,10,172,581,0.411
100,500,7056,6024,948,8,86,43,36,129,1070,0.48
100,500,7056,3612,3360,8,55,35,26,136,300,0.49
100,500,7056,5138,1834,8,73,35,7,157,454,0.482
100,500,7056,2671,4301,8,37,53,16,119,474,0.384
100,500,7056,4914,2058,8,69,82,5,178,536,0.416
100,500,7056,1889,5083,8,25,38,6,140,667,0.453
100,500,7056,5447,1525,8,79,68,16,154,695,0.413
100,500,7056,1829,5143,8,24,63,14,173,544,0.436
100,500,7056,886,6086,8,10,15,35,161,259,0.792
100,500,7056,6024,948,8,86,77,12,151,599,0.424
100,500,7056,3612,3360,8,55,29,29,103,460,0.461
100,500,7056,5849,1123,8,84,46,40,173,1388,0.566
100,500,7056,5321,1651,8,76,38,7,133,545,0.424
100,500,7056,6234,738,8,89,17,13,106,637,0.392
100,500,7056,5447,1525,8,79,79,24,106,727,0.393
100,500,7056,2411,4561,8,34,38,33,99,596,0.426
100,500,7056,4075,2897,8,60,24,36,139,519,0.601
100,500,7056,2782,4190,8,40,59,8,169,566,0.419
100,500,7056,5588,1384,8,80,47,9,135,727,0.406
100,500,7056,953,6019,8,11,45,31,138,524,0.473
100,500,7056,4448,2524,8,65,25,17,166,290,0.71
100,500,7056,1778,5194,8,23,87,19,123,827,0.403
100,500,7056,5321,1651,8,76,71,9,93,592,0.397
100,500,7056,953,6019,8,11,11,19,151,170,0.765
100,500,7056,6234,738,8,89,14,13,119,696,0.425
100,500,7056,3828,3144,8,58,49,20,141,464,0.498
100,500,7056,984,5988,8,12,54,21,106,577,0.395
100,500,7056,1927,5045,8,26,45,7,178,470,0.555
100,500,7056,4743,2229,8,67,81,40,110,927,0.452
100,500,7056,6188,784,8,88,21,30,101,816,0.456
100,500,7056,4448,2524,8,65,41,6,140,436,0.454
100,500,7056,5397,1575,8,78,44,39,166,1121,0.568
100,500,7056,2170,4802,8,31,27,17,129,465,0.568
100,500,7056,5753,1219,8,83,89,25,175,904,0.421
100,500,7056,2296,4676,8,32,60,11,173,573,0.422
100,500,7056,4743,2229,8,67,41,11,166,470,0.545
100,500,7056,1331,5641,8,16,32,34,93,531,0.439
100,500,7056,3535,3437,8,54,78,7,134,602,0.389
100,500,7056,5687,1285,8,81,32,21,132,752,0.44
100,500,7056,984,5988,8,12,29,16,131,395,0.392
100,500,7056,1614,5358,8,20,67,33,123,731,0.451
100,500,7056,4743,2229,8,67,11,40,92,733,0.512
100,500,7056,4743,2229,8,67,71,17,148,621,0.404
100,500,7056,4792,2180,8,68,33,32,117,740,0.531
100,500,7056,2605,4367,8,36,56,21,156,542,0.448
100,500,7056,5588,1384,8,80,77,14,130,663,0.374
100,500,7056,1539,5433,8,18,37,20,155,273,0.516
100,500,7056,5248,1724,8,75,44,15,123,537,0.451
100,500,7056,1331,5641,8,16,86,32,92,757,0.441
100,500,7056,5364,1608,8,77,65,22,141,792,0.405
100,500,7056,5707,1265,8,82,26,15,178,633,0.494
100,500,7056,3503,3469,8,53,67,17,123,593,0.391
100,500,7056,1060,5912,8,13,51,13,156,477,0.411
100,500,7056,1060,5912,8,13,15,40,102,473,0.48
100,500,7056,3274,3698,8,49,19,26,102,453,0.53
100,500,7056,2782,4190,8,40,18,17,162,312,0.702
100,500,7056,5964,1008,8,85,22,42,92,962,0.485
100,500,7056,6188,784,8,88,18,26,144,852,0.465
100,500,7056,6024,948,8,86,36,5,160,627,0.396
100,500,7056,4301,2671,8,63,44,26,161,557,0.549
100,500,7056,3714,3258,8,56,86,39,132,1079,0.487
100,500,7056,4990,1982,8,71,65,35,136,884,0.436
100,500,7056,3763,3209,8,57,47,35,106,606,0.497
100,500,7056,2832,4140,8,41,55,18,178,400,0.498
