run_id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,mean_hab_neighbors,total_crossings,assess_top_sections
998283527850818B,100,500,7056,3897,3075,8,57.607,0.434,7.702,128.358,4.416666666666667,718,0.467
135820611202227D,100,500,7056,5077,1895,8,70.222,0.796,15.826,147.143,3.380952380952381,597,0.387
931153455141865D,100,500,7056,4716,2256,8,70.222,0.796,15.826,147.143,3.4047619047619047,630,0.429
12530971048628C,100,500,7056,2696,4276,8,37.136,0.298,18.266,141.949,1.5952380952380953,593,0.639
318776163792073E,100,500,7056,2575,4397,8,37.136,0.298,18.266,141.949,0.5,317,0.508
28829156068602E,100,500,7056,6054,918,8,84.639,0.242,18.328,114.167,4.333333333333333,638,0.513
562071554441474A,100,500,7056,5903,1069,8,84.639,0.242,18.328,114.167,5.166666666666667,637,0.441
370814445238351D,100,500,7056,1700,5272,8,27.82,0.364,10.68,116.089,1.9047619047619047,648,0.452
699330737380799D,100,500,7056,2196,4776,8,27.82,0.364,10.68,116.089,3.0595238095238093,954,0.472
606871845753402E,100,500,7056,1073,5899,8,14.958,0.174,16.9,145.449,1.25,859,0.802
503643079256824D,100,500,7056,1118,5854,8,14.958,0.174,16.9,145.449,0.6428571428571429,523,0.816
928408705193032E,100,500,7056,4797,2175,8,71.015,0.578,5.636,125.763,3.369047619047619,643,0.386
519884353483769B,100,500,7056,4851,2121,8,71.015,0.578,5.636,125.763,3.5476190476190474,666,0.398
182092397705454A,100,500,7056,5925,1047,8,83.22,0.453,10.065,139.156,5.916666666666667,729,0.384
61771912401604C,100,500,7056,5822,1150,8,83.22,0.453,10.065,139.156,4.5,575,0.421
98622604478585A,100,500,7056,1289,5683,8,24.136,0.512,19.01,152.891,0.20238095238095238,518,0.413
785314892813472E,100,500,7056,1831,5141,8,24.136,0.512,19.01,152.891,3.3095238095238093,1014,0.531
252337748908163E,100,500,7056,1518,5454,8,28.832,0.558,5.756,103.186,1.5,616,0.381
400730532277179D,100,500,7056,1750,5222,8,28.832,0.558,5.756,103.186,1.9047619047619047,656,0.375
563563219475417E,100,500,7056,1873,5099,8,28.737,0.498,5.179,133.047,1.1428571428571428,608,0.423
591596589259042D,100,500,7056,2245,4727,8,28.737,0.498,5.179,133.047,2.0357142857142856,537,0.426
883543778697404B,100,500,7056,3112,3860,8,42.973,0.253,8.943,91.931,2.4523809523809526,533,0.546
228798683753433B,100,500,7056,3326,3646,8,42.973,0.253,8.943,91.931,2.9642857142857144,691,0.434
300206589642257B,100,500,7056,1614,5358,8,18.036,0.735,7.305,174.272,1.380952380952381,610,0.374
713238521794351C,100,500,7056,1385,5587,8,18.036,0.735,7.305,174.272,2.1547619047619047,612,0.4
471370798096375E,100,500,7056,4429,2543,8,64.249,0.128,18.938,166.251,3.1666666666666665,268,0.638
929883170432962C,100,500,7056,4817,2155,8,64.249,0.128,18.938,166.251,4.511904761904762,620,0.627
439073469127155D,100,500,7056,1599,5373,8,20.164,0.868,17.996,143.519,2.107142857142857,748,0.434
766863569744289D,100,500,7056,1296,5676,8,20.164,0.868,17.996,143.519,1.5,703,0.482
194768274878285A,100,500,7056,2588,4384,8,37.669,0.563,7.559,98.568,1.3571428571428572,549,0.388
768591561157440A,100,500,7056,2372,4600,8,37.669,0.563,7.559,98.568,1.6904761904761905,631,0.388
509089260024541C,100,500,7056,3371,3601,8,49.708,0.572,12.315,171.086,2.357142857142857,524,0.481
837337465470515B,100,500,7056,3362,3610,8,49.708,0.572,12.315,171.086,2.3214285714285716,568,0.57
30773508561227E,100,500,7056,2194,4778,8,35.422,0.503,8.178,133.803,2.738095238095238,733,0.439
254488004413392B,100,500,7056,2829,4143,8,35.422,0.503,8.178,133.803,3.5714285714285716,874,0.424
759020139352971C,100,500,7056,5629,1343,8,80.717,0.638,6.096,119.779,5.166666666666667,667,0.355
722553046873745B,100,500,7056,5458,1514,8,80.717,0.638,6.096,119.779,4.821428571428571,557,0.352
50228316712097D,100,500,7056,4035,2937,8,59.408,0.356,14.181,125.542,4.380952380952381,665,0.402
603726184713380E,100,500,7056,4041,2931,8,59.408,0.356,14.181,125.542,4.130952380952381,817,0.472
129920307586326B,100,500,7056,6349,623,8,89.341,0.1,5.235,140.964,4.988095238095238,675,0.43
755914854921129E,100,500,7056,6474,498,8,89.341,0.1,5.235,140.964,4.392857142857143,587,0.46
370932883033181C,100,500,7056,3589,3383,8,46.748,0.79,11.791,160.548,3.0476190476190474,620,0.411
882449019579681E,100,500,7056,3584,3388,8,46.748,0.79,11.791,160.548,3.488095238095238,823,0.386
106347743442006D,100,500,7056,4733,2239,8,69.414,0.9,17.789,136.286,3.3214285714285716,568,0.391
844619956091048C,100,500,7056,4461,2511,8,69.414,0.9,17.789,136.286,3.3214285714285716,556,0.417
155087743987474A,100,500,7056,6186,786,8,89.635,0.424,7.382,124.476,5.416666666666667,665,0.408
604584220205255C,100,500,7056,6305,667,8,89.635,0.424,7.382,124.476,5.595238095238095,594,0.396
114389049034192E,100,500,7056,1520,5452,8,25.282,0.24,5.101,141.82,3.2857142857142856,901,0.485
620729080529793E,100,500,7056,1771,5201,8,25.282,0.24,5.101,141.82,2.6904761904761907,837,0.523
102988690396906D,100,500,7056,1027,5945,8,16.337,0.261,14.876,137.872,1.5714285714285714,792,0.607
339175629180589D,100,500,7056,889,6083,8,16.337,0.261,14.876,137.872,0.27380952380952384,443,0.508
264391286426118E,100,500,7056,2308,4664,8,33.264,0.202,11.018,161.346,4.023809523809524,1178,0.566
240774571288619C,100,500,7056,2235,4737,8,33.264,0.202,11.018,161.346,2.369047619047619,890,0.702
703089638287960C,100,500,7056,3531,3441,8,49.579,0.688,14.267,166.786,2.1904761904761907,614,0.404
948446772576473D,100,500,7056,3326,3646,8,49.579,0.688,14.267,166.786,3.892857142857143,889,0.411
774747756825297E,100,500,7056,3003,3969,8,42.147,0.865,18.407,117.376,0.9166666666666666,613,0.388
967447557438743C,100,500,7056,2725,4247,8,42.147,0.865,18.407,117.376,3.4761904761904763,745,0.385
463478691967497D,100,500,7056,2589,4383,8,39.225,0.271,9.121,136.963,1.9404761904761905,592,0.608
960491482970638A,100,500,7056,2702,4270,8,39.225,0.271,9.121,136.963,3.4166666666666665,812,0.479
875404500047632C,100,500,7056,4178,2794,8,60.357,0.452,6.294,179.502,4.119047619047619,699,0.411
544276542968018E,100,500,7056,4437,2535,8,60.357,0.452,6.294,179.502,3.107142857142857,565,0.469
257976671261590B,100,500,7056,3093,3879,8,50.88,0.47,16.915,144.905,1.5,568,0.671
605414805557341D,100,500,7056,3421,3551,8,50.88,0.47,16.915,144.905,2.119047619047619,389,0.584
857301120327300A,100,500,7056,4709,2263,8,67.786,0.774,12.61,150.524,4.154761904761905,687,0.425
338243287188183E,100,500,7056,4777,2195,8,67.786,0.774,12.61,150.524,3.9166666666666665,675,0.401
997528910737976D,100,500,7056,3364,3608,8,47.15,0.254,6.119,176.425,3.4404761904761907,636,0.569
416562691618459A,100,500,7056,3416,3556,8,47.15,0.254,6.119,176.425,3.8333333333333335,699,0.499
390296081613093B,100,500,7056,1642,5330,8,21.307,0.762,7.643,97.258,2.4404761904761907,546,0.377
821019172076697D,100,500,7056,1419,5553,8,21.307,0.762,7.643,97.258,1.8571428571428572,663,0.356
159375029500412A,100,500,7056,4933,2039,8,70.307,0.857,10.182,163.357,4.916666666666667,698,0.395
231707750018459D,100,500,7056,4932,2040,8,70.307,0.857,10.182,163.357,4.083333333333333,605,0.417
908417817417973B,100,500,7056,3456,3516,8,48.03,0.57,7.488,116.793,3.857142857142857,752,0.374
654344345908036D,100,500,7056,3990,2982,8,48.03,0.57,7.488,116.793,4.357142857142857,689,0.374
792935325385230E,100,500,7056,5048,1924,8,70.609,0.572,14.753,105.59,4.511904761904762,765,0.393
461780271689269E,100,500,7056,4932,2040,8,70.609,0.572,14.753,105.59,5.511904761904762,831,0.395
49172171125835E,100,500,7056,3305,3667,8,45.859,0.394,11.658,179.39,2.7857142857142856,632,0.623
361896175800759D,100,500,7056,2989,3983,8,45.859,0.394,11.658,179.39,2.5833333333333335,524,0.639
447676152530219D,100,500,7056,2627,4345,8,37.557,0.525,6.047,108.907,2.2142857142857144,629,0.356
98704903004429C,100,500,7056,2330,4642,8,37.557,0.525,6.047,108.907,2.7738095238095237,648,0.407
617071035195458D,100,500,7056,4691,2281,8,63.574,0.621,13.004,93.013,4.357142857142857,646,0.376
942418626435861A,100,500,7056,4398,2574,8,63.574,0.621,13.004,93.013,3.3452380952380953,537,0.382
853613245880099E,100,500,7056,1162,5810,8,17.853,0.646,19.375,134.984,1.3452380952380953,805,0.426
176236727149522C,100,500,7056,1542,5430,8,17.853,0.646,19.375,134.984,0.5357142857142857,670,0.449
374588682038770E,100,500,7056,5745,1227,8,80.913,0.645,7.953,113.003,4.154761904761905,618,0.371
352425770476958B,100,500,7056,5652,1320,8,80.913,0.645,7.953,113.003,4.595238095238095,551,0.383
691792243101646D,100,500,7056,3589,3383,8,56.818,0.788,8.886,153.377,3.869047619047619,698,0.411
571780828590825E,100,500,7056,3907,3065,8,56.818,0.788,8.886,153.377,3.0952380952380953,669,0.414
295892074173549B,100,500,7056,2909,4063,8,38.622,0.527,6.261,124.159,3.8452380952380953,619,0.401
972643883707276E,100,500,7056,2673,4299,8,38.622,0.527,6.261,124.159,1.75,590,0.468
361551852849710E,100,500,7056,1465,5507,8,24.514,0.614,11.09,169.084,1.7976190476190477,649,0.436
48866908802833D,100,500,7056,1765,5207,8,24.514,0.614,11.09,169.084,1.6785714285714286,575,0.541
792431546326369E,100,500,7056,6143,829,8,89.412,0.757,9.392,95.986,4.7023809523809526,573,0.372
769935579978163E,100,500,7056,6293,679,8,89.412,0.757,9.392,95.986,5.369047619047619,595,0.366
856920401543058C,100,500,7056,5601,1371,8,81.476,0.411,7.284,151.602,4.666666666666667,638,0.414
441618520092386A,100,500,7056,5621,1351,8,81.476,0.411,7.284,151.602,5.309523809523809,693,0.392
807007395449630D,100,500,7056,1077,5895,8,12.428,0.663,11.965,97.032,1.880952380952381,722,0.393
191025767803766D,100,500,7056,890,6082,8,12.428,0.663,11.965,97.032,0.10714285714285714,629,0.347
51264266343886B,100,500,7056,958,6014,8,11.338,0.432,10.484,147.455,0,412,0.427
515539077965739D,100,500,7056,805,6167,8,11.338,0.432,10.484,147.455,1.2738095238095237,783,0.521
418885001409801D,100,500,7056,4925,2047,8,71.458,0.331,19.752,117.525,4.119047619047619,753,0.503
239680238182560B,100,500,7056,4788,2184,8,71.458,0.331,19.752,117.525,2.607142857142857,419,0.587
949686488387917B,100,500,7056,747,6225,8,10.318,0.12,5.567,174.209,0.14285714285714285,244,0.475
460588826371252E,100,500,7056,772,6200,8,10.318,0.12,5.567,174.209,0,319,0.502
490915492593097E,100,500,7056,4286,2686,8,60.436,0.161,13.037,137.388,4.976190476190476,1209,0.414
572195938763423E,100,500,7056,4264,2708,8,60.436,0.161,13.037,137.388,4.4523809523809526,745,0.454
833330938586430C,100,500,7056,4621,2351,8,65.463,0.822,17.632,152.283,2.5476190476190474,676,0.432
54216213433482B,100,500,7056,4665,2307,8,65.463,0.822,17.632,152.283,3.1904761904761907,784,0.422
139487301458894A,100,500,7056,6114,858,8,87.164,0.693,11.491,146.532,4.845238095238095,541,0.444
217822685950472B,100,500,7056,6131,841,8,87.164,0.693,11.491,146.532,5.880952380952381,744,0.376
628360714054246C,100,500,7056,5038,1934,8,66.208,0.132,14.078,114.286,3.5476190476190474,578,0.536
800746870198747A,100,500,7056,4176,2796,8,66.208,0.132,14.078,114.286,2.5,470,0.668
839007325769578D,100,500,7056,4055,2917,8,53.497,0.677,8.268,151.39,3.6904761904761907,672,0.394
871185941605279A,100,500,7056,3404,3568,8,53.497,0.677,8.268,151.39,2.1785714285714284,557,0.395
29314648497363B,100,500,7056,4108,2864,8,58.023,0.494,5.283,115.253,4.988095238095238,638,0.392
862531295385907D,100,500,7056,4133,2839,8,58.023,0.494,5.283,115.253,1.8214285714285714,492,0.451
31682473306448C,100,500,7056,2183,4789,8,28.485,0.61,6.988,96.761,1.7142857142857142,597,0.372
259149179081483E,100,500,7056,1854,5118,8,28.485,0.61,6.988,96.761,1.7142857142857142,638,0.354
343703738802917C,100,500,7056,3602,3370,8,54.601,0.339,5.122,150.716,3.119047619047619,488,0.436
349090443731902E,100,500,7056,3763,3209,8,54.601,0.339,5.122,150.716,3.4404761904761907,546,0.456
245730259172540A,100,500,7056,5256,1716,8,73.315,0.801,12.503,123.615,4.523809523809524,562,0.386
701951195475691E,100,500,7056,5291,1681,8,73.315,0.801,12.503,123.615,4.059523809523809,654,0.355
293599114470457E,100,500,7056,3300,3672,8,46.003,0.462,12.412,105.898,3.4523809523809526,742,0.472
379408813840892D,100,500,7056,3112,3860,8,46.003,0.462,12.412,105.898,2.5,594,0.402
800747923796732E,100,500,7056,5009,1963,8,73.765,0.405,7.057,105.426,4.273809523809524,610,0.395
596216599001870A,100,500,7056,5072,1900,8,73.765,0.405,7.057,105.426,4.261904761904762,638,0.373
802142275245266D,100,500,7056,2053,4919,8,34.658,0.539,11.039,150.656,1.2976190476190477,618,0.422
292771075180344D,100,500,7056,2790,4182,8,34.658,0.539,11.039,150.656,1.9047619047619047,572,0.53
988057348504122B,100,500,7056,6095,877,8,89.024,0.662,18.221,157.839,5.666666666666667,750,0.381
798315884604077B,100,500,7056,6271,701,8,89.024,0.662,18.221,157.839,4.726190476190476,607,0.445
798760458280605A,100,500,7056,1765,5207,8,26.528,0.438,5.903,129.845,1.7619047619047619,793,0.381
424357466268805D,100,500,7056,1912,5060,8,26.528,0.438,5.903,129.845,1,561,0.492
535378209325494B,100,500,7056,1102,5870,8,18.988,0.188,15.892,173.087,0.5714285714285714,300,0.72
332110419824133C,100,500,7056,1301,5671,8,18.988,0.188,15.892,173.087,0.25,157,0.834
604951039575527D,100,500,7056,2393,4579,8,34.876,0.266,19.359,90.828,0,354,0.446
978886904841376E,100,500,7056,2417,4555,8,34.876,0.266,19.359,90.828,3.2261904761904763,792,0.468
132037713694910D,100,500,7056,2072,4900,8,24.838,0.513,11.931,157.744,2.011904761904762,638,0.538
753960288553679A,100,500,7056,1839,5133,8,24.838,0.513,11.931,157.744,2.011904761904762,721,0.499
702831493557996D,100,500,7056,6111,861,8,89.95,0.273,11.983,111.26,5.166666666666667,568,0.403
182377408737524B,100,500,7056,6305,667,8,89.95,0.273,11.983,111.26,5.630952380952381,660,0.355
614063433511970B,100,500,7056,2175,4797,8,31.549,0.878,16.021,175.156,1.5,659,0.463
679505371191137A,100,500,7056,1808,5164,8,31.549,0.878,16.021,175.156,1.1785714285714286,580,0.402
683985520414277E,100,500,7056,5174,1798,8,75.845,0.502,7.274,159.169,5.666666666666667,795,0.389
144788222101121C,100,500,7056,5700,1272,8,75.845,0.502,7.274,159.169,4.904761904761905,738,0.388
403445822352783A,100,500,7056,5831,1141,8,85.639,0.245,13.508,143.815,5.9523809523809526,811,0.397
650908079841423E,100,500,7056,5940,1032,8,85.639,0.245,13.508,143.815,4.7023809523809526,619,0.422
676443167385896A,100,500,7056,5785,1187,8,84.055,0.2,16.506,115.058,5.9523809523809526,740,0.384
917531202693901D,100,500,7056,5591,1381,8,84.055,0.2,16.506,115.058,5.166666666666667,729,0.406
893501051205577D,100,500,7056,2000,4972,8,29.93,0.321,15.86,92.862,0.7738095238095238,441,0.454
44341160597831D,100,500,7056,1923,5049,8,29.93,0.321,15.86,92.862,1.8571428571428572,694,0.45
738183922807827D,100,500,7056,3175,3797,8,41.991,0.506,14.804,167.379,3.5476190476190474,707,0.477
251356264944303D,100,500,7056,3143,3829,8,41.991,0.506,14.804,167.379,4.690476190476191,1068,0.429
7394746933343A,100,500,7056,4223,2749,8,60.962,0.894,12.63,177.033,3.4404761904761907,601,0.468
536239773945274B,100,500,7056,3886,3086,8,60.962,0.894,12.63,177.033,4.238095238095238,852,0.374
506048719466549D,100,500,7056,3299,3673,8,49.474,0.514,16.963,165.892,4.226190476190476,1069,0.468
233223248424151E,100,500,7056,3302,3670,8,49.474,0.514,16.963,165.892,3.6904761904761907,473,0.484
859235803197328C,100,500,7056,4505,2467,8,64.523,0.496,16.243,129.892,3.4404761904761907,604,0.518
468018118467110B,100,500,7056,4922,2050,8,64.523,0.496,16.243,129.892,2.5595238095238093,574,0.453
599230443887949C,100,500,7056,885,6087,8,16.696,0.334,12.03,118.052,1.5952380952380953,831,0.477
64765653271518E,100,500,7056,1247,5725,8,16.696,0.334,12.03,118.052,1.3214285714285714,729,0.514
572887710692013A,100,500,7056,4191,2781,8,53.345,0.632,11.208,147.969,2.261904761904762,488,0.498
20868400806456D,100,500,7056,3972,3000,8,53.345,0.632,11.208,147.969,1.4761904761904763,569,0.476
405906772326949C,100,500,7056,3432,3540,8,49.911,0.773,18.892,150.863,1.7380952380952381,553,0.443
189317111675364B,100,500,7056,2979,3993,8,49.911,0.773,18.892,150.863,2.369047619047619,794,0.448
546140933859426E,100,500,7056,2506,4466,8,36.021,0.889,16.89,166.371,2.3214285714285716,659,0.413
707512894844811A,100,500,7056,2549,4423,8,36.021,0.889,16.89,166.371,1.5476190476190477,675,0.406
889417635112333E,100,500,7056,5504,1468,8,78.176,0.508,16.525,114.38,5.011904761904762,705,0.41
304277007400068E,100,500,7056,5073,1899,8,78.176,0.508,16.525,114.38,4.559523809523809,761,0.381
828043079466113E,100,500,7056,3464,3508,8,48.74,0.72,11.954,99.834,4.440476190476191,731,0.371
555224175788736B,100,500,7056,2945,4027,8,48.74,0.72,11.954,99.834,1.9880952380952381,601,0.358
206869485356906D,100,500,7056,5359,1613,8,77.77,0.647,15.831,178.783,3.8095238095238093,485,0.412
742251915864136A,100,500,7056,5761,1211,8,77.77,0.647,15.831,178.783,5.190476190476191,766,0.443
305844919737764B,100,500,7056,2491,4481,8,38.994,0.725,18.061,145.319,4.023809523809524,763,0.438
52550566647774C,100,500,7056,2336,4636,8,38.994,0.725,18.061,145.319,1.0476190476190477,580,0.448
253963425191195E,100,500,7056,3014,3958,8,43.315,0.89,10.459,152.54,3,684,0.363
497679719263443C,100,500,7056,2919,4053,8,43.315,0.89,10.459,152.54,1.5,530,0.377
282457261659638A,100,500,7056,1190,5782,8,15.013,0.301,15.643,153.855,0.9642857142857143,422,0.671
836683665637893C,100,500,7056,867,6105,8,15.013,0.301,15.643,153.855,0,364,0.442
896760607708848C,100,500,7056,2479,4493,8,36.868,0.538,15.422,95.763,2.4047619047619047,607,0.453
362965249155168B,100,500,7056,2222,4750,8,36.868,0.538,15.422,95.763,1.5238095238095237,570,0.416
650140715660864A,100,500,7056,1511,5461,8,24.954,0.602,7.235,147.511,0.5714285714285714,555,0.404
208256675661639C,100,500,7056,1858,5114,8,24.954,0.602,7.235,147.511,0.35714285714285715,559,0.406
579263104107948A,100,500,7056,2475,4497,8,37.114,0.216,17.11,168.498,4.2976190476190474,1667,0.554
459348825187986D,100,500,7056,2965,4007,8,37.114,0.216,17.11,168.498,1.9285714285714286,246,0.764
251972103654685E,100,500,7056,2895,4077,8,42.07,0.193,13.961,100.506,3.142857142857143,711,0.509
503563747048799A,100,500,7056,3308,3664,8,42.07,0.193,13.961,100.506,3.7023809523809526,645,0.46
35974823315615B,100,500,7056,5605,1367,8,78.116,0.732,12.002,108.612,4.511904761904762,607,0.409
635759941630366E,100,500,7056,5655,1317,8,78.116,0.732,12.002,108.612,5.488095238095238,612,0.351
581196683424857D,100,500,7056,1728,5244,8,28.002,0.465,17.402,118.16,1.0357142857142858,494,0.468
578700540742010E,100,500,7056,1822,5150,8,28.002,0.465,17.402,118.16,0.9285714285714286,544,0.408
396474415977211B,100,500,7056,4807,2165,8,69.003,0.244,18.983,90.641,4.107142857142857,658,0.436
541297116488693B,100,500,7056,4870,2102,8,69.003,0.244,18.983,90.641,4.619047619047619,652,0.449
555011994973098A,100,500,7056,4497,2475,8,62.424,0.103,8.516,171.181,4.4523809523809526,740,0.554
746529256672210E,100,500,7056,3934,3038,8,62.424,0.103,8.516,171.181,2.9642857142857144,431,0.64
716535882920063B,100,500,7056,3066,3906,8,46.819,0.29,18.855,96.071,2.9642857142857144,710,0.566
328158601369010B,100,500,7056,3317,3655,8,46.819,0.29,18.855,96.071,4.142857142857143,789,0.45
288657532875468A,100,500,7056,3008,3964,8,46.668,0.584,11.299,93.689,2.392857142857143,570,0.425
594896816124842C,100,500,7056,3196,3776,8,46.668,0.584,11.299,93.689,3.4761904761904763,670,0.367
725359672910822A,100,500,7056,4806,2166,8,65.872,0.739,6.412,138.324,5.238095238095238,620,0.374
9673731116986C,100,500,7056,4437,2535,8,65.872,0.739,6.412,138.324,1.9642857142857142,494,0.401
597755873769556B,100,500,7056,5690,1282,8,80.468,0.449,8.004,95.579,5.821428571428571,679,0.362
253972041345385C,100,500,7056,5719,1253,8,80.468,0.449,8.004,95.579,5.595238095238095,693,0.374
179627521676388A,100,500,7056,1306,5666,8,17.287,0.476,8.754,112.584,0.9047619047619048,565,0.405
869301686572360A,100,500,7056,811,6161,8,17.287,0.476,8.754,112.584,1.3571428571428572,752,0.406
78713277539366B,100,500,7056,1619,5353,8,24.285,0.241,8.273,139.775,1.369047619047619,635,0.638
150948343009810D,100,500,7056,1606,5366,8,24.285,0.241,8.273,139.775,1.6904761904761905,625,0.646
767250647255453A,100,500,7056,5065,1907,8,70.799,0.454,19.066,136.374,3.369047619047619,661,0.536
410882129312643D,100,500,7056,4779,2193,8,70.799,0.454,19.066,136.374,4.9523809523809526,906,0.405
208993427042790A,100,500,7056,3460,3512,8,47.758,0.695,15.531,116.636,1.6785714285714286,577,0.392
81685654821420A,100,500,7056,3347,3625,8,47.758,0.695,15.531,116.636,3.5357142857142856,654,0.385
915021470292664C,100,500,7056,995,5977,8,15.524,0.322,15.869,125.972,0.39285714285714285,415,0.448
307671047504521E,100,500,7056,851,6121,8,15.524,0.322,15.869,125.972,0.32142857142857145,510,0.502
829412833969220D,100,500,7056,4238,2734,8,56.882,0.76,16.322,116.313,4.642857142857143,662,0.411
951290523734051B,100,500,7056,4017,2955,8,56.882,0.76,16.322,116.313,1.9047619047619047,619,0.436
214570280976237E,100,500,7056,1868,5104,8,27.532,0.148,19.972,101.2,1.1071428571428572,589,0.652
454948290638197B,100,500,7056,1618,5354,8,27.532,0.148,19.972,101.2,1.8333333333333333,731,0.538
737636852218125E,100,500,7056,5018,1954,8,71.581,0.352,19.537,98.101,3.9047619047619047,800,0.408
855353541044767A,100,500,7056,4997,1975,8,71.581,0.352,19.537,98.101,4.2976190476190474,682,0.425
898555008436357B,100,500,7056,1229,5743,8,16.911,0.728,11.19,153.531,0,459,0.388
521027666579369C,100,500,7056,1147,5825,8,16.911,0.728,11.19,153.531,0.21428571428571427,526,0.39
95125889200352D,100,500,7056,4945,2027,8,71.329,0.207,10.765,99.11,4.666666666666667,598,0.401
773604683067656C,100,500,7056,4961,2011,8,71.329,0.207,10.765,99.11,5.166666666666667,694,0.396
828359836234456A,100,500,7056,1900,5072,8,23.762,0.715,12.578,135.331,2.9761904761904763,859,0.413
131982668062278C,100,500,7056,1439,5533,8,23.762,0.715,12.578,135.331,1.1547619047619047,643,0.415
780155588578675D,100,500,7056,5622,1350,8,78.948,0.432,8.383,100.044,5.285714285714286,609,0.373
772879372265003C,100,500,7056,5230,1742,8,78.948,0.432,8.383,100.044,5.845238095238095,715,0.359
937540940978549B,100,500,7056,2330,4642,8,35.828,0.217,9.95,110.247,2.9285714285714284,887,0.487
148023226221746C,100,500,7056,2677,4295,8,35.828,0.217,9.95,110.247,1.8452380952380953,642,0.561
451050380557497E,100,500,7056,5479,1493,8,74.051,0.286,5.544,159.79,4.226190476190476,460,0.454
662045718944589E,100,500,7056,5001,1971,8,74.051,0.286,5.544,159.79,5.238095238095238,760,0.401
956210788367752C,100,500,7056,1025,5947,8,13.883,0.129,15.577,109.606,0.6666666666666666,543,0.573
958304100216850E,100,500,7056,1310,5662,8,13.883,0.129,15.577,109.606,1.2023809523809523,819,0.734
680502751367210D,100,500,7056,4862,2110,8,73.632,0.237,14.312,112.189,3.4166666666666665,455,0.442
424103238268292B,100,500,7056,5036,1936,8,73.632,0.237,14.312,112.189,2.5833333333333335,357,0.563
49363231655918A,100,500,7056,5228,1744,8,75.649,0.666,6.348,169.179,4.583333333333333,623,0.388
49841619525127B,100,500,7056,5215,1757,8,75.649,0.666,6.348,169.179,4.2023809523809526,626,0.399
823693299745210E,100,500,7056,2600,4372,8,40.37,0.366,12.541,156.559,1.5119047619047619,515,0.697
776389090131670D,100,500,7056,2663,4309,8,40.37,0.366,12.541,156.559,2.4285714285714284,623,0.64
26566936016426D,100,500,7056,3518,3454,8,55.271,0.426,15.114,164.965,2.9285714285714284,731,0.488
881288620149743E,100,500,7056,3794,3178,8,55.271,0.426,15.114,164.965,4.333333333333333,988,0.469
854617986453164A,100,500,7056,3700,3272,8,57.057,0.415,12.935,154.747,3.8452380952380953,863,0.483
477862931603594A,100,500,7056,3788,3184,8,57.057,0.415,12.935,154.747,3.2857142857142856,706,0.558
445893173262853D,100,500,7056,4673,2299,8,68.719,0.194,15.504,144.599,3.8452380952380953,795,0.517
644967699631613A,100,500,7056,4579,2393,8,68.719,0.194,15.504,144.599,3.2261904761904763,420,0.74
655531329071995A,100,500,7056,3918,3054,8,56.794,0.721,19.043,168.331,4.214285714285714,905,0.39
614363114531327C,100,500,7056,4309,2663,8,56.794,0.721,19.043,168.331,3.0238095238095237,592,0.444
479394794268223C,100,500,7056,3161,3811,8,45.742,0.797,19.8,156.308,2.9404761904761907,830,0.402
648515284682046E,100,500,7056,3280,3692,8,45.742,0.797,19.8,156.308,2.9642857142857144,640,0.444
192090001839129C,100,500,7056,1597,5375,8,22.172,0.367,10.782,149.823,0.8095238095238095,359,0.474
280755505966082A,100,500,7056,1315,5657,8,22.172,0.367,10.782,149.823,2.4642857142857144,999,0.555
311040657084762E,100,500,7056,3846,3126,8,53.167,0.124,13.548,134.161,2.2738095238095237,348,0.716
783993185164494A,100,500,7056,3787,3185,8,53.167,0.124,13.548,134.161,3.9404761904761907,873,0.546
871990276013637B,100,500,7056,5323,1649,8,74.365,0.518,18.622,92.473,4.404761904761905,729,0.372
309241822370872D,100,500,7056,5250,1722,8,74.365,0.518,18.622,92.473,4.928571428571429,703,0.374
205984780641166A,100,500,7056,3652,3320,8,46.45,0.644,18.393,126.147,2.9761904761904763,684,0.411
265112681786133A,100,500,7056,3346,3626,8,46.45,0.644,18.393,126.147,1.2976190476190477,512,0.387
934325207000132E,100,500,7056,5149,1823,8,79.743,0.39,12.651,146.513,5.380952380952381,768,0.392
817311604412910B,100,500,7056,5648,1324,8,79.743,0.39,12.651,146.513,5.5,723,0.405
207242721600559D,100,500,7056,2251,4721,8,34.511,0.213,6.654,115.523,2.642857142857143,576,0.446
332409788317336D,100,500,7056,2775,4197,8,34.511,0.213,6.654,115.523,2.1904761904761907,534,0.511
315274645906867E,100,500,7056,5176,1796,8,72.567,0.347,15.133,104.284,4.2023809523809526,512,0.414
816640909015486D,100,500,7056,4870,2102,8,72.567,0.347,15.133,104.284,4.273809523809524,588,0.446
51574458292775B,100,500,7056,2720,4252,8,31.297,0.785,19.618,149.611,1.7619047619047619,675,0.4
988452938041710C,100,500,7056,2002,4970,8,31.297,0.785,19.618,149.611,1.4761904761904763,804,0.388
84842973240773C,100,500,7056,682,6290,8,13.942,0.141,12.205,143.924,0,232,0.427
735474728456032A,100,500,7056,1009,5963,8,13.942,0.141,12.205,143.924,0.5357142857142857,482,0.751
678583400496036B,100,500,7056,750,6222,8,10.643,0.134,5.784,108.266,0,472,0.358
675117057083405B,100,500,7056,782,6190,8,10.643,0.134,5.784,108.266,0.6785714285714286,596,0.547
